security_event_id,timestamp,actor_id,event_type,source_ip,severity,blocked,pii_detected,rag_security_score,duplicate_marker
8d7ef95b-783d-42c5-8c6f-30440e64ca36,2024-01-27T19:26:33,USR-5878,export,10.2.219.152,medium,False,False,0.794,
d769e709-7f1f-46e6-89aa-ef0130cb5c85,2026-02-07T17:23:22,USR-6162,failed_login,10.24.184.125,medium,False,False,0.944,
a88071a2-f4e9-49e5-9abc-b7c20941d3d5,2024-12-06T09:57:24,USR-1344,api_token_use,10.5.56.142,info,True,False,0.881,
3ab8f07a-b22d-4579-844d-34a258812695,2024-03-10T00:10:01,USR-6098,prompt_injection,10.13.169.38,low,False,True,0.63,
793fecd4-fd9e-4bd3-bfb0-55a36c4522b3,2025-03-07T03:56:54,USR-6819,prompt_injection,10.7.55.15,low,False,False,0.852,
d481be3d-9ba9-400c-a2db-7ef47e7c60b5,2026-04-06T03:28:37,USR-3308,failed_login,10.24.193.139,medium,False,False,0.631,
5c4f14ce-b2dc-4469-b1dc-39d7b4a3a955,2026-02-24T04:50:39,USR-1920,privilege_change,10.38.32.165,high,True,False,0.572,
2a662b5b-f921-4bc6-9a6f-13dae287e342,2024-04-20T12:03:07,USR-4034,export,10.36.127.220,high,False,False,0.607,
71692c0b-4750-46c7-8be6-28f6e21de9f9,2024-03-06T22:29:06,USR-8494,export,10.30.89.9,medium,False,False,0.635,
69b8cf68-a407-426a-9dce-91d00eb16a96,2025-01-19T19:20:43,USR-8510,export,10.40.80.174,critical,False,False,0.754,
48416e15-1654-4c1a-b013-68ba2af7db71,2025-04-05T03:45:49,USR-9929,export,10.14.28.38,critical,False,False,0.869,
5e9532de-7ff8-4604-9b6a-aa9440c141db,2024-06-01T20:37:45,USR-6956,failed_login,10.4.104.195,high,False,False,0.578,
c7260f17-3bcc-4344-907e-6e0e557405a2,2024-10-13T08:11:15,USR-3358,api_token_use,10.10.11.207,medium,False,False,0.558,
b9ba17c6-cc48-499a-b277-f5d19714a85d,2024-06-27T20:31:01,USR-2742,privilege_change,10.5.43.47,high,True,False,0.587,
058bdd65-163d-4eb8-8b22-6a1ab0bc36e3,2024-05-18T13:00:49,USR-7663,failed_login,10.8.49.209,critical,False,False,0.696,
14e56fad-fafd-4565-94a1-b581c1bce0cc,2026-01-20T12:24:24,USR-7826,login,10.19.140.63,critical,False,False,0.661,
b4711fa7-92a4-4b65-aa1e-d1413feed9f7,2025-05-25T16:14:16,USR-2501,failed_login,10.13.228.127,low,False,False,0.588,
4965e212-e067-4c77-8888-b88619576ba8,2026-01-09T21:31:54,USR-3965,export,10.10.124.219,medium,False,False,0.612,
d8724a1f-b2f3-421e-a64c-269cfd95ab9e,2024-05-05T04:47:40,USR-1604,privilege_change,10.27.199.38,info,False,False,0.704,
762edc55-71f9-40fe-9a7a-61ed2ce55955,2024-05-30T01:51:40,USR-3870,privilege_change,10.33.242.172,medium,False,False,0.616,
fa01b5f6-abd4-4d2a-b948-d38c0746d01a,2026-03-18T21:05:26,USR-2663,prompt_injection,10.25.238.184,critical,False,False,0.606,
c56ca7ac-23e7-4c4a-b2c2-8096cb32eff4,2024-11-19T14:48:36,USR-2158,failed_login,10.22.227.44,info,False,False,0.856,
a47378ce-6030-468f-9c31-a776e1566446,2025-10-06T12:45:14,USR-6284,failed_login,10.27.68.96,info,False,False,0.769,
f09d4e2b-8efd-4d1d-9cf8-cd62492ce777,2025-06-17T17:45:47,USR-3807,prompt_injection,10.14.245.58,info,False,False,0.855,
037f9b54-14c0-4c0f-be35-9bd64891ad00,2025-04-28T21:51:25,USR-1743,export,10.30.57.195,high,False,False,0.94,
1e6b7518-2c9c-4ab7-853e-e0b29f76cfc5,2024-01-26T04:44:15,USR-3963,login,10.9.140.94,info,False,False,0.737,
280e0d80-1e16-40ab-8521-b095c0345122,2024-06-05T13:33:05,USR-8203,api_token_use,10.8.159.19,info,False,False,0.624,
dd41c2dd-d821-4a6c-8c0d-7ffe7db51062,2026-01-22T08:46:57,USR-2838,api_token_use,10.24.183.19,high,False,False,0.737,
14b4ba0f-040c-4289-b4a3-7e00fafb5c65,2025-08-28T01:38:46,USR-6394,export,10.32.89.231,high,False,False,0.928,
8bfb3388-6208-4642-9489-01d6a6d68e53,2024-02-23T14:07:02,USR-7933,login,10.2.236.206,info,False,False,0.679,
3f9ca1aa-fd66-4d11-8a71-d147dc5598c3,2024-08-12T04:05:03,USR-6339,privilege_change,10.10.61.209,high,False,False,0.631,
6fda11ea-f21b-4811-b70d-91a624629c63,2025-09-03T17:02:59,USR-3222,privilege_change,10.3.104.77,medium,False,False,0.921,
b1957aef-643c-4622-85b8-dd170096b61e,2026-05-26T12:55:31,USR-6864,export,10.7.62.126,critical,True,False,0.919,
fad24e18-c710-4bf7-a90d-83b5699e9407,2025-09-26T23:27:24,USR-7007,privilege_change,10.26.154.54,medium,False,False,0.708,
968d7cfe-9164-4843-8650-2990e1244054,2025-03-05T05:27:57,USR-9783,login,10.33.124.155,low,False,False,0.751,
85597dbb-c6cf-4642-a47b-ff5ac6600aa6,2024-12-11T08:38:00,USR-5300,privilege_change,10.36.141.96,info,False,False,0.916,
720e7086-d9a6-4de9-957a-5683f823efb0,2024-08-03T17:15:30,USR-5678,api_token_use,10.4.4.25,medium,False,False,0.784,
0f40b7e1-14b2-4e38-a854-690460fd73e7,2025-05-16T12:29:56,USR-2160,api_token_use,10.11.194.168,critical,False,False,0.893,
7e672963-b777-40e4-a643-c0899de80a73,2025-02-18T11:46:46,USR-3048,login,10.40.124.224,high,False,False,0.838,
4d88de30-a723-4b8b-a23f-b4043542e346,2024-02-03T13:58:45,USR-4453,api_token_use,10.0.65.31,high,False,False,0.742,
35498e25-f71b-427d-95bc-97d483955e52,2025-07-28T07:59:42,USR-5158,export,10.29.116.168,critical,False,False,0.997,
8656b089-b8ee-425a-b4a5-97b4543c938e,2025-09-18T14:22:48,USR-5085,failed_login,10.25.164.115,info,True,False,0.939,
ffc70bd9-faf0-4bf4-970a-40bfe381dd8f,2025-10-31T21:29:24,USR-2507,prompt_injection,10.6.142.21,critical,False,False,0.561,
047a5b21-d5bf-4cec-beff-156a3103ffc9,2024-03-24T01:54:16,USR-5680,export,10.18.90.92,info,False,False,0.553,
a1aac3af-135a-4afe-b598-9d8c568c6dc0,2025-06-08T04:28:50,USR-7822,privilege_change,10.1.43.96,high,True,False,0.99,
9acb3a7a-c343-4d1a-a24c-1f91dc10f0b0,2025-04-17T23:01:11,USR-5684,export,10.27.17.85,medium,False,False,0.842,
1b148b0c-5d7a-4ceb-bca0-bc9cdfd16c38,2024-08-02T08:31:09,USR-1481,login,10.24.100.23,high,False,False,0.858,
13b34a34-1b55-4fd5-bf7c-ef00e6705519,2024-11-22T21:30:57,USR-4778,api_token_use,10.22.178.139,info,False,False,0.998,
c7b9e738-fad6-40b0-bed7-384565a65803,2025-03-01T21:25:57,USR-6075,prompt_injection,10.3.120.197,critical,False,False,0.888,
1db54aa9-5f7a-443c-a9e4-5d127c69b0ef,2024-03-02T01:36:08,USR-1368,export,10.37.99.27,high,False,False,0.824,
ae9aad1f-d1b1-4456-bcae-9ae8dc1f80cb,2024-04-03T10:03:39,USR-9513,export,10.35.128.140,high,False,False,0.601,
7725f960-46d5-453a-95df-cbd59e810ffa,2025-08-31T22:08:43,USR-3053,export,10.8.51.212,high,False,False,0.708,
481663c5-ccf9-419a-9cc6-0a05d6ff05a8,2025-06-12T00:14:19,USR-2651,api_token_use,10.13.41.152,high,True,False,0.684,
8022022f-8d4f-4c3c-8be5-4bb0ddbb12d8,2025-11-01T02:02:51,USR-2124,privilege_change,10.21.163.117,critical,False,False,0.798,
6740c550-afa6-4ae2-9989-2bf974369fb2,2025-09-02T18:14:27,USR-2072,privilege_change,10.33.15.196,high,False,False,0.593,
0acdbd78-b9c1-44fc-8869-a172f95ce696,2024-11-17T03:39:59,USR-8010,failed_login,10.22.25.245,low,False,False,0.714,
d55edeab-e70b-4039-8ae6-60bd5b2d1de3,2024-08-24T07:31:30,USR-2680,api_token_use,10.12.147.20,high,False,False,0.824,
9d5a06e6-bb8e-4304-b3e0-145e1d53a6b3,2024-09-23T14:41:47,USR-6286,export,10.6.233.163,info,False,False,0.899,
f108103e-28df-4d08-b19e-56a1281cd57c,2026-04-13T01:02:20,USR-2130,privilege_change,10.27.10.133,high,False,False,0.555,
333e29cd-3aac-4d57-868d-03ba48085c0e,2024-10-02T10:32:06,USR-3629,prompt_injection,10.20.245.229,high,False,False,0.756,
3bc92d15-2565-4e0b-946c-1fe9b80b5e96,2024-04-30T06:30:13,USR-7389,export,10.7.115.247,critical,False,False,0.755,
b4c2ab15-aeab-4769-9b83-ce1a9b00da97,2025-04-07T12:49:44,USR-4334,login,10.23.102.81,low,False,False,0.586,
d09d34ed-b4b7-4a04-9ded-90dc6b287595,2024-12-17T17:49:58,USR-7161,prompt_injection,10.37.153.67,info,False,False,0.642,
c43a2db3-8498-4068-a844-4a5020bd5360,2026-04-08T15:04:25,USR-4967,login,10.19.105.14,high,False,False,0.972,
4baf7ea1-8aaa-45c8-ad3e-06ffed73ce2a,2024-03-12T06:27:35,USR-5786,prompt_injection,10.23.2.99,medium,False,False,0.818,
f3acdb16-ea93-4a94-86a3-269bebfe09cb,2026-02-07T20:16:11,USR-1676,export,10.14.122.136,low,False,False,0.976,
cf1c8e2d-1649-4cb0-a1f5-444877fbabe9,2024-06-03T13:55:17,USR-4783,api_token_use,10.19.164.243,medium,False,False,0.891,
390d3260-fb89-4374-b152-60ec0e725a87,2024-11-07T21:12:33,USR-7104,export,10.33.140.31,low,True,False,0.949,
45669ddf-eea0-4056-8ee8-72ffe4f8b3ec,2024-11-14T21:31:36,USR-5857,export,10.34.178.85,info,False,False,0.965,
36f4787b-e843-4dcc-9890-e451f0ad0cb0,2025-01-28T09:21:56,USR-7336,login,10.11.88.238,medium,True,False,0.805,
5baad3a8-1393-4c8c-80c1-403f6adef3c8,2024-02-28T21:51:41,USR-9855,failed_login,10.24.213.68,info,True,False,0.956,
48a48840-50f4-4e48-a193-3a797925b7f7,2026-02-23T03:24:35,USR-7775,prompt_injection,10.2.85.164,low,True,False,0.774,
e7dec398-cb1f-49f0-ae9e-993fd6de0214,2025-09-05T11:45:20,USR-3780,login,10.25.61.232,medium,False,False,0.894,
73a5e10f-eae4-4646-944c-decfac6ff028,2024-02-12T06:47:06,USR-5907,prompt_injection,10.16.112.158,critical,False,False,0.682,
d2330b00-22ef-44bc-9a13-897ed4b84243,2024-11-01T16:59:29,USR-9910,login,10.24.106.230,info,False,False,0.907,
0c917e3b-8ef5-4085-9a3c-6d78b5a9f85f,2026-01-25T10:34:47,USR-8478,privilege_change,10.5.171.88,critical,False,False,0.576,
3d7c14e0-56ca-41a0-b0e7-98ac20833508,2025-08-12T09:39:31,USR-7298,api_token_use,10.3.58.229,high,False,False,0.642,
aa13b7fa-ae14-48bc-9e94-80a128630da2,2025-10-19T19:15:15,USR-1097,prompt_injection,10.10.198.114,low,True,False,0.63,
6dfedf57-9fcc-48a9-9b02-20490479a0e0,2024-06-30T17:48:57,USR-7990,export,10.27.102.188,medium,False,False,0.948,
bcbcdbe5-1331-4ce6-813b-7f8d2b78ccab,2025-05-30T01:54:33,USR-8433,export,10.2.71.253,high,False,False,0.845,
155469c9-a9e6-471d-afe9-dd4d4f4a7132,2026-02-06T19:43:38,USR-4388,login,10.12.68.58,low,False,False,0.731,
c1cc4eeb-2d4f-4e17-be03-45437c20db7d,2024-04-24T22:24:35,USR-9237,export,10.25.95.167,critical,False,False,0.564,
7edbcc8d-a67a-43bb-8b9d-b76160f5c510,2024-06-01T06:00:15,USR-1466,login,10.2.157.252,critical,False,False,0.608,
fc5209ee-25db-456e-a041-4b8e813b3721,2024-01-29T17:03:14,USR-8212,privilege_change,10.8.158.59,low,False,False,0.852,
08e8189a-078b-41a3-8b5f-7240eafb18b1,2024-01-16T08:49:19,USR-9188,failed_login,10.27.158.173,medium,True,False,0.989,
31e5787a-ccde-43de-8dc9-c6d104a18510,2024-11-15T07:08:41,USR-2311,prompt_injection,10.22.240.148,high,False,False,0.609,
4046f7ac-34ad-42b2-b559-fe4a3ba911ed,2024-08-05T00:23:29,USR-6366,prompt_injection,10.34.146.148,high,False,False,0.801,
2af1dfd4-d669-4b8b-9485-d5fab4592106,2026-04-21T11:57:01,USR-4295,failed_login,10.27.198.223,low,True,False,0.773,
2c6956ca-a25b-4444-b08f-a9024ab8523a,2025-03-09T15:00:29,USR-4865,api_token_use,10.37.151.124,info,False,False,0.75,
b6d32c17-86b7-4a3f-8ee0-5bb07ec814be,2025-08-03T11:53:53,USR-3030,export,10.5.2.41,info,False,False,0.938,
f3481571-74ee-4903-b38e-c99d0c09f645,2026-02-08T18:29:21,USR-8924,export,10.20.85.99,high,True,True,0.734,
ab00a0d6-5120-4783-aefa-a646ae1381f0,2024-11-25T08:22:35,USR-5574,login,10.29.130.61,medium,False,False,0.999,
41f23614-1ee0-47b8-aa82-4d45b5fcb4a3,2026-05-27T03:48:39,USR-5165,api_token_use,10.31.103.151,critical,False,False,0.973,
9751d41b-6464-4606-a807-630254dc371b,2025-10-19T06:23:38,USR-4391,privilege_change,10.31.189.217,high,False,False,0.99,
a6414e50-2869-474b-a46a-1618939593d7,2026-04-07T16:45:57,USR-7511,export,10.15.215.84,low,False,False,0.992,
fe8ae224-3cf3-4b70-a61e-33762663d898,2025-05-08T07:50:52,USR-6372,export,10.35.10.216,critical,True,False,0.603,
48c5ce22-3676-4dba-8e9c-e350a6bfdebd,2024-05-03T03:05:21,USR-4073,api_token_use,10.38.142.248,medium,False,False,0.974,
95550aad-b551-4ce1-ba8b-eb53f339d558,2025-10-21T07:13:03,USR-7089,login,10.33.33.198,high,False,False,0.744,
35e8a7a8-fa8d-40de-acf7-518bddf2f25c,2025-09-28T11:35:26,USR-6997,api_token_use,10.28.78.157,medium,False,False,0.667,
bdd33b49-4d10-484b-b933-52f425c7ed68,2025-10-24T08:16:10,USR-6563,login,10.29.92.225,medium,False,False,0.619,
75d3de2e-44cc-4927-b453-4fc60be6c11a,2025-07-03T20:40:21,USR-4611,api_token_use,10.10.88.252,medium,False,False,0.805,
b2fd20d0-01f8-4814-bab3-8e52778785dd,2024-09-30T03:38:55,USR-7102,privilege_change,10.32.216.157,medium,False,False,0.732,
e70aa3d8-70d1-40ae-8ef7-731340a05da0,2024-12-22T22:17:49,USR-5276,login,10.0.231.136,high,True,False,0.649,
8a8505fb-6071-4df1-be1b-468f00266505,2025-01-02T05:03:42,USR-8704,login,10.20.3.250,high,False,False,0.587,
f98d4a32-feff-49ae-b280-ee6dfb70e8d5,2024-11-05T13:07:27,USR-9930,login,10.16.137.181,medium,False,False,0.988,
624583ef-79f4-42d8-9c14-601928212eef,2025-04-17T19:13:40,USR-4327,export,10.13.196.57,low,False,False,0.956,
1fd77dc6-1f39-44a8-aa97-940000ea3307,2025-11-12T23:19:07,USR-9458,failed_login,10.25.111.100,info,False,False,0.557,
b7f1a25f-0e94-46c9-a06e-323cb167cce3,2025-06-04T18:49:48,USR-3707,failed_login,10.40.5.113,critical,False,False,0.867,
aa450686-551e-4b66-879d-717cd44963b1,2025-08-05T04:36:19,USR-2970,prompt_injection,10.1.54.34,info,False,False,0.924,
0868546a-5272-4cea-b811-8ce2bd977c24,2024-12-09T09:24:02,USR-4822,login,10.32.58.32,critical,False,False,0.97,
c1b923b0-16c3-43e3-8f80-2281b4b826d7,2024-01-10T15:57:03,USR-7426,api_token_use,10.7.30.21,low,False,False,0.844,
7767bb57-8398-4612-b24a-925daf0a3b07,2024-11-19T21:21:47,USR-1670,failed_login,10.21.81.44,high,True,False,0.942,
39e6d8e4-d3e5-48d5-8086-95a990417159,2025-11-08T22:46:40,USR-8990,export,10.35.80.245,critical,False,False,0.8,
d25a00ab-85a8-40e5-97f4-667c1e4dece4,2024-02-03T15:40:38,USR-5708,prompt_injection,10.24.12.113,info,False,False,0.862,
222829c2-0f31-4a51-9cfe-4ade5c283d3b,2024-07-18T05:50:08,USR-3314,login,10.2.76.67,low,True,False,0.826,
eb76f486-c0f3-4bcc-b23a-d75c1805cdbc,2026-03-29T06:24:44,USR-3893,failed_login,10.19.195.186,low,True,False,0.935,
b95e78fa-a092-4471-9951-5478f2f6e9bd,2025-06-08T08:55:43,USR-8782,login,10.40.236.243,high,False,False,0.949,
f5794a39-e24b-490d-910d-72df9aa561d8,2025-12-08T13:13:43,USR-2794,login,10.3.204.213,low,True,False,0.628,
57cc78f9-b005-407f-8d6f-0af9ab363d50,2024-11-17T17:13:38,USR-9024,export,10.16.101.190,info,False,False,0.918,
e74f0f48-fc24-4740-bb9a-ab1faf00bc62,2024-04-15T16:44:06,USR-7299,prompt_injection,10.3.197.102,low,False,False,0.661,
fe2b48b7-2a09-42ea-92f1-509b79ab7f24,2025-02-24T03:56:00,USR-4433,privilege_change,10.10.85.203,info,False,False,0.898,
c1baae61-92b1-4d3e-8cc4-873d493d33d6,2026-05-08T10:15:58,USR-5944,prompt_injection,10.21.121.3,info,False,False,0.669,
265e38a2-483b-4e13-9464-7a714cb50a12,2024-03-14T05:52:53,USR-4744,failed_login,10.28.117.27,high,False,False,0.644,
9aca9885-5eb6-4886-87cd-238d2ca11835,2024-06-07T14:58:40,USR-7691,export,10.32.126.212,high,False,False,0.631,
509291c7-3a32-4379-85af-93f334c2b530,2026-03-29T07:58:06,USR-8171,prompt_injection,10.25.111.3,low,False,False,0.656,
7c949f47-5d1c-48dd-a106-23aa5328095e,2024-10-11T23:41:25,USR-1954,failed_login,10.15.245.23,medium,False,True,0.833,
3d3f8df7-f1dd-48e3-b157-dd47c9994ece,2024-09-02T10:00:40,USR-1781,api_token_use,10.30.141.179,info,False,False,0.65,
042e903a-6893-4cac-aae8-779fd1c3ac44,2024-07-31T14:54:38,USR-9294,failed_login,10.0.49.154,low,False,False,0.761,
ed9f3c93-87b9-428b-92b1-552ddf8fa198,2025-06-22T01:45:52,USR-2005,privilege_change,10.8.112.161,medium,True,False,0.939,
b883a1c3-c1c6-46a8-abbe-9991f986b920,2024-05-07T04:11:42,USR-7344,login,10.10.124.123,info,False,False,0.828,
3b4a6de2-2497-46e8-be9f-5865abd86f2c,2025-12-03T17:29:54,USR-6934,failed_login,10.4.107.137,info,False,False,0.881,
d69c7c5b-610f-4040-a71b-fc045999b341,2026-03-29T14:32:18,USR-8798,export,10.21.56.125,medium,False,False,0.887,
90b126aa-7ad1-43f8-8e09-c28fe824436e,2024-10-09T05:20:17,USR-1127,api_token_use,10.1.196.49,critical,False,False,0.926,
1b20b752-a48f-4552-be7b-8000f2b5659d,2024-02-29T15:38:47,USR-5799,api_token_use,10.11.117.126,high,False,False,0.842,
a2344ba1-2124-46e1-9ab2-be28dc98d965,2024-03-27T08:33:03,USR-3418,prompt_injection,10.32.102.6,critical,False,False,0.828,
1e07785c-accd-46ae-b8b4-73a852ecbbdb,2026-01-19T14:32:57,USR-8094,prompt_injection,10.32.44.59,low,False,False,0.821,
5dad0d63-479b-4925-bfed-782df587dce0,2026-03-29T01:08:10,USR-4746,export,10.17.166.139,high,False,False,0.735,
306d33ad-24fc-42b4-92b2-ace4b688e8d0,2026-01-03T05:12:50,USR-6029,prompt_injection,10.33.15.233,critical,True,False,0.757,
382e7dc4-0df9-4063-98a7-7a20edb3ea14,2025-09-14T19:03:33,USR-8045,privilege_change,10.35.217.137,low,False,False,0.987,
33bda7fe-47fc-47b4-bed5-128e450ffaf6,2024-12-12T15:27:43,USR-5766,export,10.3.216.50,high,False,False,0.971,
58574fee-bc8c-454e-8d8a-e39b71e4e632,2025-09-26T12:11:23,USR-9422,api_token_use,10.21.26.85,high,True,False,0.716,
8c778b5c-c5bc-4fe8-bd1c-e5ef2778fb42,2024-09-12T18:31:24,USR-5732,prompt_injection,10.31.47.250,info,False,False,0.701,
c9e222ac-fe30-4c86-b286-734912cce109,2024-01-12T22:44:28,USR-4759,failed_login,10.7.125.62,low,False,False,0.636,
6291b148-f14f-4184-9849-0966c0c8d1bd,2024-01-04T01:35:29,USR-4748,login,10.14.208.69,critical,False,False,0.575,
66db3f8e-cba4-41ae-b368-f56cce9be5cf,2024-05-28T17:48:24,USR-7721,export,10.11.58.229,medium,False,False,0.678,
aa713128-794e-4763-bceb-86f2f1f78583,2026-01-12T16:22:46,USR-3576,login,10.24.110.146,high,False,False,0.839,
aa232b8c-25a1-4969-ae2f-9f2f18760186,2026-03-05T04:58:48,USR-7048,api_token_use,10.27.168.170,medium,True,False,0.552,
04a92c47-7066-437c-8000-7eb828128796,2024-05-15T03:35:59,USR-1661,api_token_use,10.13.84.228,critical,False,False,0.833,
7d635309-ea9e-4fb4-933c-0f40c89d4417,2025-01-19T17:04:26,USR-5124,login,10.36.68.149,critical,False,False,0.808,
59b94c4e-9600-4f16-9e0f-7e45683e7264,2025-05-30T20:32:11,USR-5732,prompt_injection,10.10.32.76,info,True,False,0.65,
1005d521-2735-448b-9759-88727d480249,2025-04-10T08:39:08,USR-4320,login,10.4.23.55,medium,False,False,0.765,
967fd7cc-ec8a-41ca-a491-b55cf16adf28,2024-01-24T18:55:57,USR-4139,export,10.32.230.72,info,False,False,0.584,
39714889-441b-45d0-a8e5-2c65270e7ee8,2024-06-06T23:56:55,USR-2774,login,10.14.95.118,medium,False,False,0.92,
a9806b27-f2ba-47e5-b350-a934c4ab450a,2025-09-04T10:54:04,USR-9846,privilege_change,10.32.182.187,high,True,False,0.596,
b80be4d4-21d4-40ee-aad8-d981137d370d,2026-02-04T08:23:04,USR-2937,export,10.14.147.248,info,False,False,0.763,
652d3720-a81c-4d65-983c-f0aba80fe8c9,2024-06-07T02:23:01,USR-7400,login,10.16.52.142,low,True,False,0.833,
e823629b-c16b-4e60-8a80-a101935ca7a8,2024-10-17T11:37:31,USR-6575,login,10.20.148.167,info,False,False,0.803,
6e8b9df3-f09a-4912-bb2c-de55d79470f6,2024-06-23T11:34:43,USR-7562,api_token_use,10.0.191.241,critical,False,False,0.68,
839e00d7-edf7-4878-b823-b54172157f0c,2024-08-09T12:55:47,USR-3484,failed_login,10.0.17.11,medium,False,False,0.911,
b3d6ae04-f250-4f28-ad1c-d9c3d4436b2f,2025-01-07T07:55:17,USR-2003,prompt_injection,10.27.172.61,info,False,False,0.699,
90a11d52-4929-4f64-bf53-c0282f399d4d,2025-01-10T20:04:49,USR-6705,privilege_change,10.2.189.210,info,False,False,0.696,
09178787-8aa8-4436-93f4-bfd1f17b8f45,2024-09-25T07:07:11,USR-4078,login,10.11.244.210,high,True,True,0.86,
cc79d56c-e400-45c6-8de0-118bca662fa9,2024-04-23T16:09:15,USR-3658,failed_login,10.36.36.164,info,False,False,0.838,
63e75dac-e942-4f78-af27-d348a1c59e44,2025-11-15T05:22:59,USR-3084,login,10.37.163.59,low,True,False,0.595,
81321c76-9cd2-4e3f-a8a4-fef294a9a633,2026-04-26T10:59:35,USR-8516,failed_login,10.6.139.238,info,False,False,0.777,
00f6072b-f2ab-4287-b10b-bdff08b983a3,2025-10-07T22:19:48,USR-2049,api_token_use,10.31.110.144,high,False,False,0.902,
56dcc9ff-3c9c-4f68-9eb3-505637f78cf3,2025-01-03T21:11:55,USR-7259,prompt_injection,10.29.77.54,critical,False,False,0.812,
0c9856fd-68c2-45ff-a8d3-001a6bdbfbf8,2024-05-15T16:32:21,USR-1006,export,10.8.4.2,info,True,False,0.777,
734f1f23-d571-403e-95c5-a376b39f89dd,2025-05-09T17:10:24,USR-5354,api_token_use,10.0.112.41,info,False,False,0.952,
13925d4e-7947-4961-9491-3218ac4a5e33,2026-04-16T17:57:45,USR-5993,privilege_change,10.5.48.193,info,False,False,0.814,
e9a4902c-67c7-4123-8c83-30f896a2e2b2,2024-06-22T21:12:40,USR-4147,api_token_use,10.23.53.176,low,False,False,0.885,
7e07f5eb-e0be-4f30-945d-dd4a9c62231c,2025-12-18T01:17:46,USR-6910,privilege_change,10.2.196.94,medium,False,False,0.781,
b9da3c2b-8f87-4125-ad9d-8659fc8bbcb6,2025-07-11T18:50:18,USR-4601,failed_login,10.5.141.11,medium,False,False,0.677,
2045280a-9211-4025-9dff-f239e9545c71,2026-03-30T21:11:32,USR-4811,prompt_injection,10.13.203.250,high,False,False,0.878,
2a46b06e-5cce-4f21-a004-31ec62479590,2024-05-24T05:09:07,USR-8362,prompt_injection,10.9.19.49,info,False,False,0.714,
fbf9e339-35e0-4387-b33f-6209ac0e9c18,2026-03-11T22:34:41,USR-6982,api_token_use,10.18.220.68,high,False,True,0.879,
6ad4dab1-36a2-444f-9316-025ed9e60d96,2025-05-27T10:01:22,USR-3861,api_token_use,10.19.189.246,low,False,False,0.584,
8aac41b9-6687-49b9-ae87-82de0a41fa4a,2024-08-14T05:15:07,USR-3043,privilege_change,10.21.245.161,critical,False,False,0.556,
8c2583ea-1a3f-4ec9-97df-81191f3664f5,2025-01-22T04:46:58,USR-7590,privilege_change,10.34.184.109,high,True,False,0.954,
2efe6099-5968-4df6-a36f-b4277a68861d,2024-04-11T15:40:52,USR-5104,failed_login,10.30.74.53,high,False,False,0.717,
f09936db-1024-4d2f-89d1-633bb0d28aea,2025-12-08T22:10:28,USR-8392,failed_login,10.22.91.69,info,False,False,0.839,
72e5ae12-67bb-4092-9c80-b076d4a5e3db,2024-04-04T05:19:24,USR-7888,privilege_change,10.34.101.120,medium,False,False,0.75,
0ea14f10-be31-41c6-9149-36fb0bda16fb,2025-04-15T19:55:50,USR-9725,failed_login,10.39.47.69,medium,True,False,0.674,
bfcfe7af-fc0b-4fe1-abbd-eff0928a5bb4,2024-05-23T02:51:39,USR-6430,login,10.30.129.34,info,False,False,0.956,
ce4e5a85-b051-44fc-ac19-51ff1e831b7d,2025-07-11T23:42:33,USR-3720,api_token_use,10.14.7.181,critical,False,True,0.919,
15bce1b5-274c-43c3-b28a-9348125adf3f,2024-12-14T01:11:21,USR-4100,export,10.16.20.1,critical,False,False,0.559,
20f8825d-83a6-4986-833d-73443b7778cd,2024-12-11T08:59:39,USR-4480,privilege_change,10.26.64.153,low,False,False,0.995,
a6faca6f-3842-4932-966e-55269479fc73,2024-01-20T14:25:15,USR-4329,api_token_use,10.37.32.60,info,False,False,0.978,
f96431a7-e87f-46a6-b332-e21f68d83b45,2026-03-25T15:02:25,USR-3855,export,10.28.154.202,high,False,False,0.705,
14c46d41-c811-4f8b-905c-123467c9bf1e,2025-11-29T21:33:45,USR-7200,api_token_use,10.39.236.7,info,False,False,0.834,
94be200b-35f2-4f51-bfa8-a22249885ad6,2025-08-20T21:34:14,USR-1156,prompt_injection,10.35.168.71,high,False,False,0.707,
02252f74-6646-4c17-ba61-3165fc69620a,2026-01-08T07:20:06,USR-2859,export,10.4.253.68,info,False,False,0.815,
de58bce4-6e98-42cc-ad28-25d172732dba,2024-05-29T08:25:56,USR-9646,privilege_change,10.38.169.75,critical,True,False,0.607,
ae0a4c90-b7e6-48a5-9cc4-930338fd9ee8,2025-05-26T16:37:30,USR-2951,api_token_use,10.40.181.235,medium,False,False,0.667,
1ec41d8b-6c95-42bf-99ba-a3e1a7d8a775,2024-04-30T18:19:41,USR-5034,login,10.4.243.24,low,False,False,0.873,
7b0df7ba-4d34-47cf-a99e-64a5615f8c7f,2024-03-02T19:33:53,USR-2099,failed_login,10.9.13.246,critical,False,False,0.869,
bb63b522-8529-4fa0-9967-ca2bc4179b96,2024-07-18T23:37:41,USR-5585,failed_login,10.36.170.38,high,True,False,0.789,
6a9bcd9e-4bc3-4aa7-93d7-7b0744225a2c,2025-07-16T00:32:49,USR-7597,api_token_use,10.13.44.115,critical,False,False,0.586,
ec7ed0d5-3795-4038-9cb3-8c0c23189c7d,2024-06-15T07:27:56,USR-9084,export,10.10.70.79,high,False,False,0.739,
