invoice_id,timestamp,customer,amount_usd,currency,ocr_confidence,exception_type,approval_cycle_hours,fraud_score,duplicate_marker
517bf04c-9f79-418d-907c-9415e3e84ecb,2024-04-14T01:42:48,Arbor Pharma,7215.03,EUR,0.793,none,72.38,0.12,
3ef0d3a3-f979-4424-a713-0e46402b51a4,2024-07-29T22:45:35,Arbor Pharma,11507.86,USD,0.797,duplicate,37.22,0.024,
375bbb3e-946e-4f46-a59b-5593c4e54faf,2025-10-29T14:57:58,CivicGrid Utilities,10139.63,INR,0.826,vendor_mismatch,31.61,0.171,
556e5f78-50b3-4833-a8b4-878511b844a0,2024-10-02T10:35:40,CivicGrid Utilities,14185.33,USD,0.779,tax_mismatch,53.9,0.104,
49727e9f-d795-444b-a487-fba9660810f2,2025-07-15T11:25:54,Northwind Health,10470.82,GBP,0.887,vendor_mismatch,28.71,0.149,
b7e526c3-ce8b-4413-95b4-ca6ecf8e495e,2025-01-29T14:03:05,Aster Financial,1254.32,USD,0.781,vendor_mismatch,40.78,0.041,
cf8106bc-3daf-460b-90b8-94478575a61e,2024-08-10T07:32:14,BluePeak Retail,1891.83,USD,0.859,vendor_mismatch,81.48,0.053,
133d4f1e-ca68-4677-8333-fe38fb004a2c,2024-11-01T21:53:50,Pioneer Logistics,6788.31,INR,0.753,tax_mismatch,25.41,0.186,
fc3a3eb5-7338-48be-b0ad-8c987c7514e8,2025-08-08T18:31:36,Arbor Pharma,5963.33,INR,0.92,none,30.87,0.579,
2a42e9a9-5469-4bbe-8fd2-dd0709660f05,2025-05-23T22:33:41,Atlas Education,11982.6,INR,0.765,tax_mismatch,17.56,0.041,
3f9b6e55-9fe0-4c67-97d1-46c043602ad5,2025-03-16T08:54:59,Atlas Education,12758.07,GBP,0.769,vendor_mismatch,72.9,0.002,
787a3b4c-161a-408b-a57a-8a56797454a2,2024-02-24T01:16:18,Helio Energy,3445.9,GBP,0.994,tax_mismatch,22.5,0.243,
96e6bd0c-ffe4-4013-8747-50331eea3eac,2024-11-20T20:55:06,Aster Financial,6574.61,EUR,0.97,duplicate,73.51,0.088,
6b03e78e-573d-4a9b-b9ad-be1ff24621ca,2024-06-22T14:50:33,Northwind Health,25,EUR,0.893,vendor_mismatch,1,0.056,
1040f932-2ad5-4e16-90f0-4f6230c3510c,2024-05-20T00:15:24,Vertex Legal,10475.25,GBP,0.817,none,2.72,0.106,
70451776-2e71-4746-bab5-a3ca651fe33b,2024-01-09T11:48:43,Arbor Pharma,7920.04,INR,0.735,tax_mismatch,82.22,0.161,
d98c3534-abb8-4feb-b719-6189caf96687,2024-03-10T21:15:25,Aster Financial,10096.28,GBP,0.935,missing_po,33.77,0.075,
f8a7c98b-bf5a-444d-8872-7a93f9e60b01,2024-07-03T22:35:22,Vertex Legal,5284.32,INR,0.979,none,83.8,0.057,
d725bcf3-522b-4458-b41a-da64438b364a,2025-04-14T07:12:45,Vertex Legal,3483.21,GBP,0.727,duplicate,1,0.041,
c7ee4f66-96ff-4688-9262-0a9828bc6616,2025-08-25T08:50:23,Aster Financial,7383.84,INR,0.979,none,9.51,0.046,
28f8f904-f5d3-4aad-8643-3b8092ca05d0,2026-01-30T23:12:57,Vertex Legal,13721.08,INR,0.776,vendor_mismatch,36.11,0.113,
3a5ca33c-a78f-499c-8a9f-6542f705d983,2025-03-07T07:34:21,CivicGrid Utilities,7741.47,USD,0.966,vendor_mismatch,56.52,0.233,
8be07edc-6819-4743-9e91-222b5eeb7df2,2025-09-13T03:00:23,Vertex Legal,1569.22,USD,0.852,tax_mismatch,27.47,0.229,
653b674a-d23c-406a-80d8-1db646cd9845,2026-04-12T20:39:47,CivicGrid Utilities,12602.07,USD,0.792,vendor_mismatch,76.06,0.167,
1a1391e1-6000-4111-901c-7b8353e63c14,2024-09-26T10:11:38,Atlas Education,11852.5,USD,0.984,duplicate,110.42,0.058,
9d30d3e5-2054-415f-b5e7-243252f0ad67,2025-11-18T11:37:10,Aster Financial,8035.54,EUR,0.827,vendor_mismatch,48.77,0.088,
bd130768-00c8-4c76-bec7-abd9fa9914f3,2025-04-19T21:27:47,Northwind Health,25,GBP,0.991,tax_mismatch,55.41,0.096,
b6b288e1-eb1a-48ba-bd96-d7f4605c0571,2024-07-09T05:10:23,CivicGrid Utilities,16035.82,GBP,0.969,none,75.9,0.088,
86aacde9-71b9-4b6a-a4db-5f8fa549ad96,2024-10-06T05:05:12,Helio Energy,5485.37,GBP,0.879,vendor_mismatch,64.55,0.139,
e41999c0-76df-4123-876f-27ebd7d24a73,2024-03-09T04:41:10,Vertex Legal,22331.56,INR,0.891,missing_po,47.06,0.009,
6961812e-f8e7-4dfa-bdb7-54622cadfa76,2025-02-13T08:55:53,CivicGrid Utilities,5858.7,USD,0.732,vendor_mismatch,51.23,0.258,
934fb38f-fe6d-469f-876f-cced822265b0,2025-03-19T14:14:29,Helio Energy,10935.68,EUR,0.857,vendor_mismatch,78.63,0.004,
484170ff-1a89-4a74-90fd-69acbbe12bfa,2024-12-30T18:47:02,Atlas Education,5673.9,USD,0.8,duplicate,18.82,0.205,
0f9be8a3-95c7-4d9b-8aaa-e85d216ba86e,2026-04-23T15:17:22,Pioneer Logistics,15499.04,GBP,0.941,missing_po,45.35,0.027,
d6aed6ef-8cd4-4e25-b8cc-0dbf4200722b,2025-10-25T15:48:38,Meridian Insurance,9345.11,GBP,0.857,none,8.03,0.031,
95054db9-5380-42ec-9768-8a0bb6dc141b,2025-04-11T07:00:19,CivicGrid Utilities,25,INR,0.904,tax_mismatch,74.0,0.347,
1aef760f-60f4-478b-9f51-9883b22be477,2025-11-08T08:53:55,BluePeak Retail,8642.46,INR,0.81,tax_mismatch,110.59,0.16,
ae04348f-caf7-4abc-81e7-15a685c71f15,2024-04-10T11:18:22,Pioneer Logistics,7860.46,EUR,0.757,none,24.91,0.049,
bd74ecb2-e7d5-421c-aa3c-ab94db63c152,2025-11-12T02:23:04,Helio Energy,3076.11,INR,0.984,missing_po,35.77,0.073,
1ca738ae-501b-489d-bdb4-6deaad3f2bde,2025-04-05T17:31:50,Arbor Pharma,21086.77,USD,0.993,none,76.23,0.23,
cf4cb7c9-1c0b-476f-9aa1-ef1938c6914c,2025-05-23T23:25:51,Northwind Health,1821.47,USD,0.951,missing_po,102.08,0.046,
8e888611-12fe-4d5b-8552-76d9c8a61163,2025-12-17T08:48:13,Meridian Insurance,13363.23,GBP,0.855,vendor_mismatch,32.11,0.35,
04c46db6-bd33-44c9-b633-6d50a0651099,2025-05-04T18:20:48,Cobalt Media,5843.32,GBP,0.76,duplicate,69.54,0.052,
6441d30b-8f9f-4638-a14e-cbb06a98cb4c,2024-12-20T15:17:48,Cobalt Media,14101.4,GBP,0.844,missing_po,64.25,0.188,
43ddac0c-c6b2-4492-8a44-7c2d7d7aa284,2024-10-31T16:38:40,Vertex Legal,16074.86,GBP,0.956,missing_po,39.07,0.05,
80db19f6-146e-4de3-b9e0-efbaaadf69d8,2024-03-20T17:20:14,Atlas Education,9957.0,GBP,0.805,duplicate,1,0.253,
d97ed3f7-795b-4e6c-ae12-06a27f7ddf1a,2026-02-05T11:39:48,BluePeak Retail,6971.86,INR,0.976,tax_mismatch,88.71,0.233,
e3a33999-86fd-4d8a-a7c1-cf3737d6b530,2026-05-26T22:53:00,Northwind Health,12811.27,USD,0.821,missing_po,59.37,0.02,
ca451693-cb43-493c-b980-de54744a957e,2025-01-12T15:50:56,Helio Energy,8933.42,EUR,0.754,vendor_mismatch,42.59,0.033,
339717db-678c-46d1-9cdd-75c763ecb61e,2024-06-18T04:31:29,Vertex Legal,16727.14,USD,0.795,vendor_mismatch,27.94,0.204,
66f221ab-4100-412f-b197-116a7f6ec770,2026-01-15T21:33:12,Vertex Legal,10859.5,INR,0.982,duplicate,57.96,0.051,
89b9c338-e48d-483c-bd08-c6d25c167c39,2025-04-02T21:58:39,Vertex Legal,20468.11,EUR,0.724,duplicate,31.68,0.114,
baf923b2-c6dd-4d2a-9ee6-17f6545e8427,2025-12-03T03:34:18,Arbor Pharma,25,GBP,0.799,duplicate,48.38,0.112,
e8742abc-16a5-4e05-9604-ad43bfa97433,2024-11-07T11:45:20,Pioneer Logistics,2755.93,INR,0.787,vendor_mismatch,55.47,0.122,
0c93071d-7883-4b9d-98ae-a83d457282d9,2024-06-30T05:43:55,Atlas Education,21108.64,EUR,0.992,none,7.11,0.041,
bb90640f-bc6f-4b04-bb9f-95cea73e8d50,2024-08-14T22:49:13,Pioneer Logistics,8001.89,INR,0.894,tax_mismatch,78.53,0.168,
92352c5c-c03e-4886-9900-be36b454c5f4,2024-06-21T23:25:34,Helio Energy,18267.83,INR,0.992,duplicate,65.36,0.038,
ff59ec93-2d05-4c1c-a367-7b5eb4840eb3,2025-02-22T03:25:11,Vertex Legal,1634.05,EUR,0.761,tax_mismatch,46.08,0.096,
2fb23159-7a8f-4d2a-9f58-42728e7d6b14,2026-03-22T16:19:07,BluePeak Retail,13363.67,USD,0.842,tax_mismatch,48.77,0.053,
b2b1f641-8ed1-4d65-a2ec-d08ac5dd6d17,2025-05-02T13:44:56,Aster Financial,8913.34,GBP,0.929,vendor_mismatch,42.24,0.036,
7e6e2001-31be-4ad7-a12f-a46cd6b632aa,2025-09-26T03:11:11,Helio Energy,9860.25,EUR,0.961,vendor_mismatch,61.07,0.214,
722d363c-f9bb-453b-a00e-8f9da23241fb,2025-09-17T19:43:16,Helio Energy,8395.72,EUR,0.731,missing_po,75.81,0.009,
58fd08f4-3755-491c-876b-61c2bb4f2442,2025-03-03T03:10:17,CivicGrid Utilities,6085.46,USD,0.909,none,56.6,0.222,
a8083b87-babc-4248-bcfe-89cd6252a652,2025-05-03T12:09:00,Helio Energy,25,EUR,0.851,none,60.85,0.106,
2c6abac6-cd32-4fa6-966b-9a2cd992090e,2026-02-07T01:09:28,CivicGrid Utilities,20567.55,EUR,0.735,none,106.5,0.051,
5aa6ff56-3fd2-433e-8e14-a0dee5ef2472,2025-01-07T22:00:40,Meridian Insurance,9400.98,EUR,0.787,duplicate,81.17,0.166,
16af8610-f324-45b8-acfb-8441de318412,2025-06-23T08:27:47,Summit Manufacturing,18004.77,INR,0.755,none,39.79,0.142,
8c5edaf4-9adc-4ed1-8cd2-ee3b07326d2a,2024-04-24T14:17:09,Meridian Insurance,14965.41,GBP,0.897,none,42.83,0.251,
e9a2903a-45f2-4c50-8275-7bb3e5774105,2025-10-29T14:23:19,Meridian Insurance,2555.82,EUR,0.963,vendor_mismatch,70.09,0.03,
a555b6c2-0d22-47f4-82e4-4800d639d190,2024-12-30T22:33:34,Meridian Insurance,1175.66,EUR,0.899,duplicate,14.09,0.033,
bac2cab1-a777-40ad-9aab-fec820a6b94f,2024-11-21T15:15:43,Pioneer Logistics,25,USD,0.926,duplicate,9.83,0.141,
8b06b817-9ffa-4df2-8664-001440b3af83,2024-09-19T12:15:07,Meridian Insurance,8414.94,GBP,0.9,duplicate,81.77,0.177,
2531108f-4786-446f-84df-e4e52f91bebc,2024-03-30T07:12:54,Pioneer Logistics,9991.59,INR,0.931,tax_mismatch,51.06,0.047,
3c32febd-0dd8-4300-a9a1-2c8c73aad57a,2025-05-23T06:13:35,Arbor Pharma,22939.77,INR,0.97,tax_mismatch,1,0.097,
0cb890de-7ac2-452d-af0d-c18b8b85b4c5,2025-07-20T01:08:04,Vertex Legal,11703.54,INR,0.968,missing_po,67.77,0.156,
13e3a878-f6c9-4206-80a2-5a5be9b480eb,2024-03-19T11:29:45,Helio Energy,6376.71,EUR,0.735,vendor_mismatch,1.99,0.357,
c4ca4aa4-fea9-49d7-a7c8-a6fc8810fdb6,2025-10-26T06:32:22,Atlas Education,6627.1,INR,0.878,missing_po,47.63,0.043,
e7b8b18a-431c-4241-99cf-83dbe7bd8b60,2024-04-15T16:36:15,Helio Energy,4412.27,INR,0.823,tax_mismatch,75.15,0.412,
a31753fb-5127-4305-8ad8-0c3445308fb6,2024-12-22T04:07:47,BluePeak Retail,12103.36,GBP,0.924,duplicate,93.28,0.046,
1c7ecdab-226a-4666-90a4-b85d38510e3a,2025-09-06T09:00:55,CivicGrid Utilities,8579.11,EUR,0.998,none,73.21,0.081,
b3aa7037-17f6-451d-8eab-72d4a6855269,2025-12-05T21:50:19,Arbor Pharma,13271.37,USD,0.804,none,80.65,0.081,
c85703d6-04df-4588-b7ec-ce9e3afc8b7a,2026-05-30T08:59:56,Atlas Education,1749.75,EUR,0.76,vendor_mismatch,47.78,0.048,
c7b55c2f-6ce1-4188-a50c-8505ff3df687,2024-04-04T14:12:11,CivicGrid Utilities,12356.25,INR,0.736,tax_mismatch,1,0.191,
09fd5a94-5632-4bb9-8ca0-b1c82f051093,2024-05-17T01:08:30,Cobalt Media,4683.59,EUR,0.793,tax_mismatch,46.12,0.083,
1ca3d154-62a2-4375-b231-f5ec50d2295c,2025-12-25T12:29:46,CivicGrid Utilities,5070.49,GBP,0.89,tax_mismatch,33.77,0.028,
25e5568b-7013-4d22-a325-926d16f8cf33,2025-06-11T12:15:48,Vertex Legal,20110.18,EUR,0.895,duplicate,89.78,0.1,
cd9b0853-2671-4881-8a64-5335335f4357,2026-01-16T23:33:06,Vertex Legal,10936.92,INR,0.751,duplicate,93.79,0.12,
660f3244-8502-49ec-bde0-70b036bee1d2,2024-10-06T13:48:36,CivicGrid Utilities,15121.2,EUR,0.848,missing_po,18.1,0.001,
0374954d-8c55-44ab-85b4-8616f3a49fd5,2025-07-27T01:41:36,Vertex Legal,12107.14,EUR,0.817,vendor_mismatch,10.69,0.075,
9dce1014-7715-4d51-b547-553501d087b2,2024-10-12T13:42:42,Northwind Health,16449.42,INR,0.801,tax_mismatch,31.12,0.219,
d3c5da10-02d1-4bdb-a7c8-4597818c2794,2024-08-09T20:24:10,Helio Energy,16273.02,EUR,0.86,missing_po,32.89,0.148,
e1d9df66-a9da-4147-85c8-53dd2cf24af5,2025-04-15T00:44:05,Meridian Insurance,8273.8,EUR,0.726,none,29.74,0.025,
bf9b3811-ed61-412e-8a3a-1ea0028c157e,2024-02-23T09:56:56,Pioneer Logistics,6392.41,GBP,0.842,vendor_mismatch,24.98,0.243,
b56455e5-0987-461e-9a6b-a5e588e7e8b6,2024-09-26T16:45:18,Summit Manufacturing,25,INR,0.829,none,90.79,0.058,
78e2f6e4-a756-4099-9bde-0b439fe7010a,2025-12-24T19:02:25,Pioneer Logistics,14376.34,EUR,0.89,tax_mismatch,12.25,0.011,
1e3e5135-9ba6-4988-926b-7c736e9ea404,2025-05-27T15:28:01,Atlas Education,7655.31,EUR,0.927,none,59.55,0.311,
173ebec2-d9f4-42a8-b28d-ed214273b9e7,2025-04-17T05:38:45,Northwind Health,5710.99,GBP,0.744,none,35.94,0.039,
c3212411-0fea-443a-bc06-6b855c4abd1e,2025-02-27T08:40:42,Meridian Insurance,1470.27,EUR,0.927,vendor_mismatch,48.12,0.03,
c89bb5d7-9562-46c5-bec0-b181561ca901,2024-05-07T14:47:27,CivicGrid Utilities,527.29,USD,0.913,missing_po,24.85,0.178,
3d0299f6-5ab6-4441-9ff1-431a90cfa482,2026-05-22T19:01:00,CivicGrid Utilities,22680.59,GBP,0.849,vendor_mismatch,41.48,0.016,
295d4ffe-c5c7-4833-be86-e147a3840064,2025-09-28T00:35:57,Vertex Legal,433.07,INR,0.971,none,58.83,0.115,
6d09ae3f-93ad-41ca-bb5e-ba4555d4e49c,2024-03-06T11:16:51,Vertex Legal,2530.55,USD,0.789,duplicate,82.33,0.055,
ffeab2d7-770b-4721-861c-f45effd46f88,2024-12-20T14:14:46,Helio Energy,9112.26,USD,0.885,none,21.45,0.173,
926369c8-f59e-4e31-a9ba-0cb2c7aaced4,2026-02-26T09:14:15,BluePeak Retail,11073.06,GBP,0.857,none,17.06,0.07,
60a33bfd-6c94-4241-9801-da48e5a59751,2025-11-25T23:40:48,Summit Manufacturing,6080.47,EUR,0.726,tax_mismatch,47.35,0.15,
9d7f722d-9818-4197-82d5-504e422cebce,2025-03-11T22:31:46,Meridian Insurance,14817.26,INR,0.849,duplicate,33.53,0.046,
80d74ae0-8436-45cd-9b81-cbee739de8e0,2024-06-21T05:22:15,Helio Energy,7626.68,GBP,0.799,tax_mismatch,6.92,0.027,
dabca438-d156-4702-895b-0a2398fef431,2024-05-30T04:02:57,Cobalt Media,13362.37,EUR,0.951,duplicate,69.1,0.194,
47fb7911-94ef-4903-9814-2936da2bab21,2024-05-23T13:45:26,Summit Manufacturing,7148.08,INR,0.924,none,84.41,0.117,
6babee2a-73fd-4a43-bfef-22948cc194f7,2025-01-14T22:21:27,Pioneer Logistics,25,INR,0.882,none,95.74,0.032,
96e7c371-7087-4267-807a-5d3fd01fdf69,2025-07-15T13:58:16,Meridian Insurance,11231.56,INR,0.83,vendor_mismatch,17.64,0.168,
6742e3b0-c566-425f-99d0-59a3d0a1a560,2024-09-26T20:03:46,Summit Manufacturing,5625.53,INR,0.804,none,68.2,0.046,
11332210-cb10-43cb-8f6a-315efbefde50,2024-01-05T13:35:08,Helio Energy,10851.74,USD,0.798,missing_po,29.48,0.093,
5e464558-fc46-4210-9bf8-afc5812351e8,2025-08-27T01:00:13,Vertex Legal,12143.12,USD,0.788,missing_po,29.12,0.401,
cff507a8-ee29-40fe-b315-d2282391939d,2026-02-14T21:21:48,CivicGrid Utilities,7050.5,EUR,0.892,none,45.89,0.124,
99dc614e-8bdc-4225-8802-8cddf6d08fef,2025-04-05T01:30:07,Meridian Insurance,5148.82,USD,0.993,vendor_mismatch,40.13,0.019,
7b379c02-22fe-41cd-a36d-ec48eb905a08,2024-03-19T20:46:30,CivicGrid Utilities,8963.91,GBP,0.864,missing_po,1,0.043,
a331a21e-1de6-4748-bf13-5100d5414237,2024-12-27T07:55:04,Cobalt Media,10312.02,INR,0.766,duplicate,24.5,0.029,
28bda452-95b5-4926-8010-4f52007dd6d0,2024-04-13T18:48:57,Atlas Education,12715.51,EUR,0.945,duplicate,81.11,0.01,
3d9f7d7e-2d42-431d-a52c-eaae2f509cfb,2026-03-31T08:43:47,Cobalt Media,11260.12,EUR,0.902,duplicate,61.52,0.009,
bd5579a5-5947-4cbc-ba2c-e67f02ea697f,2024-10-20T20:21:21,Vertex Legal,6155.92,EUR,0.983,missing_po,55.7,0.124,
02860c4b-c1d0-4cdd-a610-8075dd6b34ec,2025-04-02T20:36:21,CivicGrid Utilities,16870.54,EUR,0.973,tax_mismatch,36.78,0.124,
f4416da6-6ade-45d5-96a4-4cdd3475a092,2024-06-21T08:29:55,Vertex Legal,17812.47,GBP,0.807,none,91.19,0.006,
2a7ee7ac-498b-4472-b853-f2b48ff3858c,2024-07-01T16:45:50,Atlas Education,19738.53,EUR,0.778,missing_po,95.52,0.007,
bada2828-3d90-4ea6-9c61-c09710007c51,2024-09-28T08:35:05,Aster Financial,14144.63,EUR,0.8,tax_mismatch,48.83,0.179,
83669658-acff-4c82-837f-b8c79bf7ec18,2024-01-16T13:22:33,Atlas Education,25,INR,0.734,missing_po,20.17,0.321,
f19f1af5-1fef-40df-903a-dfc8b0ff7c0a,2025-08-03T19:39:00,BluePeak Retail,4269.25,EUR,0.931,vendor_mismatch,36.66,0.054,
117cf47b-ea63-4e64-9111-aefd7c59611d,2024-11-20T19:24:28,BluePeak Retail,7540.15,GBP,0.763,vendor_mismatch,68.89,0.226,
a2d5af23-9217-489b-8672-dcbe3ffb2ee2,2026-04-02T20:42:09,Pioneer Logistics,7059.95,EUR,0.961,tax_mismatch,98.09,0.142,
bf40e032-5c1e-49db-a953-fae75ea15420,2025-12-07T16:57:52,Aster Financial,5669.94,EUR,0.956,tax_mismatch,66.33,0.138,
d985a5b3-2a0e-498f-9907-70d43e9404d5,2025-05-04T17:46:40,CivicGrid Utilities,10059.23,USD,0.881,none,57.95,0.333,
32464529-711d-412f-a1f2-8c2f3c54f625,2025-02-05T07:49:35,Cobalt Media,5605.51,INR,0.879,none,32.03,0.56,
f0aff0ef-1e09-4c67-8b5f-bac61ac6989e,2024-09-12T13:11:57,Cobalt Media,12622.16,USD,0.91,missing_po,65.02,0.013,
d67f2c6a-c6e6-4e9f-8685-b264fdf89d29,2024-03-11T06:50:55,Summit Manufacturing,9768.83,INR,0.798,vendor_mismatch,36.51,0.061,
051d096b-2c63-4368-84ea-f545995d400d,2025-07-08T05:51:53,Atlas Education,11180.42,INR,0.727,duplicate,51.69,0.041,
cd75dcde-27ca-4533-ba6f-62ad8cb186cb,2024-03-07T06:59:44,Vertex Legal,13235.75,USD,0.788,none,46.05,0.038,
5b76817c-26c0-4247-a84a-7947c3f1c1fa,2025-12-03T04:44:48,Meridian Insurance,4088.18,USD,0.809,none,30.38,0.144,
cf76ca6f-917e-46e7-a550-04f8aeef2706,2024-10-18T20:49:01,Vertex Legal,5097.18,GBP,0.9,tax_mismatch,82.25,0.332,
aca21fa8-21f8-450a-ab41-13c596e04f99,2025-03-17T18:00:20,BluePeak Retail,25,GBP,0.974,duplicate,83.92,0.084,
f5291f75-ff04-42bd-b010-051a1a75b716,2025-07-15T14:59:28,BluePeak Retail,18603.56,USD,0.785,none,35.64,0.027,
89aeb6a6-b9ca-4580-9ce3-0a89d58138a7,2024-04-29T03:38:15,Meridian Insurance,3446.92,USD,0.824,tax_mismatch,40.76,0.152,
33d682c5-944d-475b-ba44-c05e7c2799bb,2024-10-23T18:53:17,Pioneer Logistics,2330.84,INR,0.735,none,33.01,0.248,
2babffe6-16c5-4cdd-971b-49166efa6c66,2025-10-27T18:39:35,Summit Manufacturing,13043.61,INR,0.979,tax_mismatch,24.01,0.049,
9cabb4eb-cbbd-4cf9-9340-2bc37448f91d,2024-01-23T10:46:40,Cobalt Media,9374.34,INR,0.803,none,90.55,0.088,
832d3d0e-2ab6-487e-b024-cfe717c1f0f2,2026-05-22T19:17:22,Northwind Health,1616.74,USD,0.815,missing_po,1,0.041,
4765f97f-868b-4810-896b-69fb96d6f9e1,2025-06-17T04:42:12,Cobalt Media,8266.46,USD,0.979,missing_po,87.88,0.006,
f8810e46-d03e-4bc5-b6f9-197e21acdabb,2025-01-10T20:38:12,Cobalt Media,2198.57,INR,0.762,duplicate,50.52,0.251,
8dca172b-5df5-442b-a466-99be1ab3831a,2025-01-09T15:19:31,Arbor Pharma,15269.2,USD,0.85,tax_mismatch,1,0.184,
08d89ea5-38d6-4276-91dd-67637788d816,2024-10-31T02:03:09,Arbor Pharma,485.78,USD,0.86,missing_po,70.71,0.041,
8cdd0b21-c6c3-40e6-9704-bf3403f07906,2026-05-30T14:26:08,Meridian Insurance,6064.36,GBP,0.813,missing_po,71.55,0.106,
dcd2b1c9-0964-4929-a287-8c8b89f1b8ee,2025-03-04T06:00:46,Aster Financial,2269.18,USD,0.83,duplicate,67.05,0.025,
b9f4eb0e-ef29-415e-99b2-d4808584f62c,2026-03-14T12:56:28,BluePeak Retail,12131.61,GBP,0.837,none,38.38,0.129,
eaa2962a-b947-4cc3-91db-70f4223150b7,2024-08-28T07:04:44,Aster Financial,10404.64,EUR,0.917,missing_po,24.35,0.122,
98422e41-7391-44eb-8e95-466d8c425312,2025-02-04T14:59:03,Cobalt Media,6926.68,USD,0.911,vendor_mismatch,57.2,0.09,
543ecbf4-4d70-4915-8d1a-8961b10a00df,2025-02-09T00:03:53,Aster Financial,19206.31,INR,0.761,tax_mismatch,82.19,0.188,
e180faaa-6f76-4165-9db1-d550d8199e4f,2024-02-14T15:15:56,Helio Energy,25,GBP,0.849,tax_mismatch,47.07,0.218,
89d5b304-76bc-43dc-a78a-728c2c2ff80e,2024-03-17T22:05:53,Helio Energy,7934.8,EUR,0.811,duplicate,25.78,0.024,
6257aad9-5383-4c96-bb2a-ece6c600f334,2026-04-15T20:27:08,Meridian Insurance,107.52,EUR,0.973,none,20.17,0.237,
dfd17be5-e835-4f9e-97f5-7d8ddb5bd346,2025-02-27T10:14:43,Northwind Health,9033.94,INR,0.921,tax_mismatch,1,0.027,
e3f83555-58be-40a2-9c38-a59bff687617,2025-12-17T07:14:27,Aster Financial,5193.04,GBP,0.819,missing_po,39.85,0.098,
d1114c98-4a55-42c6-82bc-629008364534,2026-03-20T12:34:52,Arbor Pharma,8927.82,GBP,0.956,tax_mismatch,9.83,0.048,
a7081931-a030-44b7-9909-2016d2c8fa0d,2025-02-13T20:37:09,Meridian Insurance,8438.05,USD,0.777,vendor_mismatch,23.82,0.311,
fb63f41f-20a7-475c-a8e6-c699127add66,2026-02-25T03:16:30,Summit Manufacturing,11119.73,USD,0.841,missing_po,39.07,0.446,
d3809df8-137b-488f-9d04-65f4feb413f2,2025-06-14T17:26:56,Northwind Health,13704.37,GBP,0.835,vendor_mismatch,23.31,0.183,
989c03bd-b264-49c9-a42b-cde7f87aadc4,2024-02-22T15:02:59,Summit Manufacturing,13201.57,EUR,0.894,duplicate,30.45,0.048,
222bf34f-9eaf-40bd-b546-99804a43e6d5,2025-09-21T20:27:18,Cobalt Media,4879.75,EUR,0.942,tax_mismatch,72.2,0.096,
f59f9fab-78ab-41e2-9d90-1927dd459b92,2024-05-21T17:20:04,Northwind Health,10661.61,GBP,0.843,none,21.75,0.024,
b331e75c-9771-4921-ab7a-3241550d23d6,2024-04-26T15:17:14,CivicGrid Utilities,14767.84,INR,0.746,duplicate,65.06,0.056,
223f67c0-06b7-47ab-8486-b1993553cc28,2024-06-26T13:55:17,Aster Financial,13652.63,EUR,0.904,vendor_mismatch,79.98,0.022,
440fd6c8-9a2b-4b02-85f1-1ea49d708e9d,2026-01-14T18:28:18,Helio Energy,7295.72,EUR,0.838,tax_mismatch,73.93,0.034,
eabaf642-b62d-4233-b32c-aad021a58310,2025-07-17T11:46:02,Summit Manufacturing,6156.0,INR,0.801,none,99.67,0.021,
3457f515-4d9a-43eb-8462-dff3b0834ae3,2025-08-19T08:49:04,Summit Manufacturing,18039.74,EUR,0.926,none,2.26,0.205,
36e51474-dba4-479b-98cd-31bf65d17753,2024-10-21T03:46:42,Cobalt Media,15764.75,INR,0.837,tax_mismatch,4.34,0.109,
59b03797-3fb1-48da-a66d-f55342bbe6d0,2024-08-11T03:36:27,Northwind Health,16339.62,EUR,0.828,tax_mismatch,1,0.125,
fcf11abf-a6bf-43c2-a348-772344bf2bbb,2024-09-26T19:11:53,Cobalt Media,17768.36,EUR,0.756,duplicate,33.89,0.049,
cfeb4a49-410b-447b-a5a3-49482a9837e2,2026-05-19T19:13:05,CivicGrid Utilities,12859.66,EUR,0.836,duplicate,49.06,0.289,
5f091a7f-42d6-4c07-827e-948578582d2c,2024-08-10T04:05:27,BluePeak Retail,8122.03,GBP,0.724,vendor_mismatch,55.84,0.035,
8d4640b5-e89a-4a32-8900-4cf6cf8999ad,2024-08-16T21:01:15,Helio Energy,8226.23,GBP,0.865,missing_po,27.77,0.083,
fc7bd928-89c4-4296-99f9-4621c4cd259e,2025-08-14T13:18:39,Helio Energy,5274.0,EUR,0.804,vendor_mismatch,47.33,0.499,
36479549-9d19-4e71-a8e2-e652480ae788,2025-08-02T14:01:53,Pioneer Logistics,15637.68,GBP,0.879,missing_po,37.39,0.017,
d6a6d08a-2381-4e0d-8570-e4cc0cc35079,2024-09-22T21:00:20,CivicGrid Utilities,6805.12,GBP,0.792,none,107.54,0.126,
3c5262a9-3f9d-42cf-a6e2-108b2f33b26d,2025-05-25T10:59:29,CivicGrid Utilities,10086.24,INR,0.771,tax_mismatch,55.47,0.1,
1344ab4c-de77-4414-900a-706cdb09050e,2025-10-18T22:19:46,Helio Energy,25,GBP,0.767,duplicate,50.92,0.066,
7edfda09-78ae-4f10-8216-c60aabeb5e68,2025-06-30T00:36:28,Meridian Insurance,25,EUR,0.91,duplicate,18.63,0.012,
