ticket_id,opened_at,customer,device_id,category,priority,sentiment,resolution_hours,sla_met,escalated,summary,duplicate_marker
dfeaa16e-77a7-4129-a3f4-5f6bc9be08f6,2024-12-03T07:51:30,Atlas Education,XRX-100018,configuration,P4,0.826,38.29,True,False,driver install failed,
d6267309-f52f-49b6-96f4-efeb9e0297c2,2025-07-14T00:41:25,Arbor Pharma,XRX-100019,network,P1,0.359,7.88,True,False,scan to email broken,
7db89eab-946f-4d68-a7cf-c1ccf43c7b5f,2025-06-04T16:30:33,Cobalt Media,XRX-100020,hardware,P2,-0.767,0.2,True,False,paper jam repeats,
64e8a0cf-da87-45d1-8264-4c5e34aaf75b,2024-09-05T21:22:08,CivicGrid Utilities,XRX-100021,hardware,P3,-0.575,17.77,True,False,driver install failed,
ffcaa407-4b02-47b5-a803-98c8fc841bb9,2026-04-25T19:07:03,Arbor Pharma,XRX-100022,maintenance,P1,-0.656,4.43,True,False,driver install failed,
e3a2f3de-8478-4876-8d21-051726673d30,2024-09-09T14:49:30,Cobalt Media,XRX-100023,hardware,P2,0.335,24.26,True,False,paper jam repeats,
d7330a3f-192a-4fc6-a479-934b0bd8d6ee,2025-07-31T12:49:25,Atlas Education,XRX-100024,hardware,P4,0.543,14.76,True,False,poor print quality,
b42dcc01-7a9a-47c7-b69b-a687856c3360,2026-03-07T02:32:18,Arbor Pharma,XRX-100025,network,P4,0.668,18.88,False,True,device offline,
66ce7ac2-952a-4ccf-9e74-da28cdfabc91,2024-04-13T20:21:36,Arbor Pharma,XRX-100026,configuration,P2,0.496,24.95,True,False,driver install failed,
00fa73e1-23e3-44ae-afc2-eb53cf599292,2026-02-13T23:30:06,Atlas Education,XRX-100027,configuration,P4,-0.309,31.23,True,False,device offline,
d3b386d4-30a7-4a71-824c-ec9776e2e613,2025-11-08T12:23:57,Vertex Legal,XRX-100028,hardware,P1,-0.37,0.2,True,False,scan to email broken,
6d87fa6e-5254-4999-a7e6-66d007212aff,2025-10-09T18:43:47,Pioneer Logistics,XRX-100029,maintenance,P2,0.082,17.41,True,True,driver install failed,
e8bd4e5b-f4dd-45ee-a8d5-270f35fae802,2026-02-02T10:53:01,Arbor Pharma,XRX-100030,configuration,P3,-0.918,7.13,True,False,scan to email broken,
56db1738-dc1e-4873-9717-6eebf4117a3d,2024-01-19T10:59:44,Vertex Legal,XRX-100031,configuration,P1,-0.246,21.36,True,False,poor print quality,
226e1d93-5a28-441c-beed-55d68ce954ef,2026-02-20T03:24:29,Helio Energy,XRX-100032,hardware,P1,0.424,10.18,True,False,poor print quality,
34d46a6d-a561-4200-adea-82ca30ddade4,2026-01-30T14:43:14,Pioneer Logistics,XRX-100033,hardware,P1,0.01,48.37,False,False,driver install failed,
296ec5a7-2b72-4d5b-95c3-88c1eedb020f,2025-09-13T04:22:22,Pioneer Logistics,XRX-100034,hardware,P2,0.363,12.27,True,False,device offline,
6d0dd55d-01ee-49d2-bcbc-8607334a4199,2024-01-08T16:32:14,BluePeak Retail,XRX-100035,network,P3,-0.524,3.91,True,False,paper jam repeats,
efd6ecf2-6112-4213-96eb-465aa9703ee8,2025-10-27T15:37:47,Northwind Health,XRX-100036,configuration,P2,-0.197,21.91,True,False,paper jam repeats,
bc20358b-cae0-434c-bb59-b3014e36812e,2025-03-18T00:31:47,Cobalt Media,XRX-100037,network,P4,0.495,15.18,True,True,scan to email broken,
07c77441-75cf-4bfa-ab99-a7ce6908a47a,2026-02-10T17:34:46,Northwind Health,XRX-100038,hardware,P1,0.252,39.11,True,False,driver install failed,
68d65ad3-6da2-4f3e-9e40-8556e0aaf002,2025-03-14T22:32:50,BluePeak Retail,XRX-100039,software,P1,-0.564,17.76,True,False,paper jam repeats,
6ed64b1b-2779-4f65-a738-57244dba673f,2024-05-18T21:02:50,Arbor Pharma,XRX-100040,software,P1,0.583,33.11,True,False,paper jam repeats,
95339a93-5edb-4f78-bf5d-adb2eb0a939b,2026-01-02T11:21:44,BluePeak Retail,XRX-100041,software,P1,0.566,6.45,True,False,paper jam repeats,
36d712ac-a574-490b-8d02-f4a594192fda,2026-04-29T01:24:50,Cobalt Media,XRX-100042,hardware,P1,-0.277,17.52,False,False,paper jam repeats,
06e0666f-3d62-41cd-bfbf-94faeda0a055,2024-11-24T05:17:37,Cobalt Media,XRX-100043,maintenance,P4,-0.786,29.37,True,False,driver install failed,
36079e45-36e8-4808-83d6-70ee7d0aec5d,2026-03-14T23:07:32,Meridian Insurance,XRX-100044,configuration,P3,-0.404,33.68,False,False,paper jam repeats,
d694cf36-4ec5-4736-928c-f8f304ce109b,2024-11-19T20:25:36,CivicGrid Utilities,XRX-100045,configuration,P4,-0.852,16.05,True,False,driver install failed,
18beb402-a0a3-4767-aca6-1a6951870949,2024-05-20T07:06:25,BluePeak Retail,XRX-100046,software,P1,-0.752,9.59,True,False,poor print quality,
5d66cdfa-1381-483d-917b-64efe6b82e3a,2025-08-19T18:25:34,BluePeak Retail,XRX-100047,hardware,P4,0.475,5.39,True,False,paper jam repeats,
d33d6312-cabd-462e-94b0-897d47b0bfbf,2026-02-26T01:56:41,BluePeak Retail,XRX-100048,hardware,P1,0.67,13.31,False,True,paper jam repeats,
3610fff1-d37a-4f5e-b5a0-158bd95b9b6c,2024-08-16T14:36:56,Northwind Health,XRX-100049,network,P3,0.009,0.2,True,True,driver install failed,
22e78fef-0c3d-4263-a901-6b37160e97b3,2025-08-16T02:43:04,BluePeak Retail,XRX-100050,maintenance,P1,-0.651,0.2,True,False,poor print quality,
2ac70b5e-9bf6-4046-b90c-45adc31f1285,2024-12-18T01:20:03,Pioneer Logistics,XRX-100051,maintenance,P2,-0.706,0.2,True,False,driver install failed,
cd6c33e5-aeb2-49c2-ac43-b01b904046ee,2026-03-02T18:47:37,Helio Energy,XRX-100052,hardware,P4,-0.482,41.82,True,True,paper jam repeats,
56d232eb-6cfd-42cc-b678-7b580af3e2e0,2024-03-09T23:56:58,CivicGrid Utilities,XRX-100053,maintenance,P4,-0.581,18.87,True,False,driver install failed,
78e27a3c-904a-4433-99f8-975f09af7ad3,2025-07-02T02:23:48,Aster Financial,XRX-100054,maintenance,P2,0.115,0.2,True,True,paper jam repeats,
a3c449bf-8d15-4df0-98c4-a4895716ff3c,2024-10-03T12:48:30,Aster Financial,XRX-100055,maintenance,P2,-0.803,13.65,True,True,scan to email broken,
74178715-3bbf-46b9-a59f-07c22732e1e4,2024-12-13T09:21:05,Summit Manufacturing,XRX-100056,network,P2,0.385,0.58,True,False,driver install failed,
7fc852fa-5caa-415d-acc5-0e38bf50ebdb,2026-05-15T22:25:02,Cobalt Media,XRX-100057,maintenance,P3,-0.168,42.49,True,True,poor print quality,
baa8a159-dab1-47e9-85ed-48a5118b6221,2025-12-19T04:33:09,CivicGrid Utilities,XRX-100058,network,P4,-0.517,28.19,True,False,poor print quality,
948568c3-883f-4aea-b85c-2debc1c0e568,2026-02-28T16:50:55,Northwind Health,XRX-100059,configuration,P4,-0.78,29.99,True,False,device offline,
56d627b7-8025-4a86-b564-68930876ae06,2024-09-01T18:11:40,Aster Financial,XRX-100060,hardware,P3,-0.409,20.22,True,True,paper jam repeats,
4761ce64-6704-4eec-b533-b178c0e018ac,2025-02-28T05:04:18,Summit Manufacturing,XRX-100061,hardware,P3,-0.166,4.78,True,False,driver install failed,
06111c5b-29b9-4ec1-b988-2cc1797be95a,2025-09-07T20:01:12,Meridian Insurance,XRX-100062,configuration,P3,-0.201,24.28,True,False,driver install failed,
3685d38c-6b2c-4291-81e7-dc226e082298,2025-09-23T06:16:32,Vertex Legal,XRX-100063,hardware,P3,-0.139,8.55,True,False,paper jam repeats,
16d22e81-f7eb-45da-be20-06ed046b517e,2026-02-11T02:56:49,Cobalt Media,XRX-100064,software,P1,0.354,0.56,True,False,device offline,
5cde3e5a-8763-402d-ae27-b067dc8a5f8d,2026-03-28T10:34:09,Summit Manufacturing,XRX-100065,hardware,P4,-0.103,17.24,True,False,scan to email broken,
f7ba33cb-42f6-46b1-91d1-91829501ee33,2026-04-09T19:53:15,Northwind Health,XRX-100066,configuration,P4,0.71,22.75,True,True,driver install failed,
da458bfe-6c77-49d8-b641-636f909d612f,2024-05-16T04:43:12,Arbor Pharma,XRX-100067,network,P2,0.806,0.2,True,False,poor print quality,
3bc08a66-8b5f-41ee-af5e-8c382a6b4024,2024-11-14T20:20:00,Pioneer Logistics,XRX-100068,configuration,P3,0.034,20.3,True,False,driver install failed,
1d558349-bd87-4481-b66d-31daa729687a,2024-05-06T22:40:37,Pioneer Logistics,XRX-100069,software,P1,0.348,0.2,False,False,scan to email broken,
c854cdc7-d06d-4883-b352-a8bfed876f20,2024-08-29T14:25:08,Arbor Pharma,XRX-100070,configuration,P1,-0.197,10.97,True,False,driver install failed,
4b6bbf95-3e99-47d3-90fc-c8152d65dc71,2025-04-11T02:24:00,Vertex Legal,XRX-100071,maintenance,P1,-0.225,31.27,True,False,device offline,
f9f66404-a6cb-4136-8a26-b1e2a7089872,2025-07-18T04:24:06,Meridian Insurance,XRX-100072,configuration,P2,-0.893,28.56,False,False,scan to email broken,
51d6ebe6-a0ab-4a6e-af86-5cbf5344d585,2024-07-11T13:58:26,BluePeak Retail,XRX-100073,maintenance,P1,0.13,27.27,True,False,driver install failed,
890b0f1d-878c-4a71-9b66-31836781eadd,2025-11-17T05:32:45,BluePeak Retail,XRX-100074,maintenance,P3,-0.643,13.33,True,False,paper jam repeats,
aa07a37b-102f-4fa5-b502-6cfb42995a98,2025-09-15T20:27:43,Aster Financial,XRX-100075,hardware,P4,0.232,37.51,True,False,poor print quality,
ed17c1f2-86a8-451b-ab29-e0c61978cabb,2024-01-06T19:38:46,Cobalt Media,XRX-100076,software,P3,-0.685,40.49,True,False,paper jam repeats,
ee1a9572-380e-4139-b379-55bbc91c009b,2024-11-02T10:29:20,CivicGrid Utilities,XRX-100077,software,P2,-0.077,18.21,True,False,paper jam repeats,
b81d5968-8013-4fd9-92a7-d04ecbb194e0,2025-07-06T06:54:27,Northwind Health,XRX-100078,hardware,P3,-0.171,24.57,True,False,driver install failed,
293430eb-5c50-4b32-a97f-1b2cdd8b6fa2,2024-03-27T14:17:01,Aster Financial,XRX-100079,network,P1,-0.643,17.09,True,False,device offline,
8749061f-000e-4217-9cf3-2cf42e30405d,2024-03-31T09:02:26,Summit Manufacturing,XRX-100080,network,P4,-0.888,19.16,True,False,poor print quality,
e8fa7304-2511-40d6-bfa7-9c3e48d47387,2025-08-31T01:41:33,Pioneer Logistics,XRX-100081,network,P1,0.425,1.88,False,False,poor print quality,
e14f0b73-1d5e-432a-a611-5f06be99fb51,2025-11-16T23:58:26,Cobalt Media,XRX-100082,maintenance,P1,0.388,2.38,False,False,driver install failed,
9eb2881c-d7d8-4799-9045-4960d43adafc,2026-05-20T14:03:31,CivicGrid Utilities,XRX-100083,configuration,P2,-0.635,9.14,True,False,driver install failed,
8bb50c88-b908-4038-a3bc-911a8120052c,2025-01-06T03:49:45,Meridian Insurance,XRX-100084,configuration,P3,0.397,0.37,True,False,driver install failed,
a44b9a30-f300-4460-a732-a4c0fef9e1b3,2026-03-07T05:08:05,CivicGrid Utilities,XRX-100085,network,P1,-0.946,32.48,True,False,device offline,
86f946a9-1402-4671-b5c5-ce0747e8be2c,2024-01-13T16:52:56,Arbor Pharma,XRX-100086,maintenance,P2,-0.03,9.04,True,False,device offline,
6d567b03-8093-4350-b065-56ee6f9715e7,2025-04-25T06:10:02,Aster Financial,XRX-100087,configuration,P4,-0.459,35.95,True,False,poor print quality,
3a906dab-7eef-4015-b1c7-43edef570552,2024-02-22T22:27:59,Arbor Pharma,XRX-100088,maintenance,P1,0.578,30.51,True,True,paper jam repeats,
6b21c1a1-0ae6-445a-b658-49acb18a6323,2024-09-23T19:54:46,Cobalt Media,XRX-100089,maintenance,P4,-0.535,24.95,True,False,paper jam repeats,
d804a058-1b5e-4aae-b5d8-b75463956903,2024-12-28T22:21:13,Aster Financial,XRX-100090,maintenance,P2,0.33,52.94,False,True,poor print quality,
5642f282-b9a7-4523-9595-4ac3b17cfa05,2024-06-18T02:28:46,CivicGrid Utilities,XRX-100091,maintenance,P2,-0.708,13.53,True,False,driver install failed,
9950ebdd-847a-4821-aef4-2cefaf7dac8f,2025-02-09T10:45:29,Cobalt Media,XRX-100092,software,P2,0.338,1.22,True,False,device offline,
f8d6e551-09fe-4d4c-a6c8-fb57134bd6a0,2024-09-22T11:10:27,Summit Manufacturing,XRX-100093,maintenance,P3,0.844,23.15,True,True,device offline,
bd37a76d-2324-4947-9e51-e9db369d5b51,2024-05-23T14:25:10,Pioneer Logistics,XRX-100094,maintenance,P2,0.341,25.4,False,False,driver install failed,
ce644ea7-3c56-48cc-b0a3-0a6ba0f553a8,2024-03-16T08:38:44,Helio Energy,XRX-100095,network,P3,-0.116,2.28,True,False,paper jam repeats,
e1012d62-d464-4845-ac35-55d3ae4aee36,2024-05-13T17:33:15,Atlas Education,XRX-100096,hardware,P2,-0.916,2.42,True,False,scan to email broken,
f708afc6-4af3-4195-950a-f5120fe63e88,2024-02-03T04:46:36,BluePeak Retail,XRX-100097,hardware,P4,-0.311,0.2,True,False,device offline,
66be6b04-e7c4-4014-93d2-50cf930c1f23,2024-02-15T01:16:02,Pioneer Logistics,XRX-100098,hardware,P4,0.353,14.55,False,False,device offline,
52fc80cd-2967-4567-8847-b689add99d79,2024-09-29T11:40:45,Atlas Education,XRX-100099,maintenance,P4,-0.063,26.19,True,False,driver install failed,
bc16e3b8-906f-4d89-af04-c98f79a6fc86,2025-09-26T09:33:16,Arbor Pharma,XRX-100100,maintenance,P1,0.792,22.94,True,False,paper jam repeats,
ab9af3a8-6f67-464d-beae-1d922e716117,2024-04-14T12:58:17,Arbor Pharma,XRX-100101,software,P1,0.376,7.87,True,False,paper jam repeats,
2751be3f-2514-4637-8d78-430a5b06a902,2024-08-22T07:31:30,Cobalt Media,XRX-100102,configuration,P2,-0.948,5.45,True,False,paper jam repeats,
889e51c7-5cb1-42b2-ab0e-185e71a5fccc,2024-03-08T12:26:52,Cobalt Media,XRX-100103,hardware,P4,-0.377,19.69,True,False,device offline,
1d2ffa88-9d70-4886-bba0-65f530c07819,2026-03-14T11:16:00,Meridian Insurance,XRX-100104,maintenance,P3,-0.233,17.52,True,False,device offline,
3758aa65-0851-4f68-a765-501061bec226,2025-05-31T17:37:57,Atlas Education,XRX-100105,software,P4,0.837,25.5,True,False,scan to email broken,
cded3598-5c25-4015-a2ad-e910cb4e57cc,2025-04-23T10:08:19,Vertex Legal,XRX-100106,software,P1,-0.598,32.95,True,False,poor print quality,
0560ccf2-1d1a-450c-998c-b6da953cd058,2026-04-25T02:25:23,BluePeak Retail,XRX-100107,software,P1,-0.65,23.12,True,False,device offline,
3cfcc31d-0e1b-4f80-88a1-f230f7b7e184,2024-02-10T00:00:29,Atlas Education,XRX-100108,configuration,P2,0.52,6.84,True,False,paper jam repeats,
6249bdab-15dc-4757-b029-0e2439be0a2d,2025-08-24T01:06:27,BluePeak Retail,XRX-100109,hardware,P2,0.141,41.67,True,False,paper jam repeats,
1ae2abb8-da99-4f00-9d51-604d367d958c,2025-07-08T02:43:04,Vertex Legal,XRX-100110,network,P3,-0.688,29.13,True,False,driver install failed,
f0304e31-b248-472d-953f-1e293f9c958c,2025-09-25T18:48:01,Aster Financial,XRX-100111,software,P2,0.818,22.38,False,False,paper jam repeats,
eec604ab-039f-41f6-ba07-907075aa8a91,2026-04-19T17:01:58,CivicGrid Utilities,XRX-100112,network,P1,-0.374,5.37,True,False,driver install failed,
4fa6cefc-c6d3-48af-b506-8ae0edabc23f,2025-09-30T10:11:51,Northwind Health,XRX-100113,network,P1,0.27,18.32,True,False,poor print quality,
b9ae5e3e-d6d8-457f-9bc4-b5418044a145,2026-04-01T23:04:29,Summit Manufacturing,XRX-100114,configuration,P2,-0.514,0.2,True,False,scan to email broken,
2f23d18c-a699-44aa-a161-cbe55facb0cb,2024-04-06T15:51:05,Summit Manufacturing,XRX-100115,software,P3,0.646,5.14,True,False,poor print quality,
bd230128-c941-4a19-bc3b-a1c8b7df501e,2026-03-10T18:13:03,Northwind Health,XRX-100116,configuration,P3,0.394,7.03,True,False,poor print quality,
3995bd2e-d33f-4037-8019-8787735f2133,2024-05-08T18:57:22,Arbor Pharma,XRX-100117,maintenance,P2,0.318,22.74,True,False,poor print quality,
5ec0ce6f-e376-4031-9ec1-2feb19018462,2025-10-04T19:11:00,BluePeak Retail,XRX-100118,network,P4,-0.299,23.89,True,False,scan to email broken,
b8543623-ee1d-4c37-aa82-be84ba0d71a6,2024-11-04T10:45:07,CivicGrid Utilities,XRX-100119,hardware,P2,0.197,0.2,True,False,poor print quality,
55868df6-7042-4244-9340-9545d3e22184,2024-12-15T05:03:17,Summit Manufacturing,XRX-100120,network,P2,0.361,24.44,True,False,scan to email broken,
25a55b40-83b3-41e5-b17b-1fc98a991bc6,2025-12-10T09:09:05,Arbor Pharma,XRX-100121,configuration,P4,-0.093,35.92,True,False,scan to email broken,
32b23dfc-df85-43c4-ade3-5c0a0bfa2432,2026-04-09T11:52:23,BluePeak Retail,XRX-100122,configuration,P2,0.121,15.41,False,False,device offline,
ce731b2a-5a49-4486-88b7-ea816f34fcd1,2025-11-27T13:26:26,Cobalt Media,XRX-100123,configuration,P2,0.405,10.74,True,True,device offline,
bf4eda07-865f-467c-92d9-8893e457dcfe,2024-11-13T10:14:40,Meridian Insurance,XRX-100124,maintenance,P3,0.413,28.86,True,True,scan to email broken,
be1fe2ae-207f-4b40-9e9a-8a7d10ca4894,2026-05-13T07:30:07,CivicGrid Utilities,XRX-100125,network,P3,-0.047,11.37,True,False,poor print quality,
611c1a26-f9bb-44e2-8bfb-68bbd9744663,2025-08-26T20:14:14,Summit Manufacturing,XRX-100126,configuration,P1,-0.33,0.2,True,False,device offline,
21c1559b-f5f3-4abc-8832-e5aaba546051,2026-04-25T08:17:23,BluePeak Retail,XRX-100127,network,P1,-0.379,14.86,False,True,paper jam repeats,
42ad8a0a-29ac-43d7-a347-18796a14f1b4,2024-08-31T12:24:14,Arbor Pharma,XRX-100128,software,P3,-0.901,27.25,True,True,scan to email broken,
26de1af9-79b2-45fc-abc2-49436de19de5,2025-04-01T04:52:56,Arbor Pharma,XRX-100129,network,P1,-0.109,0.2,True,True,scan to email broken,
7261afd1-f0e3-46e8-8efa-5975f79d8566,2024-05-15T11:53:12,Arbor Pharma,XRX-100130,maintenance,P3,-0.652,7.9,True,False,driver install failed,
ab20187f-39bf-45ea-a6fe-7cef36eae50f,2025-08-03T18:59:29,Pioneer Logistics,XRX-100131,configuration,P2,0.485,8.94,True,False,device offline,
33929b9b-1f95-43db-9423-3e91acb0face,2026-04-09T20:05:21,Arbor Pharma,XRX-100132,configuration,P3,0.29,28.76,True,True,scan to email broken,
6c51ba99-23b0-4aac-bff0-9b83407770f9,2024-02-01T01:40:07,Vertex Legal,XRX-100133,hardware,P2,0.216,19.51,False,False,poor print quality,
08029a55-1e65-4d48-b92c-a91aa99a68b4,2026-02-25T14:31:28,Helio Energy,XRX-100134,network,P3,-0.728,12.23,True,False,device offline,
caba7227-7a04-4695-b5b4-4aac766a8932,2025-07-08T01:35:54,CivicGrid Utilities,XRX-100135,configuration,P1,-0.18,12.03,True,False,scan to email broken,
2421882f-02be-4fb5-9c27-efe5891a8039,2026-01-10T23:58:47,Meridian Insurance,XRX-100136,configuration,P4,0.695,0.2,True,False,device offline,
02754195-ec2f-4195-acd2-baf131de1af4,2025-06-15T19:26:10,Arbor Pharma,XRX-100137,hardware,P4,-0.938,40.72,True,False,driver install failed,
71738c6c-fc3e-4b75-b5cb-6d32e6a99c99,2025-03-04T15:02:54,BluePeak Retail,XRX-100138,hardware,P1,-0.191,12.58,False,False,paper jam repeats,
4149bdc7-235f-48ba-8590-7e8d2fd6ffbe,2024-03-03T04:38:12,CivicGrid Utilities,XRX-100139,network,P2,0.483,14.68,True,False,paper jam repeats,
58deb285-8571-4c3e-a830-60890ac8ace2,2025-04-07T17:21:33,Cobalt Media,XRX-100140,maintenance,P4,-0.643,14.05,False,False,device offline,
02b38977-ce43-4b1b-9a88-772ad0a57650,2024-04-14T14:38:30,BluePeak Retail,XRX-100141,maintenance,P4,-0.879,6.93,True,False,poor print quality,
7bb423f3-7529-41aa-84e1-8ee4b5d7a59b,2025-02-03T08:47:28,Aster Financial,XRX-100142,maintenance,P2,0.11,17.89,True,True,paper jam repeats,
8b156ce3-a861-4af8-a460-e713acc7241a,2025-06-17T16:09:22,CivicGrid Utilities,XRX-100143,configuration,P1,-0.191,1.74,True,False,scan to email broken,
c9a13b97-f08c-4bab-859e-77768f222828,2025-12-29T20:04:55,Summit Manufacturing,XRX-100144,configuration,P2,-0.173,27.58,False,False,paper jam repeats,
e16b3389-29c2-4ad3-a758-6f95765ff7f9,2025-08-28T04:36:34,Cobalt Media,XRX-100145,maintenance,P2,-0.738,20.02,True,False,device offline,
8e1cb6b4-d103-43e3-af7c-cbfb90cc96af,2024-12-05T00:35:15,Aster Financial,XRX-100146,hardware,P1,0.191,37.09,True,False,device offline,
33a668c4-e221-4790-89aa-94716ae29061,2026-05-04T15:40:11,Northwind Health,XRX-100147,network,P1,-0.154,13.25,False,False,driver install failed,
b24a9f79-fabf-4c94-9729-cbdf8f958758,2024-08-30T23:34:27,Summit Manufacturing,XRX-100148,hardware,P2,0.635,32.11,True,False,driver install failed,
e493a198-145d-404a-9269-e0be4587f55a,2026-01-10T16:25:30,Northwind Health,XRX-100149,network,P2,0.481,27.93,True,True,scan to email broken,
cfaa2d13-bbc2-4b52-947c-1e914ab18041,2025-03-11T08:59:18,Atlas Education,XRX-100150,maintenance,P2,-0.11,5.89,False,False,poor print quality,
b6afa592-c964-4d39-ba71-5931bf366628,2025-03-10T07:51:40,Vertex Legal,XRX-100151,hardware,P1,-0.293,18.88,True,False,paper jam repeats,
5703d5b1-8f45-4670-9d04-52c278c21755,2024-02-01T17:55:24,Cobalt Media,XRX-100152,network,P4,-0.223,20.93,True,False,scan to email broken,
c356fa6f-5f9c-4011-9daa-21ca68b31b60,2024-01-20T17:30:48,Cobalt Media,XRX-100153,maintenance,P2,0.764,10.23,True,False,driver install failed,
60a14a34-d8db-4339-8963-b9d9536ff410,2025-10-24T00:05:06,Pioneer Logistics,XRX-100154,configuration,P2,0.126,24.67,True,False,device offline,
8bde7df7-a25c-4059-ae5e-4cd3e7d1f703,2025-05-28T11:04:14,Summit Manufacturing,XRX-100155,configuration,P3,-0.894,17.93,True,False,poor print quality,
13a06462-aaf4-4ebf-a682-fa8586ebc089,2024-11-30T15:34:58,Meridian Insurance,XRX-100156,network,P2,0.185,8.46,True,False,driver install failed,
62f3ffcf-5ffb-4d40-9a5c-89504624e5ac,2025-04-21T19:36:35,Northwind Health,XRX-100157,hardware,P1,0.037,19.57,True,False,driver install failed,
ed039f9f-73b9-4ecd-b4ca-6115cb909c92,2025-08-17T00:11:27,Summit Manufacturing,XRX-100158,maintenance,P1,0.783,23.27,True,False,device offline,
a7ed1f64-7534-419b-8dfd-a4fe791bf3f8,2025-10-29T19:57:41,CivicGrid Utilities,XRX-100159,network,P2,0.783,32.3,True,True,poor print quality,
dbb67560-ee39-46ed-b403-9f2873402020,2026-02-28T03:54:30,CivicGrid Utilities,XRX-100160,configuration,P1,0.46,10.59,True,False,device offline,
bef98f98-72e6-4635-b087-47765f45af07,2025-11-06T05:41:30,BluePeak Retail,XRX-100161,maintenance,P2,0.203,22.7,True,False,poor print quality,
6c9129f5-ae44-433a-a848-65cca0bfff52,2026-04-30T07:40:55,Pioneer Logistics,XRX-100162,network,P3,-0.932,26.93,True,True,paper jam repeats,
2acaed48-1d43-4b1a-8bad-0e28f747ff63,2024-07-16T04:29:58,Aster Financial,XRX-100163,network,P2,0.549,4.03,True,False,paper jam repeats,
13b96f9f-219f-4e77-9982-eafb7c185862,2024-05-29T12:30:22,Helio Energy,XRX-100164,maintenance,P4,0.627,13.45,True,True,scan to email broken,
e92aa080-0860-450c-ae6c-f3f066408ca9,2024-04-18T07:10:17,Summit Manufacturing,XRX-100165,configuration,P3,-0.756,10.62,False,False,poor print quality,
c35268c7-a11b-4ca1-9fc5-dd4decd0c3ab,2024-10-08T21:32:40,Vertex Legal,XRX-100166,network,P2,-0.214,7.18,True,False,device offline,
090d0b66-056c-4a41-9678-33c77cab3ddf,2026-01-13T07:39:30,Atlas Education,XRX-100167,maintenance,P4,0.319,0.2,True,True,scan to email broken,
70093632-2e85-408c-94cc-f62af9da5018,2024-11-28T07:17:23,Vertex Legal,XRX-100168,configuration,P3,0.749,38.67,True,True,driver install failed,
c71c1d6b-3d33-4ac2-a907-69904ffce194,2026-01-24T05:14:59,BluePeak Retail,XRX-100169,configuration,P4,-0.151,23.49,True,False,paper jam repeats,
edbcd0f8-db33-4f32-afb3-8b1a308fd330,2024-04-21T12:38:27,Pioneer Logistics,XRX-100170,software,P3,-0.29,6.74,True,False,driver install failed,
2d54038a-16db-4082-b406-dbcde77a1319,2025-09-19T04:02:33,Northwind Health,XRX-100171,hardware,P4,0.718,18.68,True,False,scan to email broken,
0d8e77b5-e2eb-4bdf-9708-5ed02c93c6a4,2024-11-20T16:30:24,Aster Financial,XRX-100172,maintenance,P1,-0.871,12.46,True,True,scan to email broken,
264ccd8b-94c0-451b-9c2b-8dc2b1032f5a,2025-08-06T04:43:08,Vertex Legal,XRX-100173,software,P4,0.105,21.92,True,False,driver install failed,
940cca54-c661-41ac-b0f4-08fcdc1cd603,2025-12-20T09:29:04,Northwind Health,XRX-100174,software,P1,-0.462,29.59,True,True,device offline,
3b8d1cdc-1614-4513-aa37-117e31b77b20,2024-07-20T01:30:00,Arbor Pharma,XRX-100175,network,P3,0.497,24.75,True,False,scan to email broken,
e7e63e22-4e28-4994-a467-832f81156903,2024-03-08T09:58:24,Aster Financial,XRX-100176,maintenance,P4,0.157,16.85,True,False,paper jam repeats,
3746ddb1-6414-4b0f-ab45-a10694071e8a,2025-02-16T15:13:19,CivicGrid Utilities,XRX-100177,software,P2,-0.187,7.24,True,False,driver install failed,
1853ec26-f3e9-4007-a45d-decf406a21b2,2026-02-15T02:34:13,Pioneer Logistics,XRX-100178,network,P1,0.043,5.71,True,False,poor print quality,
0a13a2d3-be15-4e7b-a664-f9a64bc13957,2024-10-31T17:30:40,Summit Manufacturing,XRX-100179,configuration,P3,0.376,13.9,False,False,paper jam repeats,
1001186f-81e1-417b-882e-f017f375f92d,2024-02-13T22:35:35,Cobalt Media,XRX-100180,maintenance,P2,0.38,22.42,True,False,scan to email broken,
ba3af9cf-5424-4205-b7d7-4944e3b1be9b,2025-01-21T22:09:36,BluePeak Retail,XRX-100181,hardware,P3,0.545,1.6,True,False,poor print quality,
5709e42b-9857-4c56-bd02-5c592e059c2f,2026-03-23T07:54:49,Helio Energy,XRX-100182,maintenance,P1,-0.47,5.85,True,False,device offline,
41e04f86-5ba9-4f27-b0fd-b83648eef453,2025-09-30T09:36:49,BluePeak Retail,XRX-100183,network,P4,-0.165,15.02,True,False,scan to email broken,
8281a911-252d-402d-b23e-2546943656e4,2026-01-12T20:53:15,Helio Energy,XRX-100184,network,P1,0.075,23.59,False,False,device offline,
90bf8948-9526-462c-9954-7a7d8dbcec9f,2025-06-17T07:56:35,Cobalt Media,XRX-100185,configuration,P3,0.81,20.45,True,False,device offline,
bd9425de-2969-4fff-975f-64ba8bc9a500,2026-02-11T22:07:31,Summit Manufacturing,XRX-100186,hardware,P3,-0.681,4.45,True,False,paper jam repeats,
9ae65451-9323-4b89-b203-c62487b5ed84,2024-03-01T15:42:21,Pioneer Logistics,XRX-100187,configuration,P1,-0.675,38.78,True,False,device offline,
