conversation_id,timestamp,customer,channel,intent,turn_count,sentiment,contains_pii,resolved,transcript_excerpt,duplicate_marker
6f70245f-b89d-4723-841d-3d48737993af,2025-11-11T17:47:23,Cobalt Media,phone,billing,19,-0.663,True,True,contract question,
f1966f6e-dfac-4b3d-bb6c-4dad297ede33,2025-05-27T04:36:55,CivicGrid Utilities,phone,billing,21,0.962,False,True,contract question,
30674f39-b7e3-4b16-a939-83df87c4b391,2024-04-10T07:21:40,Meridian Insurance,email,troubleshoot,15,0.932,False,True,device shows fault code,
3ad6928a-1319-485c-bf53-36461891694c,2024-11-01T02:55:09,Aster Financial,chat,billing,7,-0.184,False,False,contract question,
6b01f1ef-3c84-4b1a-8b57-0727c21cc8a3,2025-10-02T06:32:01,Northwind Health,chat,escalation,16,0.461,False,False,device shows fault code,
26f34f7a-dcec-4cf8-9acd-9f504d235017,2024-06-17T11:05:31,BluePeak Retail,portal,billing,20,0.261,False,False,contract question,
1e981365-a0e9-4d31-b5f0-25c3e357eee8,2024-07-26T18:17:42,Northwind Health,phone,troubleshoot,6,-0.722,False,True,cannot authenticate,
8e828957-f1a6-4692-bc8f-b5e54b16bfbb,2025-10-02T12:13:20,CivicGrid Utilities,chat,escalation,14,-0.815,False,True,cannot authenticate,
e7f9866b-a32a-4a1a-9fbc-9eced6a681d7,2024-06-05T16:27:52,Helio Energy,chat,setup,18,-0.185,False,True,cannot authenticate,
ae7b2cd4-bcd2-48b9-b747-b8f4218b457e,2024-01-21T04:05:09,Vertex Legal,phone,how_to,12,0.456,False,True,device shows fault code,
9b95b1f4-c77a-4e71-bfd6-3a0bc3b9ca07,2026-04-05T17:41:41,Helio Energy,phone,setup,13,0.131,False,True,device shows fault code,
9aa12898-c7a4-4511-8cee-f74f5fe00537,2025-02-23T05:17:34,Northwind Health,portal,troubleshoot,23,0.448,False,False,toner depleted,
52964cb4-38a6-4225-b0f7-13fe60d63188,2025-11-16T09:34:53,Helio Energy,email,how_to,19,-0.418,False,True,toner depleted,
d9f35eae-87db-4f97-af09-e27da5f3795f,2025-06-04T04:06:41,BluePeak Retail,chat,troubleshoot,16,0.279,False,True,contract question,
f8a4bc76-8654-4c1e-8a78-b89085647289,2026-05-22T02:27:45,Aster Financial,email,escalation,18,0.28,False,True,cannot authenticate,
f5498859-0344-4042-bc67-f485fa4465c5,2026-02-03T10:16:17,Atlas Education,phone,troubleshoot,14,0.485,False,False,cannot authenticate,
a9f8bccf-bdd6-43a8-b4f6-f2df5992cb54,2025-05-27T08:13:34,Summit Manufacturing,email,billing,5,0.043,False,True,toner depleted,
379dfb49-d697-46ab-8309-2e438a6e3e93,2025-06-19T20:30:11,Atlas Education,portal,troubleshoot,21,0.875,True,True,cannot authenticate,
b5a0c006-9fb7-497e-bb4a-dcb68b78f194,2025-07-07T05:54:31,Summit Manufacturing,portal,how_to,20,0.676,False,True,contract question,
0b7eae43-9d65-4236-b9f9-35ddc50bdd1c,2026-02-24T06:51:05,CivicGrid Utilities,email,how_to,15,0.46,False,True,cannot authenticate,
3c56dd12-2d97-462e-8391-0aa5c60ce6c8,2025-01-16T03:32:05,Summit Manufacturing,phone,troubleshoot,6,-0.623,False,False,toner depleted,
3d60287d-837b-4dff-b44f-047b031255db,2024-11-17T15:21:13,Helio Energy,phone,setup,8,-0.16,False,True,toner depleted,
4fd0a915-66c7-4d72-a603-1895ab5e791b,2024-02-10T13:54:54,Vertex Legal,chat,setup,3,-0.449,False,False,cannot authenticate,
613eb611-0b45-4a7f-bb30-c3060d9d1eac,2026-03-20T20:25:45,Cobalt Media,portal,billing,10,0.853,False,True,device shows fault code,
dd88cea7-8d63-4e0f-8a0e-35093714db0c,2025-12-15T10:23:46,Meridian Insurance,email,how_to,6,0.562,False,True,need invoice copy,
382dff7d-35ac-41be-85f4-a3b789ad3aff,2025-06-24T11:54:00,Cobalt Media,email,setup,11,0.569,False,True,cannot authenticate,
0d7c78cb-d764-49f8-b29b-e680f2398e35,2025-02-22T14:07:21,Arbor Pharma,phone,setup,2,0.327,False,True,cannot authenticate,
9a4eec43-ac43-4355-b2c3-23702c6991d5,2026-02-26T06:48:39,BluePeak Retail,portal,troubleshoot,2,0.855,True,False,need invoice copy,
ec22d9a7-ace2-4502-bbeb-2e963b85cd2f,2024-08-04T20:13:13,BluePeak Retail,chat,setup,11,-0.821,False,False,toner depleted,
9ab6e725-91e3-43a3-b94c-3011c5a76594,2025-05-18T03:43:57,Atlas Education,email,troubleshoot,20,-0.576,False,False,toner depleted,
6a594d98-0d33-4d87-aa2d-7258359f363f,2025-01-20T02:17:02,Helio Energy,portal,how_to,12,0.045,False,True,toner depleted,
95744290-4869-4355-b07e-35c3ed2a851a,2025-07-11T06:06:16,Vertex Legal,phone,troubleshoot,17,0.348,False,True,device shows fault code,
46e0d06e-c3f1-4dad-acd3-3056be311f3e,2024-01-20T11:22:30,Arbor Pharma,email,troubleshoot,4,-0.242,False,False,contract question,
5ee2caee-d9fd-487a-a1ba-75f1da4094ce,2025-03-03T13:14:40,Aster Financial,phone,billing,22,-0.116,False,True,need invoice copy,
6b97f9f2-b36b-46bc-bc79-0cd19cec1dfe,2024-06-06T09:12:57,CivicGrid Utilities,email,troubleshoot,21,0.808,False,True,need invoice copy,
f7ba3222-2d51-46b6-b9f1-f1ca57e4a205,2025-04-07T10:46:34,Northwind Health,portal,troubleshoot,14,0.049,False,True,contract question,
1a7515d1-4268-4a60-aea3-01e047607ecc,2026-02-25T21:39:02,BluePeak Retail,chat,billing,6,-0.408,False,True,cannot authenticate,
c150f6a4-d46e-4846-b9db-862031cbd20f,2026-01-07T19:03:28,Summit Manufacturing,portal,how_to,19,-0.63,False,True,toner depleted,
2b8c8910-df80-48dc-aaba-6feaf5628c0d,2025-01-04T04:05:06,Summit Manufacturing,portal,troubleshoot,21,-0.978,False,True,need invoice copy,
1d467911-7145-49bf-8b8a-2aa882d49201,2025-06-21T01:14:04,Helio Energy,email,how_to,20,-0.383,False,False,toner depleted,
e8f697da-53c4-4d4a-8f72-e5907e88f007,2026-02-15T18:47:34,Arbor Pharma,chat,billing,12,-0.936,False,True,contract question,
879da5d7-c90c-4e0e-a700-f0bf4db4ace6,2026-04-23T18:06:39,Cobalt Media,phone,how_to,9,-0.444,False,True,toner depleted,
434c39e2-4a02-45d3-835e-234ce12b1366,2024-02-29T20:57:04,Helio Energy,email,troubleshoot,21,-0.701,False,True,contract question,
bbbf77a5-92ae-46c6-b1f6-e0919d018efe,2024-06-20T07:58:24,Aster Financial,phone,troubleshoot,17,-0.591,False,True,toner depleted,
caaedc07-9f77-47ee-a5d2-9691e0c24c48,2026-04-04T08:12:36,Vertex Legal,email,troubleshoot,3,0.696,False,True,need invoice copy,
95fee200-7c85-472c-842e-7bb39efb39e8,2025-05-11T08:29:23,CivicGrid Utilities,phone,how_to,16,-0.873,False,True,contract question,
5a486f9f-f1fc-4911-b2e0-d10820ea91ec,2024-12-04T22:43:40,BluePeak Retail,chat,setup,15,0.964,False,True,device shows fault code,
cadc5131-d760-4b0b-9f4d-e6b3ed71bba8,2024-04-03T09:12:20,Pioneer Logistics,phone,troubleshoot,17,-0.898,False,False,contract question,
a8ec210d-be0f-4ab4-b832-c262a466f8ec,2026-05-26T20:15:37,BluePeak Retail,portal,billing,12,-0.812,False,True,toner depleted,
f2cadba7-e75b-411c-b71e-fcd5524d102c,2025-08-21T13:52:04,CivicGrid Utilities,email,billing,5,0.813,False,True,device shows fault code,
9661c97f-7ec4-45c7-90da-1945d6648a48,2025-10-18T23:55:05,Summit Manufacturing,email,troubleshoot,19,-0.507,False,True,device shows fault code,
d99296c4-38cc-48a1-8551-6ff3b0ecca39,2024-03-05T15:11:58,BluePeak Retail,portal,troubleshoot,18,-0.989,False,False,need invoice copy,
7ba7bfac-8221-45a0-92ee-ae3b010aba6b,2024-08-13T15:42:47,Summit Manufacturing,phone,escalation,21,1.0,False,True,cannot authenticate,
f9b5f86c-40b1-49ac-8c53-95fcc3f38765,2025-06-06T02:47:48,BluePeak Retail,portal,troubleshoot,23,0.355,False,True,cannot authenticate,
270ed666-e640-466a-b677-594347572f78,2025-05-30T21:52:34,Cobalt Media,phone,how_to,22,-0.102,False,True,contract question,
a47f6bce-558c-4baa-bb16-91df2d6f1c7d,2024-08-20T20:43:08,CivicGrid Utilities,chat,troubleshoot,22,-0.34,False,True,device shows fault code,
2457852b-8383-4137-99d5-da715feb8427,2024-07-19T22:05:03,Cobalt Media,phone,setup,14,0.916,False,True,need invoice copy,
f08c5604-24ec-40e5-9912-bb8651c8649b,2025-01-09T19:22:06,Atlas Education,phone,escalation,19,0.193,False,True,contract question,
028dd312-171b-4959-91b2-d0fea46fb43d,2026-01-11T21:18:31,BluePeak Retail,portal,escalation,21,0.503,False,True,cannot authenticate,
bc071053-a8df-461e-9862-6a7d69fcb2e0,2024-04-23T03:32:46,BluePeak Retail,phone,escalation,16,0.288,False,True,cannot authenticate,
2cd21ed0-027f-419a-bd83-296d8b33a3a5,2026-02-09T21:25:45,Cobalt Media,phone,setup,21,-0.582,False,True,toner depleted,
9cd0c729-0cd4-4ee3-8a7a-30ce48231b11,2025-03-01T08:28:51,Summit Manufacturing,email,setup,14,0.611,False,True,cannot authenticate,
8c01381a-f0ab-4108-9554-d5ab11ec0a1f,2025-09-28T17:43:48,Pioneer Logistics,chat,escalation,15,-0.749,False,True,need invoice copy,
a50bc701-744a-4f01-a0b1-c65bb3658dcc,2024-08-16T08:36:06,Summit Manufacturing,phone,troubleshoot,18,0.647,False,True,device shows fault code,
743c45da-482d-4132-b5d3-51d2262148d2,2025-09-07T01:07:23,Arbor Pharma,email,how_to,6,-0.947,False,True,toner depleted,
fd44b136-2509-47b2-a9d1-b9e1e3a05b5a,2024-04-03T21:11:45,Northwind Health,chat,escalation,23,0.219,False,True,contract question,
bf7c9921-62fa-4dcc-9223-2f4f66013f86,2024-11-23T22:37:49,Arbor Pharma,portal,how_to,24,0.026,False,True,need invoice copy,
f10fbff4-0f59-4b02-b055-f7eb388b0bd6,2025-08-24T15:52:58,Atlas Education,phone,troubleshoot,15,0.602,False,True,need invoice copy,
3ffd9a06-6425-4d6f-8f7e-d7cae7facf95,2024-08-14T22:43:29,CivicGrid Utilities,portal,how_to,14,-0.429,False,True,toner depleted,
afd4a75a-d094-44fc-8590-3715baab1cb0,2026-05-18T22:47:06,Pioneer Logistics,phone,billing,5,-0.246,False,True,contract question,
088f5e61-7660-4bd2-8de3-817ab110ed76,2026-04-06T23:21:26,Atlas Education,phone,troubleshoot,10,-0.108,False,True,contract question,
03210ffe-00d1-4ad3-918b-078d5dd98044,2024-06-30T19:00:33,Vertex Legal,email,how_to,22,0.888,False,False,toner depleted,
2042bc38-cbab-47a6-a99c-fff36508013f,2026-02-02T19:13:07,Helio Energy,chat,setup,8,0.695,False,True,toner depleted,
959bded6-1d0e-4288-a5ea-15bf5be4d6f7,2024-06-18T23:48:26,Cobalt Media,phone,escalation,21,-0.99,False,True,need invoice copy,
88e59f18-a458-4894-a907-cf4360e3d265,2025-12-14T23:52:49,Meridian Insurance,chat,troubleshoot,24,0.917,False,True,contract question,
fe44878d-bfc8-464d-97ce-75a97d675c3f,2024-01-27T12:56:10,Northwind Health,email,escalation,15,0.256,False,True,need invoice copy,
cbe2ee8e-2cf8-4aa0-b73e-a937429039db,2026-05-03T23:52:47,Pioneer Logistics,email,billing,20,-0.103,False,True,cannot authenticate,
f1cdce7a-8371-4d1e-b785-78ac9fe12c73,2024-02-20T23:36:30,Arbor Pharma,email,billing,5,-0.449,False,True,contract question,
1b38d03a-be29-4aeb-9f4d-c20a149ba02a,2024-05-17T11:45:38,Summit Manufacturing,phone,setup,3,-0.944,False,False,device shows fault code,
5bc6a1bb-0be6-4cd6-9cdf-766534449802,2025-06-20T16:56:59,BluePeak Retail,portal,how_to,10,0.404,False,True,toner depleted,
2967937e-c479-453e-ac95-e5457d59f501,2025-01-24T04:59:25,CivicGrid Utilities,portal,setup,9,0.576,False,False,cannot authenticate,
3e1d2362-b722-42c9-96b6-38f49d9b84df,2024-06-05T18:17:05,Summit Manufacturing,email,setup,18,-0.991,False,True,device shows fault code,
1c904625-775e-49f6-95ff-1da05216d09d,2025-12-23T01:32:26,Vertex Legal,phone,escalation,11,0.887,False,False,need invoice copy,
d549b09e-c2d6-41e2-a728-505eaf572c96,2025-09-19T22:15:43,Pioneer Logistics,chat,troubleshoot,14,0.404,False,False,device shows fault code,
1736468a-d8b2-4c2d-9198-88afe798cd6b,2026-03-05T03:13:54,CivicGrid Utilities,email,troubleshoot,14,0.785,False,True,contract question,
aeaba193-5549-40ee-a365-0a9a0d924cb2,2025-11-11T10:49:01,Atlas Education,portal,billing,17,0.958,False,True,need invoice copy,
a9e69a8b-ff1b-4ebe-b105-0dfeff19a75c,2025-06-24T03:34:06,BluePeak Retail,email,troubleshoot,22,-0.004,False,True,device shows fault code,
c8f5a3b1-4710-46d4-a157-4a5493747ce2,2024-07-22T08:08:14,CivicGrid Utilities,phone,escalation,20,0.953,True,True,need invoice copy,
4ee63cf8-019d-4c7e-a9e0-8c19fa1b7d8f,2025-01-04T07:30:53,Northwind Health,chat,troubleshoot,16,0.984,False,True,device shows fault code,
d43a7fb5-1434-4c0e-af50-c3d390bc2101,2025-04-11T21:58:11,Arbor Pharma,email,escalation,9,-0.007,False,True,toner depleted,
00e4cd04-daaa-4848-a3a0-da7bc82547be,2025-09-26T09:15:39,Meridian Insurance,email,setup,18,-0.753,False,True,device shows fault code,
4ec3dade-2b8b-4074-8eb8-aa6509a4232f,2025-11-29T20:29:09,Atlas Education,portal,how_to,16,0.839,False,False,toner depleted,
5b098337-4258-4cbe-b162-f43cad50d3e9,2025-04-10T01:19:02,Northwind Health,email,billing,22,0.322,False,True,contract question,
f6438fca-2cd7-4b4e-9d41-8fc62ce426ae,2024-02-19T01:00:39,Summit Manufacturing,portal,escalation,20,-0.375,False,False,need invoice copy,
068054a2-ce32-4de0-866e-31a6992cd1ba,2025-06-12T05:36:23,Helio Energy,portal,troubleshoot,16,-0.452,False,True,device shows fault code,
31cee5aa-396f-4eee-92c8-bab150afdc1d,2025-06-05T06:14:37,Meridian Insurance,email,escalation,21,0.652,True,False,cannot authenticate,
73a11066-f02c-4136-9869-0e7f3cc58fc2,2024-01-23T03:52:44,Vertex Legal,phone,billing,5,0.058,False,True,contract question,
86240ab7-4aab-488e-a981-d83dc7a1a711,2024-04-19T10:51:53,Meridian Insurance,email,setup,2,0.492,False,True,need invoice copy,
eb58528a-4b31-4f83-8369-7e5af3625bd2,2025-12-18T05:13:57,Cobalt Media,phone,escalation,6,0.167,False,True,device shows fault code,
c81400ed-025a-40c8-b9ed-3b8b65bd9e06,2024-05-08T02:25:09,Northwind Health,phone,escalation,7,-0.827,False,False,contract question,
7c9bee4d-ba1f-4a9b-bafb-0f47219fe1db,2025-02-01T08:52:14,Summit Manufacturing,phone,troubleshoot,3,-0.615,False,True,device shows fault code,
8774f437-a1c8-467d-8667-2e4e69ca43fb,2026-02-25T20:55:00,Helio Energy,portal,billing,11,-0.977,False,True,cannot authenticate,
c04f4130-5897-482b-b1b2-d9b56669c918,2025-08-21T14:56:05,Summit Manufacturing,email,how_to,17,-0.269,False,True,toner depleted,
c6e5e17c-05ae-4540-968e-a7d664e3c6dd,2024-08-23T00:58:59,Arbor Pharma,phone,how_to,19,0.991,False,True,cannot authenticate,
a51b0a4c-3252-408f-abec-c10c567ad566,2025-09-26T22:04:12,Helio Energy,email,billing,24,-0.394,False,False,need invoice copy,
68280f3d-7094-468f-9845-23f61c1126b4,2026-05-25T22:27:32,Meridian Insurance,portal,escalation,19,-0.371,False,True,contract question,
530dc0c0-885a-497d-82a7-746889bdc5ab,2024-05-22T23:40:36,BluePeak Retail,chat,escalation,24,-0.708,False,False,device shows fault code,
de051e66-4676-45ac-a022-06a6362aadf1,2024-11-15T16:55:20,Atlas Education,phone,how_to,7,-1.0,False,True,contract question,
b2a04c9d-de3f-476f-8208-49042fceadf7,2024-02-19T11:59:46,Summit Manufacturing,chat,troubleshoot,5,0.406,False,False,contract question,
90587e38-4e63-4cb5-a5ad-7d30b3417974,2025-08-28T19:50:32,Summit Manufacturing,portal,billing,2,-0.947,True,True,toner depleted,
fc4a022b-e68b-4164-8b20-9efc360e3ceb,2025-02-20T00:56:58,Atlas Education,chat,escalation,7,-0.269,False,True,device shows fault code,
e95e6256-8220-430f-9711-7426aa5de9e4,2024-03-12T06:39:07,Vertex Legal,portal,how_to,18,-0.721,False,True,contract question,
4a31dc7d-24f8-4f11-9c9e-f36de9d58ca4,2026-04-29T11:48:30,Vertex Legal,chat,escalation,11,-0.869,False,True,need invoice copy,
2500762a-e44c-4139-9cbd-dc0d174f0b33,2025-08-25T00:07:29,Cobalt Media,chat,troubleshoot,4,-0.504,True,True,toner depleted,
839d3e35-12d3-4887-9071-0a0af4fd3950,2026-02-05T13:10:01,Northwind Health,portal,escalation,16,-0.219,False,True,need invoice copy,
2165c093-fe6a-4a9e-aa86-ef1cec02de04,2025-12-06T12:13:43,Meridian Insurance,chat,escalation,2,0.003,False,True,device shows fault code,
725f6ec2-fb55-49a4-96f9-72279d5c482c,2025-08-22T17:05:42,Atlas Education,email,escalation,10,0.451,False,True,contract question,
8e22c35d-7dc5-48bb-8381-016f56cdde27,2025-10-22T03:20:23,Cobalt Media,portal,troubleshoot,22,0.969,False,False,toner depleted,
829711a5-19c9-4bad-93b7-8299390b7b38,2025-02-20T21:35:49,Northwind Health,chat,billing,7,0.665,False,False,toner depleted,
1cc4d21f-86ec-479d-8648-89008787870e,2024-06-08T05:16:01,Aster Financial,phone,setup,11,-0.554,False,True,device shows fault code,
a723073b-f6f4-4e31-8a48-1b20b5c4e5f3,2025-09-20T23:35:55,Northwind Health,phone,setup,20,-0.368,False,True,need invoice copy,
9762008b-a530-4c3a-bf7c-edf37803ae86,2026-02-18T14:00:01,Helio Energy,email,troubleshoot,6,-0.775,False,False,device shows fault code,
cb246b0d-d7ed-4f2a-b07f-6a63c852df45,2024-02-06T17:47:06,Northwind Health,phone,troubleshoot,22,-0.894,False,True,cannot authenticate,
5b5d4201-5ff5-45bd-8aac-7b344c71d0d0,2024-04-18T05:24:20,Atlas Education,chat,setup,14,0.281,False,False,device shows fault code,
38d8c555-9a6c-4679-8957-73ddb01be526,2025-11-22T12:41:37,Helio Energy,chat,billing,11,0.809,False,True,device shows fault code,
0d50ad6b-3b5d-4f0f-8ec1-c919f20b5094,2024-06-24T10:16:59,BluePeak Retail,phone,billing,19,-0.488,False,False,device shows fault code,
a10f8436-868f-4fc6-a040-348777eec90d,2025-04-27T17:21:17,Meridian Insurance,chat,troubleshoot,9,-0.677,False,True,device shows fault code,
23a1c1c0-d61a-4cf8-a5d8-842d8afacd00,2025-07-15T21:06:54,BluePeak Retail,chat,escalation,2,-0.818,False,True,need invoice copy,
e2d2870d-0d5b-4139-89db-7e96365625be,2024-11-03T16:08:10,Summit Manufacturing,chat,setup,23,-0.539,True,True,device shows fault code,
cbbe5517-6255-496a-93d6-4e9595d1ea93,2026-04-20T10:00:06,Vertex Legal,chat,how_to,21,-0.502,True,True,contract question,
ce812531-49a7-4c3c-abce-37061f2467c6,2025-04-05T19:33:09,Vertex Legal,chat,troubleshoot,10,-0.337,False,True,need invoice copy,
89bb7df2-7504-4550-91c0-3375f0d374f7,2024-06-27T15:16:15,CivicGrid Utilities,email,setup,19,0.324,True,False,cannot authenticate,
318d9aba-aabc-445c-b1e1-95632d7bf125,2025-03-23T20:34:20,Aster Financial,chat,troubleshoot,12,-0.365,True,True,device shows fault code,
c127a410-b603-4e99-8278-596cb9179da5,2025-06-02T14:58:36,Aster Financial,phone,troubleshoot,11,0.37,False,False,toner depleted,
13a87364-de82-4ab3-b125-740f9967dd1d,2026-04-06T09:52:48,Atlas Education,phone,how_to,22,-0.399,True,True,toner depleted,
c5823221-6e39-4c8c-88b5-5e28edabac09,2024-04-01T10:16:17,Pioneer Logistics,email,setup,9,-0.06,False,True,toner depleted,
0b11b4fa-25d4-4018-ba00-36aaa94503ae,2025-12-26T17:29:09,Meridian Insurance,phone,how_to,4,0.037,True,True,toner depleted,
1ef39970-7a38-4f21-8c0e-2265530b8a07,2025-07-31T03:34:44,Aster Financial,chat,setup,13,0.278,False,True,device shows fault code,
69959601-8f22-4cdc-b2ae-940d1ed8a479,2024-02-28T01:32:34,Atlas Education,phone,billing,10,0.521,False,True,toner depleted,
bdf4a9c1-921b-42f2-852e-0bccfa77226e,2024-08-28T10:17:20,Atlas Education,email,setup,14,0.34,False,True,contract question,
79aef358-7079-4d5d-9420-b3577f6fe4d4,2025-09-24T15:19:34,CivicGrid Utilities,portal,how_to,6,-0.876,False,True,cannot authenticate,
2382307a-5710-4e3b-92e0-954d59f13ced,2024-02-28T11:42:07,Atlas Education,portal,how_to,5,0.507,False,False,toner depleted,
806aed2d-c15a-4641-b11b-278db35c020e,2025-09-11T10:19:09,Pioneer Logistics,email,setup,2,-0.475,False,True,need invoice copy,
a4bfe2a3-2d60-4369-975b-9ef7404a7288,2025-01-22T22:03:38,Helio Energy,email,how_to,21,0.15,False,True,toner depleted,
f1088008-dc31-430e-997b-5c3ab814043e,2025-07-21T02:08:30,Pioneer Logistics,portal,troubleshoot,3,0.019,False,True,toner depleted,
df9af83c-ac57-496c-bed0-9578115f0c98,2024-05-16T21:52:56,BluePeak Retail,email,how_to,18,-0.508,False,False,device shows fault code,
5d5ce2e2-b4dc-47fe-8eaa-8353208707fb,2025-10-27T01:06:38,Helio Energy,chat,how_to,13,0.363,False,True,toner depleted,
e3683da0-463f-4e0c-a48a-a1254fc06b62,2025-07-10T14:30:35,Meridian Insurance,chat,billing,23,-0.498,False,True,contract question,
45988b35-93d0-49da-9953-b520f8011c53,2026-05-25T04:55:49,Pioneer Logistics,phone,setup,21,-0.993,False,True,need invoice copy,
efa81288-20c8-44c7-b131-8bb00da8bbcb,2024-09-27T16:07:45,Vertex Legal,email,troubleshoot,8,0.946,False,True,cannot authenticate,
07f79bef-5ce6-4710-8618-6d7973ff3ef3,2024-11-14T16:01:39,Pioneer Logistics,chat,troubleshoot,16,0.319,False,False,cannot authenticate,
21d2b14e-30f2-48a2-934f-ec151c580784,2025-11-24T08:06:12,Meridian Insurance,email,setup,11,-0.7,False,True,toner depleted,
9d4f3f77-8f2d-416a-8e08-b988b41e30d7,2025-07-08T17:31:42,Summit Manufacturing,chat,troubleshoot,18,0.4,False,True,contract question,
bd36e836-5a4f-4acb-9fbc-38c1eb4b3758,2026-05-20T09:09:40,CivicGrid Utilities,phone,billing,12,-0.309,False,True,device shows fault code,
2dfbcab2-5a23-4ffc-b3f5-366be66cbece,2025-12-15T02:10:12,Pioneer Logistics,portal,how_to,24,-0.495,False,True,need invoice copy,
303e2792-ee63-47bc-bc01-7915e764a83e,2024-09-07T22:24:08,Northwind Health,phone,troubleshoot,11,0.738,False,True,need invoice copy,
d1217fc9-4ced-49c4-8a68-3760117345b2,2025-12-22T09:15:01,Summit Manufacturing,phone,troubleshoot,24,0.114,False,True,device shows fault code,
52eabba7-683f-4bd5-9c90-07424d4f929b,2025-04-01T16:58:20,Cobalt Media,phone,how_to,10,0.778,True,True,contract question,
02c441d0-a688-4f61-877f-40e3ac96ac04,2025-12-26T16:37:20,Meridian Insurance,chat,escalation,23,-0.913,False,False,device shows fault code,
143334c5-4b54-4c9b-ab78-71378c709d48,2025-06-24T01:08:01,CivicGrid Utilities,phone,troubleshoot,24,-0.442,False,False,device shows fault code,
c9b89910-77d2-4aec-98b5-ed52b2789a23,2026-02-01T23:21:28,Cobalt Media,email,escalation,13,-0.519,False,True,contract question,
429f0298-f927-4d7c-9762-39cb0958f5f6,2024-11-07T03:11:00,Cobalt Media,email,escalation,3,0.568,False,True,toner depleted,
c4c170de-e749-4f0e-9701-139077cb00b8,2026-01-21T00:40:36,Northwind Health,phone,setup,9,0.889,False,True,contract question,
e7f4c108-9a29-4c05-860e-40c639fa93ce,2024-05-17T16:55:55,Atlas Education,phone,how_to,22,0.771,False,True,contract question,
c03ff860-6391-4a98-8132-67e85781b8ca,2025-09-30T11:11:53,Vertex Legal,chat,setup,16,-0.778,False,True,contract question,
2bbbae93-d347-4b52-bfb1-d0cae4cf3877,2026-04-14T12:08:07,Vertex Legal,portal,setup,5,0.295,False,True,toner depleted,
bfea0974-6d5a-4b0d-80b6-ef3ca42eb8ba,2025-04-06T02:13:08,CivicGrid Utilities,phone,setup,17,-0.679,False,True,cannot authenticate,
897d6d00-7663-4c77-a292-d23a0a14ec42,2024-03-17T06:11:21,CivicGrid Utilities,portal,setup,15,-0.76,False,False,contract question,
592096a0-7d6c-4172-bee3-f16d1f29e661,2026-04-10T21:28:50,Atlas Education,portal,how_to,24,-0.755,False,True,device shows fault code,
3f51d55a-36fa-40a1-aac2-8d50f490fb0b,2025-12-20T14:10:56,BluePeak Retail,portal,escalation,14,0.092,False,True,device shows fault code,
82fc1cb5-3e2c-4180-b982-c893adababa4,2024-09-28T21:52:23,Cobalt Media,phone,escalation,5,0.262,False,True,contract question,
67c4c7b4-e0e7-42d8-b538-76266b44c727,2025-02-17T09:45:28,Meridian Insurance,email,troubleshoot,10,-0.615,False,True,device shows fault code,
1092c499-ee62-4f09-960d-771fd5fe5e73,2025-12-15T10:04:18,Helio Energy,email,escalation,15,0.109,False,True,device shows fault code,
35867f04-6c54-4f39-b3a2-f555c7e391f8,2025-04-05T16:36:49,CivicGrid Utilities,chat,escalation,18,-0.24,False,True,contract question,
85a0c68d-4d57-4ba2-b491-a9c7d0c96657,2025-10-05T21:28:06,Pioneer Logistics,chat,setup,10,-0.739,False,False,cannot authenticate,
9c34504d-e878-4703-b003-9795024747d9,2025-04-10T05:20:28,Arbor Pharma,phone,how_to,9,-0.757,False,True,toner depleted,
d24414f0-9850-4b29-bf2c-e3e73e228782,2026-05-08T14:36:05,CivicGrid Utilities,chat,how_to,2,-0.75,False,False,device shows fault code,
8ba81a49-29ca-4ec1-aadb-652d73664cb4,2024-07-09T00:43:39,Arbor Pharma,email,how_to,2,-0.952,False,True,toner depleted,
93a3faea-20b1-40f2-86a3-8456a4fa7434,2024-01-25T09:16:14,Helio Energy,chat,how_to,4,-0.436,False,False,need invoice copy,
ab310908-61d2-4545-b358-18926633adf0,2025-01-03T02:17:42,Northwind Health,portal,setup,7,-0.589,False,True,toner depleted,
70a43115-ab7f-4986-85f5-d773156ba99f,2024-05-15T23:07:33,Cobalt Media,portal,setup,16,0.358,False,True,contract question,
89a2284e-93a0-4eb2-8fa0-289ccec86b5d,2026-01-22T23:20:32,Meridian Insurance,email,escalation,9,0.284,True,True,device shows fault code,
e668ef44-88ab-454e-b7b3-2e1fc9fbe4cd,2024-10-30T11:42:45,Vertex Legal,email,billing,17,0.538,False,True,toner depleted,
1008eb8c-a39d-44c0-819d-08222365ca2e,2026-01-10T14:39:11,BluePeak Retail,chat,how_to,13,0.663,False,True,toner depleted,
46f07337-6844-4aec-baac-945ed66f6e01,2026-04-02T08:31:21,Northwind Health,phone,how_to,24,0.558,False,True,cannot authenticate,
28554aca-5039-4ca7-a9af-a130d1b10c9c,2025-02-04T06:42:37,Meridian Insurance,email,troubleshoot,12,0.279,False,True,toner depleted,
298a1d10-0730-410e-a566-1cc68d0b8f00,2025-06-05T16:25:23,Cobalt Media,phone,billing,22,0.966,False,False,device shows fault code,
25800f54-a935-4768-b9a1-38aacd651643,2026-03-09T14:21:44,BluePeak Retail,chat,troubleshoot,19,-0.635,False,True,need invoice copy,
dbcdd52a-a4c9-459d-9574-896e51024464,2025-11-26T20:04:39,Pioneer Logistics,portal,setup,13,0.05,False,False,need invoice copy,
