customer_id,customer,industry,region,fleet_size,annual_contract_value,ticket_count_90d,usage_trend,support_sentiment,contract_age_months,churn_probability,duplicate_marker
603f730b-0f33-4707-8d5b-74c2a8fab49d,BluePeak Retail,manufacturing,APAC-South,63,4574120.52,15,0.589,0.274,23,0.14,
2fc87a8f-453f-4efc-a031-43ffb5a94b23,Summit Manufacturing,finance,EU-Central,92,1678347.06,5,-0.272,0.185,57,0.033,
d56a9751-bf92-45ef-8466-a7a52995ca92,Aster Financial,legal,APAC-South,988,1689564.62,76,-0.051,-0.227,37,0.215,
59e084b4-6fa8-4276-84a5-deac51544551,BluePeak Retail,legal,US-West,643,1252424.04,11,-0.028,0.834,56,0.3,
21f84a50-50d5-429e-b707-88cd357a48ab,Cobalt Media,public_sector,US-West,531,3892652.98,41,-0.138,-0.512,37,0.393,
16af41cb-9c88-4083-b11e-f1529754e26b,BluePeak Retail,finance,APAC-South,607,4816642.74,18,-0.131,-0.308,24,0.269,
67d8f8b5-61a3-4f90-8a02-ea5cea30df39,Meridian Insurance,healthcare,US-East,1373,4606450.06,74,-0.402,-0.836,35,0.118,
0280025a-ef46-4304-9d1c-5ce9de9d6607,Pioneer Logistics,finance,US-West,1213,724830.54,49,-0.215,0.491,71,0.072,
fe7fe799-217b-4940-8053-bec47e597e56,Northwind Health,healthcare,US-East,91,1983127.17,13,0.137,0.582,19,0.278,
915c20d2-3cf8-4c71-97a8-f33b33f26892,Cobalt Media,retail,US-East,693,1154247.4,16,0.289,-0.715,49,0.055,
30cfa20a-3045-4330-b2e8-a3bd2f56c6fa,CivicGrid Utilities,finance,US-East,1203,1095623.69,48,0.291,-0.443,49,0.11,
dbca4573-caa3-40c2-a2a2-75c1167452ca,CivicGrid Utilities,public_sector,US-West,1645,2430599.14,76,-0.111,0.609,21,0.079,
4242d5dd-84c2-4691-ad1b-945c64333591,Helio Energy,manufacturing,US-West,1411,2537820.69,85,0.197,-0.609,13,0.253,
8675334d-a2ce-4027-bfbd-6a87f0b081c1,Arbor Pharma,retail,EU-Central,413,3663168.81,106,-0.207,-0.086,38,0.199,
6ba35e62-254a-44d8-9c7b-95b32006f6ed,Summit Manufacturing,healthcare,EU-Central,1583,585232.79,106,-0.372,0.505,49,0.288,
1c9952bc-7a41-498c-b35c-6551e142702a,CivicGrid Utilities,legal,LATAM,1680,355482.45,52,-0.258,0.882,15,0.383,
8573174e-17fa-4d89-b364-0fa4ba9ee4d3,Vertex Legal,manufacturing,APAC-South,948,3608555.44,68,0.415,-0.145,23,0.272,
5e59eb7b-fdbc-4d67-92c7-776841669398,Arbor Pharma,legal,US-West,240,408463.38,129,-0.324,-0.626,21,0.151,
5ff654fe-4fcf-4f71-a198-63670e6510fd,CivicGrid Utilities,retail,US-West,1113,3286148.06,58,-0.271,-0.489,59,0.025,
27824b49-2938-4c75-a63b-f86805cf48a3,Pioneer Logistics,manufacturing,APAC-South,1590,3151407.6,93,0.314,-0.645,19,0.023,
40500988-5e2b-4149-b6b3-4f0ad06fc237,Aster Financial,public_sector,LATAM,173,2371813.34,33,0.17,0.878,62,0.238,
4237835e-8cd8-4cc5-8320-32a865f84487,Summit Manufacturing,retail,LATAM,1275,1585168.48,74,-0.277,-0.402,33,0.054,
985c9e60-7a73-4a26-97b1-8a2fe3273b6c,Northwind Health,finance,US-East,513,4038446.65,68,0.114,0.19,53,0.511,
9cb831cd-6b2e-4e97-bc6f-63f463a07f52,Helio Energy,manufacturing,LATAM,1362,1227459.07,109,-0.196,-0.265,27,0.423,
c01fe820-1db0-4ff7-b209-2901a56d9285,Atlas Education,manufacturing,US-East,1784,2130666.22,71,-0.321,-0.512,24,0.355,
e42ecbe7-c5b0-4b4c-80ae-e5b20a128023,Meridian Insurance,healthcare,LATAM,540,4690683.02,34,-0.316,-0.601,12,0.092,
55c915d1-feec-4371-8ded-8e1b8fab3361,Aster Financial,healthcare,US-West,1559,1551819.23,30,0.577,0.331,37,0.059,
398b7903-14eb-4a0a-88bc-2c48423ee4e1,Arbor Pharma,public_sector,US-East,1182,4732182.48,111,0.227,-0.165,65,0.18,
77a28472-fce6-4193-9ec1-feb78404dd86,Pioneer Logistics,finance,US-West,1699,2016428.82,43,-0.438,0.7,71,0.306,
af646949-30e3-4702-8b16-43c6cd9bcae9,Arbor Pharma,public_sector,US-West,537,3451014.81,23,-0.062,0.752,7,0.381,
8df2b505-1b2d-43fb-9d05-4342a032dabb,Arbor Pharma,public_sector,APAC-South,1717,3802314.66,6,0.258,-0.552,18,0.319,
73d8869e-8724-488a-8fd3-b0af27f140c5,CivicGrid Utilities,manufacturing,LATAM,1749,5329237.53,128,0.459,-0.849,11,0.361,
4d1086ba-839a-4f56-b2ad-14d3c825214b,CivicGrid Utilities,finance,APAC-South,1292,4050237.18,18,0.074,0.404,59,0.103,
93efc519-f3d3-4741-98d9-90ed2acc8321,Northwind Health,public_sector,US-East,1408,2652432.43,32,-0.427,0.302,3,0.243,
bd0ba2c1-f767-4e6b-964b-d5db8b72fc90,Meridian Insurance,legal,US-West,1678,5313236.14,128,0.323,-0.628,14,0.196,
ae59ad5f-91cb-4394-bbe1-2234438ad4b9,CivicGrid Utilities,healthcare,LATAM,701,1265544.12,22,-0.441,-0.709,2,0.091,
8d0abcc9-494d-4c76-b8e8-c89f258e80ea,Northwind Health,manufacturing,LATAM,1081,3050831.0,94,0.104,0.787,57,0.491,
a1e830e3-596e-4d64-b662-3b47bac015e8,Aster Financial,public_sector,APAC-South,1432,144831.5,5,-0.41,-0.532,17,0.142,
895c6ff6-a6a5-4f46-aefc-8cbc4499c9b0,Pioneer Logistics,legal,EU-Central,1090,4319236.29,69,0.441,-0.298,1,0.054,
18d32600-1e06-470d-a541-813f1466ddc6,CivicGrid Utilities,retail,APAC-South,698,1608365.58,73,0.458,0.394,67,0.413,
e425b1ff-aaf0-4ec2-a973-10beebe8205c,Pioneer Logistics,public_sector,EU-Central,1406,5010375.92,112,-0.015,0.864,52,0.083,
8c2b314d-39a4-41c0-8c0c-110e27c3e712,Meridian Insurance,legal,APAC-South,1533,600094.35,74,-0.093,-0.188,8,0.049,
c362efb0-2436-4416-b156-615c19514e64,Pioneer Logistics,retail,US-East,159,1359982.7,107,-0.287,-0.598,12,0.082,
cd06caab-daa3-4abd-b5da-8ea61c05af19,Helio Energy,retail,EU-Central,189,5322131.9,61,-0.364,-0.049,10,0.276,
d24f83b0-10e2-4040-951d-778258cd0467,CivicGrid Utilities,manufacturing,US-East,1617,1346019.75,54,-0.334,-0.439,65,0.182,
7c6e2030-c0bf-4b10-b801-b211b5cac089,Meridian Insurance,legal,EU-Central,256,2118258.08,74,0.377,0.212,24,0.21,
dd1d7cbf-2d5e-4e7a-a467-53c2a9cbe595,Summit Manufacturing,healthcare,APAC-South,1206,3386659.83,0,0.312,0.548,43,0.151,
4d3df489-a7ce-4be6-b92a-c061c3233f4d,Meridian Insurance,healthcare,APAC-South,773,2997982.26,128,0.32,-0.649,61,0.085,
43f985e5-13b8-4daa-b66c-825d9844e0fc,Northwind Health,manufacturing,EU-Central,448,2940025.11,25,-0.05,-0.686,15,0.1,
0b6eaeb9-bcb7-4952-bf47-194cca68e595,Northwind Health,legal,US-West,1017,1817402.17,78,0.546,-0.825,6,0.45,
4ff5f934-4839-4837-a7e7-a462d28a7951,Northwind Health,public_sector,US-West,1593,4081390.53,11,-0.284,0.645,24,0.076,
d2fc4e44-8bc0-4610-9946-940518ac6fba,CivicGrid Utilities,finance,US-East,1196,1132855.07,87,0.241,-0.423,1,0.318,
ab4b3a6d-e68e-48dc-ad11-e715362053ff,Arbor Pharma,legal,US-East,576,3023864.45,3,-0.306,-0.641,37,0.233,
86ff2aac-27da-4863-9e4c-47f9faef126f,CivicGrid Utilities,finance,US-East,573,1929569.44,22,0.047,0.196,8,0.074,
092b5fd3-5990-4777-96d6-80e07f04abc0,BluePeak Retail,healthcare,US-West,1151,4930534.44,62,-0.449,0.552,9,0.105,
930c85c5-8f36-4ce7-b4a9-6f865774fc5a,Pioneer Logistics,healthcare,LATAM,588,822360.3,57,0.005,0.646,35,0.06,
386088ef-6f49-40f6-bd1b-933b982b7b6f,Aster Financial,manufacturing,US-East,1658,2021931.74,90,0.021,-0.368,3,0.235,
953514d9-9a33-4469-8685-be65a2622d31,Meridian Insurance,legal,US-East,1033,2825103.27,29,-0.448,0.413,34,0.277,
136a0057-6a3d-469a-8dde-51883916f79c,Meridian Insurance,public_sector,US-West,961,2478612.72,96,0.261,-0.432,13,0.118,
352c0c23-ed53-4223-8398-b314b0a9170f,Pioneer Logistics,healthcare,US-West,1091,3032172.11,71,0.085,0.529,7,0.471,
e8cfce01-577a-432f-a5ed-498c21289bd2,Summit Manufacturing,legal,EU-Central,95,2960043.17,105,-0.053,-0.614,9,0.388,
bace6a9d-045e-4abb-9905-8a386f7cfa69,Atlas Education,retail,US-East,1721,419064.03,17,0.099,-0.258,20,0.646,
dc9e1b21-6d0d-477e-93e9-a65b1727abe9,Vertex Legal,public_sector,LATAM,761,2073687.35,70,0.237,0.174,4,0.177,
d9d86000-4429-444c-a966-4de3e8f43eae,Aster Financial,public_sector,APAC-South,821,864262.35,104,-0.117,-0.527,11,0.168,
ec4f3e94-1402-454e-95aa-81455d6892c8,Atlas Education,legal,LATAM,964,3320072.32,96,-0.276,0.292,33,0.26,
9f2c10a4-fe0e-4971-a6f7-03b673e8a8bc,Northwind Health,legal,US-West,308,1501039.35,49,0.556,0.645,33,0.203,
1504ff3e-6881-4738-9fd6-354bf0be3481,Atlas Education,healthcare,US-East,1525,589097.88,55,0.475,0.64,60,0.501,
1cea843f-262f-4c31-9898-de54c007a289,Atlas Education,manufacturing,US-West,1165,1293207.48,137,0.356,-0.556,13,0.245,
43930a00-42f0-4080-82f1-32dc9f45a2c3,Helio Energy,public_sector,EU-Central,1659,2422072.34,28,0.073,-0.325,23,0.127,
e3819b28-1386-4b30-b9d7-49e16d53acf5,CivicGrid Utilities,legal,EU-Central,142,4144646.56,20,0.282,0.402,69,0.218,
e099cc93-78ae-4716-bc7b-108a6847edb2,Northwind Health,public_sector,APAC-South,1094,4301386.7,110,-0.036,-0.802,5,0.12,
65a8cd31-c61f-4eec-b295-887672186b30,Summit Manufacturing,healthcare,APAC-South,1764,1605267.44,105,0.601,-0.071,66,0.231,
c3b28c78-b628-4bfe-925d-a753384e3ff8,Vertex Legal,legal,APAC-South,1053,4129444.97,94,-0.126,-0.757,42,0.143,
a83dd786-f30f-4bd8-abb8-be9f105d078e,Helio Energy,manufacturing,LATAM,182,1017111.02,57,0.499,-0.231,53,0.107,
6d35f6e8-d5ae-4e91-8b54-b45a2bc0d75e,Vertex Legal,healthcare,EU-Central,1109,4292271.75,33,0.435,0.143,11,0.263,
1d9d8bbb-650f-4c6c-9ab2-d6d67325166b,Vertex Legal,manufacturing,EU-Central,1773,4912122.38,87,0.598,0.186,43,0.274,
8730db7a-0616-4e6b-821f-60cbcac8ab32,Atlas Education,finance,US-East,857,1195903.26,4,0.523,0.392,9,0.203,
c47d4c84-42e3-4c00-b432-1f38ff939857,Pioneer Logistics,public_sector,US-East,859,4473548.24,41,0.191,0.218,7,0.112,
bcfc2771-232a-4fc5-9e5b-da257b96c5f3,Aster Financial,manufacturing,EU-Central,1532,3749236.71,39,0.439,0.73,40,0.172,
01b9a2be-b124-491b-b6c9-04c408338692,Northwind Health,manufacturing,US-West,923,439037.79,32,0.406,-0.665,57,0.027,
f4b6d486-698b-4c74-9f05-8a2df313ff2c,Northwind Health,legal,APAC-South,938,790780.33,66,0.468,0.677,68,0.404,
8e9a4c53-7f06-4a08-8de1-32425eb0b8a2,BluePeak Retail,legal,EU-Central,722,235985.87,29,-0.371,0.687,41,0.201,
8c09dd6f-a366-41f0-8610-d0dbb3718a61,Helio Energy,healthcare,US-West,868,169877.96,51,0.451,0.684,72,0.342,
06438385-9658-4647-929c-5c3f2885cf50,CivicGrid Utilities,manufacturing,EU-Central,492,4388748.0,140,0.378,0.567,20,0.121,
8154629d-1bc5-45f6-9cd0-9d6d878061dc,Atlas Education,manufacturing,US-West,1560,4266795.75,69,-0.075,-0.52,33,0.52,
2e0a15ef-766b-4f64-8a9e-cb396442581c,Northwind Health,healthcare,US-East,558,58456.48,2,0.015,0.295,11,0.054,
39d50c92-5e9e-448f-8784-a53216338343,Aster Financial,public_sector,EU-Central,690,42113.59,2,-0.432,-0.826,21,0.092,
28e8d665-81f3-4801-8ae8-c4843bded7d8,Arbor Pharma,healthcare,EU-Central,1367,1481392.92,43,0.543,0.639,41,0.126,
b4a0dfea-841e-4e0a-ae53-c4ba3faad87d,Vertex Legal,retail,US-West,340,3054921.26,110,0.573,-0.811,50,0.096,
1d01ac0e-1516-4cd0-97df-3025028fd3d1,BluePeak Retail,public_sector,US-West,1757,3008231.52,61,0.007,0.281,65,0.252,
f8dbbdda-dae6-4f7a-a730-e1d57ad93ce9,Aster Financial,manufacturing,US-East,219,5328294.23,73,-0.162,-0.166,40,0.076,
1e5b07d5-c659-4ccb-b686-d1800b242149,Aster Financial,finance,US-East,1477,3227919.1,15,-0.341,-0.494,7,0.104,
3a6f7017-3418-4aa1-a346-be26d60856e6,Meridian Insurance,finance,US-East,320,2954312.26,104,0.03,-0.191,8,0.577,
8e5b671b-9a86-4fe9-b42d-c1dee650b51e,Aster Financial,healthcare,APAC-South,1606,3207901.56,72,0.55,0.637,56,0.197,
53753c8c-f5f7-4ee5-b224-555d24ff9cf7,Arbor Pharma,legal,US-West,95,3859083.34,42,-0.132,-0.421,14,0.12,
357071c7-1f50-4d96-adb4-2d245a742ee8,Cobalt Media,legal,APAC-South,337,3052166.66,105,0.212,0.057,49,0.381,
8028b08f-0bda-4a93-8814-c15bbe321868,Cobalt Media,legal,LATAM,1592,2242015.64,84,0.575,-0.792,44,0.157,
bbcf6fba-0e66-48cd-ab03-cd4bb55c4579,Vertex Legal,healthcare,EU-Central,653,2753619.19,119,0.209,0.256,36,0.088,
993f7ab4-6795-4d4a-9c17-df9fc885fe3e,Cobalt Media,finance,US-West,811,3501998.99,8,-0.053,-0.764,32,0.183,
607db5ce-36ed-4725-9f1e-8e6cdaec5901,Pioneer Logistics,public_sector,US-West,565,1660375.58,9,-0.234,0.501,32,0.244,
f2fcf196-68d4-4843-b5d5-43dd439787dc,CivicGrid Utilities,healthcare,US-East,1338,1614689.51,50,0.102,0.845,30,0.172,
25d87fdd-7ac9-4589-810b-0119ffb5a4d8,Summit Manufacturing,finance,LATAM,252,4208410.83,13,0.286,-0.207,9,0.196,
2a422022-a72f-4e8c-8b72-f7532635e8d7,Meridian Insurance,retail,US-West,1102,5227857.19,57,-0.247,0.167,20,0.053,
44f00a55-6029-4bc2-b439-a294c8ef2a60,Arbor Pharma,finance,LATAM,408,76934.5,116,-0.061,-0.409,63,0.055,
4d167f82-b414-47db-beac-7d44a5f0cc5e,CivicGrid Utilities,legal,LATAM,916,536809.13,17,0.364,-0.623,72,0.051,
0f4890e9-02f9-4276-8b55-c3d8ac202bdc,Helio Energy,manufacturing,APAC-South,1350,346799.1,122,-0.338,0.155,24,0.206,
c5ecc86d-6ff0-446f-bf80-14a54d8c6c90,Cobalt Media,manufacturing,EU-Central,1002,1310004.17,77,0.168,0.388,66,0.036,
43ff2424-da6a-44f2-8875-5c2a97fc95d0,Aster Financial,healthcare,US-West,892,1331321.65,24,-0.268,-0.024,62,0.197,
046a9fb0-115c-45bf-ac4a-d7d54b52d9c3,Cobalt Media,retail,US-West,71,1314107.85,51,-0.257,0.749,18,0.128,
a66a6a9e-b015-43f7-9344-86776e5241c5,Northwind Health,finance,APAC-South,1103,3516650.0,81,0.126,-0.819,56,0.257,
6a58670c-2dc1-45ed-afe2-0f3326acee85,Summit Manufacturing,finance,EU-Central,789,4040440.37,63,0.128,0.016,58,0.09,
89c3cfbf-5c40-4ead-8620-f35d33be5219,BluePeak Retail,finance,APAC-South,737,2251058.24,58,-0.034,0.576,9,0.274,
bafcaaeb-00f8-45d8-a3d3-d274ac27cf2a,Vertex Legal,healthcare,APAC-South,92,1404221.81,24,-0.307,-0.807,24,0.165,
d68eefd6-bbad-4ab9-a31e-429fe8cf07de,Northwind Health,healthcare,APAC-South,1687,2974019.14,95,-0.133,-0.667,57,0.161,
ba908dcf-ff73-4c0c-b506-d3a7e8cfe6b5,Pioneer Logistics,manufacturing,US-East,386,1939509.74,37,0.262,0.729,32,0.136,
dce39f00-8c49-4fc1-a8c5-3e7183beb592,Helio Energy,healthcare,APAC-South,1476,3238538.21,16,0.466,0.429,27,0.181,
9d95d30b-dc0f-4cc5-8e23-40dcfcbf2416,Arbor Pharma,retail,EU-Central,454,1938066.43,134,0.44,0.25,21,0.196,
ffcfc6b2-1aaa-443c-bdc5-e2c617bf8b35,BluePeak Retail,healthcare,LATAM,1005,4924819.97,134,0.139,-0.641,61,0.102,
93a61052-697e-47cd-ae1c-2a396a4a5b4f,Aster Financial,manufacturing,EU-Central,1508,3408351.92,61,-0.053,-0.727,28,0.084,
fad6480a-6b51-4634-9179-b464e3a4fb8a,Vertex Legal,legal,US-West,966,330978.34,140,-0.027,0.141,43,0.225,
6b024dc4-fd89-4d3a-8527-f3b639f63dab,Northwind Health,public_sector,US-West,1410,1027439.95,103,-0.391,-0.802,60,0.164,
0514e361-f859-40a9-87d4-b89adf558431,Summit Manufacturing,healthcare,LATAM,444,3795155.99,132,0.077,0.28,72,0.185,
d4e52456-24d7-41d2-9da4-4d78d89f659b,Cobalt Media,public_sector,LATAM,1374,4735987.78,29,0.046,0.535,23,0.288,
db027961-4748-4ddf-b71e-7a48022e0b5f,Atlas Education,retail,LATAM,95,320569.36,125,0.071,0.885,70,0.193,
5dfef3bd-cc91-4f56-bd30-3f717ab70210,Summit Manufacturing,legal,US-West,1018,5315451.14,70,0.34,0.577,4,0.307,
39f2a7c1-2c5c-4667-9d59-1e62923ee785,Cobalt Media,finance,US-West,52,826940.32,50,0.618,0.426,10,0.081,
6aa7dc4a-90e7-4814-b188-448e3cfe7db0,Summit Manufacturing,legal,APAC-South,903,3784011.81,12,-0.333,-0.536,3,0.246,
b2bc9d16-70ec-4514-a57f-d8d2ed0b49a3,Helio Energy,legal,APAC-South,939,1474114.52,96,0.217,0.195,40,0.253,
218036f2-321b-40c6-b4fc-940dabeee365,Vertex Legal,finance,LATAM,719,1357731.92,125,0.332,-0.559,55,0.045,
420612cf-ca3d-48e4-ac35-89e20e4f83fe,CivicGrid Utilities,healthcare,US-East,1645,4432486.38,81,0.553,0.643,33,0.112,
42daa327-c22a-48c4-85c1-6d21f2e243a7,Atlas Education,retail,EU-Central,1478,385100.55,111,0.47,0.39,19,0.216,
6ddd03a4-bce5-4998-9e8e-820711dfe61b,Summit Manufacturing,finance,LATAM,12,1816209.89,19,0.151,-0.498,64,0.31,
ccc851c7-449d-485e-a5ac-2294bcf73b02,Helio Energy,healthcare,LATAM,1258,2995778.03,64,0.418,0.179,62,0.313,
9d86b576-9233-46d2-8c11-8fb91c4014d6,Vertex Legal,retail,LATAM,1595,2436111.18,29,-0.143,-0.729,9,0.213,
328a3076-cae6-4013-92ac-184b09d77dd1,Summit Manufacturing,public_sector,APAC-South,19,1724040.33,127,0.471,0.279,16,0.116,
2cdc2ba8-26a3-4cbf-a1e6-1d0a03df090e,Northwind Health,healthcare,LATAM,1047,2395699.9,2,-0.222,0.349,72,0.123,
23e5a754-b577-452b-bd7f-cb2ba8666526,Meridian Insurance,finance,LATAM,1025,2160934.89,114,-0.354,0.155,27,0.149,
57ff5492-583f-4eed-88ce-02ce32fd982b,Atlas Education,legal,US-East,1799,4990046.32,94,-0.034,-0.451,51,0.202,
f0fdb296-6502-430d-9bd1-965c061bf54e,BluePeak Retail,healthcare,US-West,1302,3042478.94,86,0.408,0.544,68,0.52,
249bff78-4de2-4398-9705-34e9282586a9,Aster Financial,manufacturing,US-East,899,1570560.16,122,0.393,-0.593,24,0.151,
24975219-40d0-46ba-ab09-89df42815e71,Pioneer Logistics,retail,APAC-South,1149,1002866.24,21,-0.187,-0.655,53,0.409,
2a85962e-f121-4bfb-8295-f06b5b35d432,Aster Financial,retail,APAC-South,1027,3511659.02,127,0.421,0.56,64,0.247,
07a17212-34df-4e10-9ea0-da8bf7b51dbe,Helio Energy,retail,APAC-South,762,3723380.98,70,-0.085,-0.616,37,0.227,
243fb1be-0a4e-4e39-a8dd-23a403b0fe64,BluePeak Retail,legal,EU-Central,1633,4986754.7,54,-0.274,0.326,2,0.137,
12c41be2-7b61-4739-92a8-27bb689c8c10,CivicGrid Utilities,healthcare,US-West,824,276947.83,112,-0.294,0.666,32,0.141,
da01e8f3-d3df-4b35-935d-73d484ee7a67,Helio Energy,retail,US-West,735,3045256.28,111,0.043,-0.187,62,0.263,
ab2602b2-1d51-4ee4-95b2-6c59d1cb8b47,Meridian Insurance,manufacturing,EU-Central,166,2157362.42,112,0.215,0.629,19,0.056,
cffa30e7-4c4c-46d5-846a-2d52b113f31c,CivicGrid Utilities,legal,APAC-South,1650,1097925.04,123,-0.35,0.881,33,0.326,
c89f9006-b868-4be4-8568-95f870da1b19,Summit Manufacturing,retail,US-West,548,3766530.07,54,-0.204,0.296,67,0.354,
c9a5c18f-4c0a-4218-859b-04034971daa1,Northwind Health,retail,LATAM,969,1609486.34,48,-0.258,0.862,72,0.521,
338a9f6d-baf2-4ec9-9984-b71d3a568967,CivicGrid Utilities,healthcare,LATAM,672,5388854.22,112,0.337,0.035,12,0.008,
ca67603d-2952-4cfc-a7af-d8c4ab0ff35f,Summit Manufacturing,legal,US-West,1121,1153350.89,93,-0.292,0.2,49,0.289,
7caad7f7-423d-4e3e-b801-f55e016930f7,Summit Manufacturing,public_sector,US-West,837,4547959.89,44,0.353,0.09,70,0.231,
031dad93-60a4-4663-9556-7e444037fb46,Meridian Insurance,legal,LATAM,1799,612311.54,27,-0.064,-0.801,39,0.313,
1ddab8df-aecf-4390-8425-9783df4b2fdc,Helio Energy,legal,US-East,712,5095863.14,13,0.54,0.356,57,0.15,
0d4be2df-859e-440a-b2f5-4dd807829b38,Meridian Insurance,healthcare,US-West,1444,1427243.11,63,-0.377,0.148,14,0.012,
72e8cff4-8c2d-4d09-8d89-34af22d37d25,Summit Manufacturing,retail,APAC-South,126,1417224.49,38,0.285,0.142,6,0.417,
0b3c1306-ef30-4532-b7ed-7c09f9e01fe4,BluePeak Retail,legal,US-East,624,303013.48,32,-0.323,-0.158,44,0.139,
6a858317-0d15-4dde-aea9-0bd93562cc05,Cobalt Media,healthcare,LATAM,1203,4490729.94,101,0.265,-0.502,18,0.104,
71c19fd2-b24f-4596-b73a-9985f25cac92,Pioneer Logistics,public_sector,APAC-South,979,2624628.13,89,-0.405,-0.46,68,0.09,
5c2a7518-8cc5-40be-9250-9146ef10b5d5,Pioneer Logistics,manufacturing,LATAM,101,367806.88,40,0.259,0.332,7,0.344,
c32bc719-340d-49db-87a9-2974043cee3f,Cobalt Media,legal,US-East,1784,4946655.71,94,0.544,0.529,5,0.185,
aa3afe90-2f51-4229-8442-a1bf2e929678,BluePeak Retail,legal,EU-Central,1347,5031290.31,14,-0.33,-0.49,54,0.113,
df3988f1-adaa-4f84-bcf4-4796b11447ad,BluePeak Retail,legal,US-East,546,2284758.21,26,-0.225,-0.191,70,0.16,
1b88525b-109e-4b09-a603-28542c50e6ff,Meridian Insurance,legal,EU-Central,853,5349369.85,135,-0.35,0.359,29,0.213,
2cf5d9b3-4932-4ae4-9b5b-045b57267ef6,Cobalt Media,retail,EU-Central,975,2652803.89,73,0.236,-0.656,27,0.243,
9cdbc9f4-141e-4e50-9d9d-62eab17854d7,Meridian Insurance,legal,US-East,519,3279077.92,111,-0.026,0.752,67,0.092,
16622bd1-1b1a-4a44-9d74-52079e37ed7b,Pioneer Logistics,legal,US-West,21,387527.31,2,0.039,-0.325,33,0.026,
7b856f1d-72d9-4382-89a5-2ab6af6427ef,Aster Financial,finance,US-East,491,2140633.28,56,0.169,-0.076,41,0.404,
9096bc7f-2866-4345-83cc-402d98aecccd,Northwind Health,finance,LATAM,463,672980.91,55,0.556,-0.596,24,0.353,
3655fd97-25e6-434d-b233-405341a8c3c8,BluePeak Retail,healthcare,EU-Central,966,4141901.23,140,0.588,0.882,21,0.193,
5ca76ddd-ae36-47fa-9812-b253cbbd4842,Meridian Insurance,retail,LATAM,256,4867144.77,51,-0.117,0.527,24,0.113,
cfb017aa-b89f-43b3-994c-e4ad25f0c73a,Arbor Pharma,public_sector,APAC-South,1412,4701873.81,16,0.363,0.138,9,0.288,
6e3bc1f0-913b-474c-8e0c-b69b8b63d8d3,Vertex Legal,healthcare,US-East,684,1360316.7,122,-0.173,0.481,34,0.37,
6fbf69d8-1dbb-41fc-a745-93f7adede318,Meridian Insurance,retail,US-West,1778,187398.62,49,0.53,-0.386,45,0.394,
bb54cc10-5c5b-4b01-be75-3152d6c08c1d,Vertex Legal,retail,EU-Central,256,3883400.92,80,-0.122,0.278,8,0.044,
5e64a9ce-c1a8-4424-bab8-77235c13f6a1,CivicGrid Utilities,manufacturing,EU-Central,1295,124456.31,55,-0.208,0.657,53,0.262,
1e23c98e-3382-42aa-8632-8da1d8d5f3d5,Helio Energy,finance,EU-Central,88,5281310.06,56,-0.328,-0.028,3,0.47,
532f4303-1ce0-4ed7-8cd9-3be4fe7de09d,Northwind Health,public_sector,APAC-South,772,2335641.46,67,0.429,0.466,67,0.331,
c4182803-9b2d-4a95-ba7a-1769c888f299,Vertex Legal,retail,EU-Central,1430,3789775.95,138,-0.294,0.879,64,0.411,
92bcf3b4-120d-4018-ad0e-17a46fac1192,Vertex Legal,manufacturing,APAC-South,1300,4027133.35,19,-0.201,-0.239,12,0.482,
a5b9b264-0c89-408c-8ebb-507eb1f2715f,Northwind Health,healthcare,US-East,328,1232036.09,59,-0.248,-0.332,58,0.142,
fa314d19-e643-4366-8bb5-7bb22c4cf8fc,Aster Financial,manufacturing,US-West,1294,2121592.43,25,0.363,-0.104,59,0.529,
46ecbaed-31d7-4644-91d0-4149485f11ce,Meridian Insurance,public_sector,US-East,583,185452.72,94,0.521,0.18,65,0.229,
bc9d362d-955a-4386-ba9b-39a04594516d,BluePeak Retail,legal,US-East,114,3930261.11,40,0.248,0.032,17,0.125,
d299e863-6b59-46b1-a5d5-6de1cef91224,Meridian Insurance,healthcare,APAC-South,1729,4604887.39,10,0.329,-0.623,25,0.078,
0a25abce-c356-4b80-afb7-9bfa5e077e04,Helio Energy,public_sector,EU-Central,705,3811112.42,10,0.37,0.877,64,0.313,
a8b8a5fb-3e32-4f37-abb6-ba872bcd2363,Aster Financial,legal,LATAM,1462,5373694.31,6,0.418,0.756,70,0.266,
913992da-946a-4c2d-951b-3a4c91349575,Helio Energy,finance,EU-Central,847,378364.49,13,0.261,-0.547,17,0.25,
0a7ee8a7-06b7-477b-ab4c-5ed303157b78,Vertex Legal,healthcare,LATAM,374,3825474.86,17,-0.154,-0.136,9,0.21,
322d0b2e-cf52-48c8-ae7b-9ec82ad470ec,Meridian Insurance,manufacturing,US-West,363,1793555.54,35,0.488,-0.082,54,0.213,
377b4338-6bee-4f3d-aa55-2656178822f5,Helio Energy,public_sector,LATAM,768,244252.43,130,-0.132,0.203,10,0.129,
e80713c0-32a2-4752-84df-db72b1c5a14a,Helio Energy,manufacturing,LATAM,748,4861356.18,31,0.437,-0.295,14,0.192,
87c55459-abae-4a67-b611-1fa27ecf1ea6,Meridian Insurance,manufacturing,US-West,1583,229744.47,139,0.483,0.222,56,0.475,
3a5a316b-e1a1-42a2-9cc2-a228369a7fd0,Helio Energy,manufacturing,US-West,503,2413593.64,8,0.351,0.607,26,0.184,
