warranty_id,device_id,customer,start_date,duration_months,claim_count,claim_cost_usd,coverage_level,expiration_risk,duplicate_marker
ddaffe30-1db8-498b-bfb3-e3d1111d382f,XRX-101509,Meridian Insurance,2024-05-15,36,6,207.77,premium,0.96,
707a3f72-c6df-416e-a1fe-67b5e876f76d,XRX-101510,Helio Energy,2024-02-18,48,6,189.75,premium,0.175,
4dabc4d2-530a-4382-a6a8-f8753fcf71f5,XRX-101511,Aster Financial,2024-09-12,36,4,759.5,mission_critical,0.252,
a3bf3163-5cda-4d06-bc16-eed7420c2e9b,XRX-101512,Northwind Health,2025-05-15,24,4,1092.82,premium,0.317,
1c1ce554-a5f1-4b58-8937-eb898e5adb81,XRX-101513,Northwind Health,2024-07-03,12,5,845.44,standard,0.672,
e2b1dc90-a6fb-4eac-9cd7-654a3b779a48,XRX-101514,Meridian Insurance,2024-04-16,24,0,904.25,standard,0.993,
83e4b13d-4584-4c55-b11a-58d43d771f55,XRX-101515,Atlas Education,2025-11-04,36,4,1518.54,premium,0.135,
dbccc000-5b1d-4fec-bb57-8b4959da135a,XRX-101516,Northwind Health,2025-04-02,48,7,0,premium,0.812,
96db17b2-7f11-4de1-9684-7988c9079e60,XRX-101517,Meridian Insurance,2024-07-26,36,2,331.36,standard,0.343,
23917862-cfa8-46d8-824d-2e89bb0c0d2c,XRX-101518,CivicGrid Utilities,2024-11-20,12,3,249.9,standard,0.837,
52cfead7-7fb4-46ef-8bdb-db58028db377,XRX-101519,Cobalt Media,2024-01-07,48,2,0,premium,0.988,
9c6b5218-a16b-4612-9f65-9c09c239d5b0,XRX-101520,Helio Energy,2026-01-25,24,5,540.92,standard,0.122,
36067424-2429-4ff3-b98b-48b10e2b55e1,XRX-101521,Aster Financial,2025-04-10,48,1,1185.48,mission_critical,0.629,
6e83ddb9-2298-4402-840f-190c3804b251,XRX-101522,Arbor Pharma,2026-04-07,12,7,729.09,standard,0.064,
90fb449b-5756-46bb-8ed6-76a6de6e8916,XRX-101523,Arbor Pharma,2024-11-07,48,3,0,standard,0.867,
0d905f10-de04-4767-bb87-53b72836d729,XRX-101524,Helio Energy,2026-05-04,48,1,1420.7,premium,0.851,
f218bd98-e885-4274-ac2f-68642f61d444,XRX-101525,Northwind Health,2026-03-08,48,8,261.19,mission_critical,0.34,
10ef4e65-df65-4b1b-ab50-eae4bdfee7d3,XRX-101526,Atlas Education,2025-03-30,48,1,498.9,mission_critical,0.742,
d250355a-bed6-4784-8423-099392ad3707,XRX-101527,Helio Energy,2024-04-01,12,8,279.38,premium,0.754,
29c9e7db-227f-41a9-bc17-776646fb4d08,XRX-101528,Cobalt Media,2025-09-29,12,5,247.97,premium,0.533,
9fe81467-edb7-49db-b4fa-d9ee1e2a97ec,XRX-101529,Cobalt Media,2025-10-05,48,6,0,standard,0.842,
684034b1-35d5-4c9e-a87b-9eec6766e04d,XRX-101530,BluePeak Retail,2025-05-14,12,0,553.67,standard,0.347,
2135104f-f2b7-4586-9642-e761bdbc8fbf,XRX-101531,Summit Manufacturing,2024-09-13,48,2,1106.15,mission_critical,0.119,
91b4d434-952a-4db0-ade7-d201dd920301,XRX-101532,Vertex Legal,2025-03-01,48,0,955.38,premium,0.265,
0cf5c51e-5045-4684-af48-92864b2e0733,XRX-101533,Aster Financial,2024-04-09,48,4,1201.35,premium,0.947,
ce425757-d4c9-48fe-8e25-ac20c1d1cbff,XRX-101534,BluePeak Retail,2026-03-20,48,1,0,mission_critical,0.243,
f1009ebe-1fc3-453e-b7d5-60235eec7457,XRX-101535,Meridian Insurance,2026-05-14,24,6,190.56,premium,0.031,
4d181106-e19f-4e4b-986f-e4750ed183bc,XRX-101536,Arbor Pharma,2024-02-25,48,3,629.89,standard,0.426,
0d599b53-a823-4230-bf6f-92a275e5ec87,XRX-101537,Pioneer Logistics,2024-12-08,24,1,724.04,premium,0.897,
3b531bde-55ee-44eb-acf2-33aeebc64d2c,XRX-101538,Summit Manufacturing,2024-08-25,48,0,349.28,premium,0.825,
8e339a47-9ee9-442e-a30f-69c070f59a7b,XRX-101539,Aster Financial,2025-09-10,12,1,662.42,standard,0.765,
afb56f86-93f0-4dcc-80fa-c5b6e4cb3486,XRX-101540,Helio Energy,2024-03-12,36,2,535.25,standard,0.391,
ae124596-a8eb-4f01-9f08-49fb2df19bc5,XRX-101541,BluePeak Retail,2024-07-29,24,7,1587.75,mission_critical,0.38,
0009e3cb-8e7c-4d24-bb46-bfa9670b03e4,XRX-101542,Vertex Legal,2025-11-11,12,8,1144.46,mission_critical,0.354,
cffbfb3a-c601-4d98-92d8-cacaf80e500a,XRX-101543,Helio Energy,2024-03-15,12,2,492.74,premium,0.133,
7ddccb49-b59a-4e1a-9140-41cf073dca92,XRX-101544,Meridian Insurance,2025-11-24,48,4,1283.18,mission_critical,0.421,
5e3440e1-08e5-40b3-b2ac-9324efac7f38,XRX-101545,Arbor Pharma,2024-04-14,24,7,230.1,mission_critical,0.811,
d8d1b499-8602-4cf3-8fa8-48ee14e45db4,XRX-101546,Arbor Pharma,2026-01-03,24,6,869.09,premium,0.066,
87364c8b-8985-4faf-ba32-7cf32de62078,XRX-101547,Pioneer Logistics,2024-04-19,48,4,213.3,premium,0.262,
6f66246f-795b-4711-ad6b-0f66db03234e,XRX-101548,Vertex Legal,2025-07-10,36,5,486.99,mission_critical,0.676,
3c936a25-cde5-499e-a8e6-a765fdc20544,XRX-101549,Cobalt Media,2026-04-25,36,4,134.44,premium,0.012,
c1a685a7-5070-46ea-8dde-97032e1865fe,XRX-101550,Cobalt Media,2025-03-04,48,0,0,standard,0.796,
66a1233d-3f29-4274-96ab-ee72cfc35dae,XRX-101551,Helio Energy,2024-02-08,48,2,1277.77,premium,0.016,
0f8b900a-95c2-4c01-b521-00ba6108daf2,XRX-101552,Atlas Education,2025-08-18,48,3,392.74,mission_critical,0.852,
92ea9192-10a6-46ef-bf16-4df80b84737b,XRX-101553,Arbor Pharma,2024-02-22,24,8,0,mission_critical,0.636,
31a1478d-c2db-419d-a60c-aaddfa59c594,XRX-101554,Arbor Pharma,2025-06-30,24,0,1094.04,premium,0.243,
33f33052-ad91-4532-9d7f-4a9e23a5b4c6,XRX-101555,Summit Manufacturing,2024-03-05,48,5,175.62,premium,0.528,
fe5e521a-e0b5-493c-a50e-97fe5cb26a71,XRX-101556,CivicGrid Utilities,2025-07-22,36,7,859.52,premium,0.277,
08644c8d-e177-491b-9fa8-239d33cd5727,XRX-101557,CivicGrid Utilities,2025-05-07,24,3,1480.06,premium,0.681,
6a2f856b-529d-4e4b-a102-da5084234792,XRX-101558,Helio Energy,2024-11-16,48,0,151.07,premium,0.185,
5b29bfe2-3a05-44b8-a9bb-9f4a22c2a173,XRX-101559,Helio Energy,2024-02-17,36,3,486.64,premium,0.45,
3ac04f28-e68a-4245-8ba4-80e874e7aa99,XRX-101560,Cobalt Media,2026-03-02,24,5,1481.45,mission_critical,0.124,
01655a3f-d53d-4f01-b2c1-35b52a8a293a,XRX-101561,Aster Financial,2025-08-21,12,0,980.02,standard,0.337,
4d215fe9-e0e2-4ea6-8171-07412d69446f,XRX-101562,Vertex Legal,2024-07-11,12,1,1259.23,mission_critical,0.411,
db474e55-542c-40e9-a27a-da3094298cbf,XRX-101563,Aster Financial,2025-05-19,48,6,722.53,mission_critical,0.059,
d0aa39d9-7414-4058-9063-2490cd3912a0,XRX-101564,CivicGrid Utilities,2024-06-21,48,2,681.12,standard,0.66,
6a09e48d-5392-489d-bfdf-504f2a440a1f,XRX-101565,BluePeak Retail,2025-12-12,12,0,379.05,mission_critical,0.482,
7e2bae62-ba14-4dac-a73c-a3a21f8fe4d8,XRX-101566,Cobalt Media,2025-07-17,36,1,1209.44,standard,0.177,
f2bbce4e-b27f-4d18-a270-89aaa27165b7,XRX-101567,Meridian Insurance,2025-02-10,36,8,0,mission_critical,0.547,
7ea71286-9d6e-459f-a8c0-5db8965dcb58,XRX-101568,CivicGrid Utilities,2025-08-16,36,1,1117.08,standard,0.235,
ab60db33-ab99-487e-9dba-beabc43c2fa9,XRX-101569,Cobalt Media,2024-04-09,24,6,515.61,mission_critical,0.245,
6b1e94df-f455-4322-a863-771efee18ab2,XRX-101570,Pioneer Logistics,2026-05-31,24,4,0,mission_critical,0.799,
15daa13e-c799-474d-9064-28b0df3279f2,XRX-101571,Meridian Insurance,2026-02-20,12,4,0,mission_critical,0.693,
4fd12faa-3cda-44e4-8584-d12aa7810fee,XRX-101572,Vertex Legal,2024-01-24,24,0,779.92,premium,0.564,
bbffbcf4-d7b4-4fe5-8a87-e66244e87512,XRX-101573,Meridian Insurance,2024-10-14,24,6,417.79,mission_critical,0.005,
275a4be1-7d7b-4f1c-a571-56a2abc48e1d,XRX-101574,Northwind Health,2024-03-13,48,2,0,premium,0.992,
3b591723-c1e1-42cc-b62a-2e9f4b287486,XRX-101575,CivicGrid Utilities,2025-07-23,48,5,501.97,premium,0.086,
670ef1e3-7444-4ff2-b591-4b6ca8cdcea8,XRX-101576,Northwind Health,2024-12-28,12,8,923.85,premium,0.754,
4ac612fb-54e0-4c78-bd4d-1ad467055956,XRX-101577,Cobalt Media,2025-03-16,24,1,138.33,premium,0.93,
c4d62132-c6c1-4780-bca1-e68c83760e9c,XRX-101578,Summit Manufacturing,2024-06-27,36,8,620.34,mission_critical,0.418,
ac814cf9-5521-4c28-92b5-604491e6a2b9,XRX-101579,Vertex Legal,2025-11-23,12,0,707.65,premium,0.721,
0a9aebc3-4de6-4bf2-8c7c-bc1839f098cc,XRX-101580,Vertex Legal,2024-08-21,48,3,0,premium,0.049,
cbf08010-53e7-48ed-8e72-12485bd52519,XRX-101581,Northwind Health,2025-05-26,48,5,1080.55,mission_critical,0.648,
c62c38a4-8f69-4a57-b3ce-6501f7c51c18,XRX-101582,Northwind Health,2025-07-03,36,4,376.64,standard,0.636,
e75ee8fa-57d5-4399-acc8-77bc97115b55,XRX-101583,Northwind Health,2025-11-18,12,2,0,premium,0.691,
4b0252de-00ee-4a88-b521-73df35914c0e,XRX-101584,BluePeak Retail,2024-08-26,36,2,955.11,standard,0.432,
9512cff4-bc39-496a-a0b7-cd8c4d138f2b,XRX-101585,CivicGrid Utilities,2026-02-03,36,1,0,standard,0.481,
835cd029-a690-4281-9f25-16977ddce02d,XRX-101586,Arbor Pharma,2024-10-19,48,4,1909.56,standard,0.038,
44fd08e4-d789-4620-90d7-4eedfca1243b,XRX-101587,Cobalt Media,2024-09-20,24,5,0,premium,0.304,
11ceb51b-bcdc-412c-a758-55bc8985809a,XRX-101588,Meridian Insurance,2025-06-19,48,7,169.88,standard,0.842,
021b0103-1c6c-49d8-b3fc-52e56174af60,XRX-101589,Helio Energy,2025-09-20,24,5,0,mission_critical,0.351,
d16bab68-2e84-4cda-9adc-fe277b832876,XRX-101590,CivicGrid Utilities,2026-03-23,48,1,1610.41,premium,0.949,
e0c6ac9f-738f-44cf-ac84-a2ce81163f43,XRX-101591,Helio Energy,2026-04-23,24,5,625.51,premium,0.077,
dd52cf73-b659-4a0a-b1f7-6ecdd04174c3,XRX-101592,Arbor Pharma,2025-04-04,12,7,926.52,premium,0.043,
d6844112-27e4-49f0-b01b-f17b9b02439a,XRX-101593,Pioneer Logistics,2025-04-15,48,7,264.12,premium,0.627,
34c09083-547c-444f-b515-9fec52fd2ac7,XRX-101594,Pioneer Logistics,2025-11-21,36,3,0,standard,0.595,
d1ebed3d-5d48-407c-b46b-56d75ade68c9,XRX-101595,Vertex Legal,2024-06-12,12,4,1249.34,premium,0.399,
e9210328-dcfc-454c-8d61-827e03a230ec,XRX-101596,CivicGrid Utilities,2024-02-17,48,1,966.7,premium,0.564,
ed00a287-d19f-4ca7-b005-60bedbd09c1e,XRX-101597,Cobalt Media,2024-02-27,48,5,520.11,mission_critical,0.459,
e10c6741-a841-44fe-8b0a-0c7600e5bee7,XRX-101598,Northwind Health,2024-06-14,24,0,1353.58,mission_critical,0.505,
7ca778cf-0a42-4b60-bf4b-fc1280d9d883,XRX-101599,Helio Energy,2025-09-05,12,1,792.73,premium,0.733,
bbe3f118-c823-4649-b4df-523041fa0d9c,XRX-101600,Summit Manufacturing,2024-12-23,36,5,205.22,premium,0.569,
9d1b9bd7-ed48-4e46-9331-4e0c2bed3082,XRX-101601,Northwind Health,2024-03-07,12,7,0,standard,0.926,
5ab2e7ae-ebca-4f09-871f-3e914d3447bd,XRX-101602,CivicGrid Utilities,2025-08-11,24,2,1369.67,mission_critical,0.167,
f4380aa1-b72a-420c-b64d-ab995e311148,XRX-101603,Atlas Education,2024-12-01,24,6,303.93,standard,0.27,
417999ff-6dcb-4a2e-a397-44bcaf51ddd7,XRX-101604,CivicGrid Utilities,2024-08-07,24,7,200.84,mission_critical,0.862,
999e0872-c6b8-4723-8555-4dc10405c02f,XRX-101605,Pioneer Logistics,2024-11-28,12,6,0,mission_critical,0.886,
d65b0e0c-fca4-476f-9773-a20c5a8fe4e6,XRX-101606,Aster Financial,2025-08-21,24,6,0,standard,0.525,
337f3164-96fa-45dd-80d9-c4f7a804d203,XRX-101607,Pioneer Logistics,2026-03-14,48,6,840.47,premium,0.148,
03cf38f7-9a6d-4c97-9ac7-3cf47b13094d,XRX-101608,CivicGrid Utilities,2025-06-18,24,7,604.47,standard,0.888,
e8642f24-cc3c-4e6a-a0ac-cfa23d8f91bc,XRX-101609,Summit Manufacturing,2025-06-28,48,1,351.86,standard,0.787,
d8c1e3b5-6f05-457f-abc6-08febfad01c9,XRX-101610,Summit Manufacturing,2024-04-16,48,6,0,standard,0.92,
e066c777-cf56-4008-939f-31db4ee0c245,XRX-101611,Meridian Insurance,2025-08-06,36,2,877.57,mission_critical,0.706,
84703469-e636-43dc-a03c-c00bc3f28e98,XRX-101612,Cobalt Media,2025-08-09,48,6,0,mission_critical,0.091,
576a4314-b4a1-4237-a216-d58f08988171,XRX-101613,Helio Energy,2024-04-08,12,0,556.69,mission_critical,0.833,
63d94aee-cde5-414b-b51f-eb1383d2df8b,XRX-101614,Cobalt Media,2025-10-25,12,1,613.24,premium,0.394,
44823349-7e27-4b83-8baa-af7db67c8c4e,XRX-101615,CivicGrid Utilities,2024-05-17,12,5,0,premium,0.785,
435dcd0d-7ce6-4d23-8440-765436d30145,XRX-101616,Aster Financial,2024-07-05,48,1,449.21,standard,0.842,
7c242498-1397-49cd-9002-51f2501e2a4c,XRX-101617,Pioneer Logistics,2025-08-08,36,2,0,premium,0.746,
f95d92c6-0101-4ec3-ba1a-fc4f04ae5054,XRX-101618,Pioneer Logistics,2024-07-28,12,8,193.06,premium,0.551,
a2bf2e22-d0b9-4807-8f9c-d77b64bfc2f2,XRX-101619,Northwind Health,2025-05-23,12,3,1245.38,premium,0.684,
ea74ab98-f3de-4c41-a88a-4fc5c465b835,XRX-101620,Cobalt Media,2025-06-18,24,7,0,mission_critical,0.608,
54dc4a2c-e8e5-4da9-8e17-f8f729e043a1,XRX-101621,Summit Manufacturing,2024-09-12,48,8,0,standard,0.238,
c2899bfe-4925-4644-a93d-a891af78251d,XRX-101622,Northwind Health,2024-08-01,24,4,0,standard,0.324,
7db21215-03b9-43bc-b4a6-145cbe399a5e,XRX-101623,Vertex Legal,2026-01-20,48,2,1346.09,standard,0.988,
55206ff7-69e0-4559-a1d1-e1c0cc47ab9c,XRX-101624,BluePeak Retail,2024-02-04,36,4,716.08,premium,0.19,
08b8b470-cd7b-4c3b-a3d0-d9133463b4a4,XRX-101625,Atlas Education,2024-02-12,12,3,289.63,mission_critical,0.223,
5bf13d8e-419a-4158-8cbd-4354ffe00bbe,XRX-101626,Summit Manufacturing,2025-02-25,48,3,0,mission_critical,0.204,
96c3b596-02fe-4686-948a-ef6547116d73,XRX-101627,Meridian Insurance,2026-04-20,12,4,447.94,premium,0.879,
e3215d0e-fa98-4e16-b4ca-ac95379045b9,XRX-101628,Cobalt Media,2024-07-09,48,3,469.84,mission_critical,0.883,
c52cf094-44bc-40da-b5f7-b083a951238c,XRX-101629,Summit Manufacturing,2024-09-26,12,3,193.5,mission_critical,0.496,
e208e340-de21-4053-8ce0-590504838e12,XRX-101630,Northwind Health,2024-02-19,12,3,473.61,standard,0.312,
dd34b5b4-b409-4038-8c47-ff3b6da3e93c,XRX-101631,Helio Energy,2024-08-01,12,7,0,standard,0.358,
e7b3f6a4-d4e4-45a6-aff1-2925d423e9c4,XRX-101632,Meridian Insurance,2025-05-19,24,8,1140.21,standard,0.324,
d0d4ad81-e944-472c-a56e-8b76961898d1,XRX-101633,BluePeak Retail,2026-01-25,12,8,1969.61,standard,0.369,
a1e78292-ef83-44d1-852c-4f34b059eabf,XRX-101634,Arbor Pharma,2025-03-07,12,6,1318.72,premium,0.967,
dc52c4fa-1517-47bd-bd19-e96acefbd4ca,XRX-101635,Cobalt Media,2024-11-05,24,0,0,mission_critical,0.021,
5915c3a3-c13c-4d28-848d-65e3a20f843d,XRX-101636,BluePeak Retail,2025-04-06,24,2,456.61,standard,0.39,
78d8a1a5-ce86-4e2d-bc80-0d191cd6fc0d,XRX-101637,Summit Manufacturing,2026-05-23,48,1,540.96,mission_critical,0.556,
dc4a951f-a56f-4d42-b3e6-651ef00f8c7a,XRX-101638,Atlas Education,2025-03-30,24,0,758.05,standard,0.822,
7eea25d2-47fa-4421-9385-676701b17dce,XRX-101639,Meridian Insurance,2025-04-28,36,6,621.77,premium,0.618,
742ae713-676c-4c1b-8551-98a85e3042ed,XRX-101640,Cobalt Media,2025-01-21,36,5,785.59,premium,0.718,
70362e37-11af-413b-b508-dcf5ae375956,XRX-101641,Summit Manufacturing,2025-12-26,36,4,2237.25,mission_critical,0.131,
4dad84f8-5645-4efd-87df-b8a003e5aaeb,XRX-101642,Arbor Pharma,2026-02-27,36,2,179.29,mission_critical,0.12,
4424cc64-3fce-4fac-9f58-a16e44204aae,XRX-101643,Summit Manufacturing,2024-05-22,24,5,1623.05,premium,0.81,
ee5aad89-9ca8-4c74-871c-32640d9f3e1b,XRX-101644,CivicGrid Utilities,2024-12-21,48,4,0,standard,0.832,
180390c4-4c3a-4386-9979-92a20bf06a5a,XRX-101645,Pioneer Logistics,2025-01-15,48,3,1247.55,premium,0.215,
4ef1be82-b352-4068-a9a9-4c5de70f6de3,XRX-101646,Northwind Health,2025-05-21,24,5,1009.84,standard,0.489,
168906b7-a9b8-4ce7-acd4-e3007ef09b4e,XRX-101647,Vertex Legal,2024-12-07,12,0,200.03,standard,0.134,
f9d2156b-5111-43af-b4a8-f3b5168c55f4,XRX-101648,Arbor Pharma,2025-04-18,12,6,455.65,standard,0.207,
6bd98899-d1cb-48f9-b833-0b1b0d262634,XRX-101649,Atlas Education,2025-09-19,12,5,887.02,standard,0.247,
c189025a-bca6-47fa-a340-d9866c247238,XRX-101650,BluePeak Retail,2025-09-16,36,6,1691.21,standard,0.418,
19aa9092-0dbf-4746-960a-f58b458ed5d6,XRX-101651,Cobalt Media,2024-11-08,12,6,104.61,premium,0.64,
bb31fac6-89fe-4ce4-a816-11f4cf0ce168,XRX-101652,CivicGrid Utilities,2024-10-01,36,0,433.36,standard,0.193,
0d99f5c0-e198-4afb-80b0-93ecd3b9477a,XRX-101653,Meridian Insurance,2026-01-05,36,7,298.25,standard,0.484,
60279aae-20eb-4186-ae79-d3033a0be381,XRX-101654,Pioneer Logistics,2026-03-22,24,3,976.65,mission_critical,0.414,
dcf32b4d-b728-422f-8de2-127e75d34b1b,XRX-101655,Arbor Pharma,2024-01-30,36,1,1490.07,mission_critical,0.264,
fe56a907-cd34-437c-8ace-37fd841bc721,XRX-101656,Summit Manufacturing,2025-10-28,12,3,563.27,mission_critical,0.69,
8faf84d8-1a05-41e6-8f4c-c9a31c997bbc,XRX-101657,Cobalt Media,2025-05-14,48,0,0,premium,0.081,
e1755935-8498-4723-b617-51e25226fe24,XRX-101658,Arbor Pharma,2024-10-18,12,0,1066.88,standard,0.782,
81d5d9c5-2a07-4886-bf77-34c2644891d3,XRX-101659,Arbor Pharma,2024-01-07,36,1,140.7,mission_critical,0.989,
75f3e3fc-ee49-48e2-9dc4-4412a3b8af0c,XRX-101660,Meridian Insurance,2025-08-11,12,6,0,standard,0.01,
1ecb5bc1-5a92-438c-b799-6ccbb356a5e5,XRX-101661,Cobalt Media,2025-09-02,12,5,803.32,mission_critical,0.225,
c91adcf1-588f-49d0-be5e-2df7a6ef3f8c,XRX-101662,Northwind Health,2025-05-16,12,4,1527.19,standard,0.303,
ab53d308-008e-45de-8c78-3412242f5a9c,XRX-101663,Northwind Health,2025-07-09,48,2,0,standard,0.472,
6cd3365f-9ec5-4579-83f1-b363d20536a3,XRX-101664,Arbor Pharma,2025-05-13,24,8,243.86,premium,0.403,
ae3d8d24-3a83-4cc0-a2ef-a91b00d204f0,XRX-101665,Pioneer Logistics,2025-10-01,24,5,830.14,standard,0.374,
13c3a288-64c9-442d-a4d1-16e7b63df763,XRX-101666,Atlas Education,2024-05-01,24,4,1212.46,standard,0.805,
b614d2b8-681b-434b-b020-910697f2f2fc,XRX-101667,Pioneer Logistics,2024-10-02,24,8,131.46,premium,0.311,
c77d0f1c-12f1-458f-b833-17dd4341bf89,XRX-101668,BluePeak Retail,2025-02-09,36,6,0,mission_critical,0.767,
63afe17e-ca36-4f5d-8347-e089f48a1b80,XRX-101669,Summit Manufacturing,2025-03-28,48,1,517.3,standard,0.231,
87ab5c36-6e9a-4575-a9ae-d60db425ef4f,XRX-101670,Helio Energy,2025-06-27,12,2,352.73,premium,0.363,
1cef5dd1-9263-4f08-87eb-f9475443acce,XRX-101671,Aster Financial,2025-02-06,24,6,737.71,standard,0.118,
f35a1a81-1889-4632-865c-0b22e7584217,XRX-101672,Atlas Education,2025-05-06,48,1,228.33,standard,0.691,
2137c6a1-9cbf-4e6c-8da4-c0561c5b8a04,XRX-101673,Helio Energy,2025-03-11,36,1,0,standard,0.357,
91d771c6-fa42-4235-9aca-e2252502d793,XRX-101674,Atlas Education,2026-03-22,24,3,0,standard,0.976,
8e065321-73f6-4679-a6d4-50a371d9e5f8,XRX-101675,Vertex Legal,2024-12-23,12,6,667.6,standard,0.284,
192d66b1-8b65-4a4d-a79e-516592d672ed,XRX-101676,Aster Financial,2024-11-16,12,0,1227.37,mission_critical,0.654,
adb1bf6b-b66c-4efb-9742-5ff4e5a194a2,XRX-101677,Atlas Education,2025-01-12,48,5,0,premium,1.0,
b0b3a294-e052-412e-8f4c-e15987856f40,XRX-101678,Pioneer Logistics,2026-02-01,12,4,1396.84,standard,0.23,
bbc357c4-dd10-4ce8-939c-c309b772ebb4,XRX-101679,Atlas Education,2024-07-31,48,2,1222.63,standard,0.985,
116b6992-e77e-40c0-b207-bad7a0513da1,XRX-101680,Meridian Insurance,2026-01-01,36,0,595.44,standard,0.379,
a16d2146-635a-47c9-95ea-dd19a3975662,XRX-101681,CivicGrid Utilities,2025-09-20,12,5,68.35,mission_critical,0.247,
c548505c-4d6f-4930-91bf-8b827568d0ec,XRX-101682,Aster Financial,2024-09-24,24,0,276.13,standard,0.771,
f938f918-a687-4257-97dd-a1f0937d6da9,XRX-101683,Summit Manufacturing,2024-11-03,12,3,338.9,mission_critical,0.486,
703c36e1-ba36-435b-9013-0e0f4c889cda,XRX-101684,BluePeak Retail,2024-04-03,36,1,678.97,premium,0.276,
b83f33ac-aadc-4f19-a120-50bfdd860768,XRX-101685,Northwind Health,2024-04-28,24,2,0,mission_critical,0.662,
77e29721-0a81-4e27-967c-56bea9a44c3d,XRX-101686,Aster Financial,2026-04-11,48,3,57.98,premium,0.782,
96a0961a-20ae-4e2c-a1d6-36d9bf4f9327,XRX-101687,Arbor Pharma,2025-10-02,12,1,0,standard,0.741,
ad52d7c5-ac79-4b06-80cb-9599e8f02de2,XRX-101688,CivicGrid Utilities,2025-09-06,36,1,353.24,premium,0.107,
856c3a15-12c2-499d-9b83-19919044a28f,XRX-101689,BluePeak Retail,2024-07-22,36,6,401.59,premium,0.277,
f1d76d93-09a0-4bb9-9774-8b8e491b7847,XRX-101690,Vertex Legal,2026-02-11,48,8,174.21,premium,0.335,
6c924b9e-6cda-4526-8ad4-b21cf660c630,XRX-101691,Atlas Education,2024-07-14,12,8,825.41,mission_critical,0.787,
d365d3f3-ed2f-4fcc-9c88-211f470961e1,XRX-101692,BluePeak Retail,2025-08-08,48,8,716.48,mission_critical,0.738,
d42ea7b6-1c17-4cdd-9eeb-df2694e505ec,XRX-101693,Atlas Education,2024-03-23,36,3,905.08,standard,0.849,
c915fa81-9181-418d-9ac9-24d21e8f3835,XRX-101694,Atlas Education,2024-06-13,36,5,1006.29,standard,0.413,
5e2524f7-13bb-4681-8c37-775df0e1d46d,XRX-101695,Summit Manufacturing,2024-05-05,24,4,1367.01,mission_critical,0.243,
ec4572c1-7de2-4414-8a4f-e6878caf83ff,XRX-101696,Cobalt Media,2026-02-26,12,3,280.33,mission_critical,0.013,
33f9878d-5ba0-420f-adeb-0935cdec73fb,XRX-101697,CivicGrid Utilities,2024-09-23,24,4,554.48,premium,0.133,
7b5ccbc7-3c2d-4017-8332-b0aaf97a7da5,XRX-101698,Helio Energy,2026-01-24,36,4,1901.69,mission_critical,0.706,
8c56c8ab-808b-4c6b-9721-716afaac436d,XRX-101699,BluePeak Retail,2024-02-23,24,5,0,premium,0.527,
8be1c335-a9e1-4a62-9928-59bd8290852e,XRX-101700,Pioneer Logistics,2024-11-05,12,1,169.28,premium,0.963,
0f1b8f90-4aeb-4dc5-afa8-b250922807bf,XRX-101701,Cobalt Media,2024-05-12,48,6,972.36,premium,0.211,
fb40c42c-86f1-4874-a8a8-7e26cadd7037,XRX-101702,Northwind Health,2024-07-14,24,6,335.5,premium,0.424,
303e116b-4c09-4366-9178-ad6225ff693b,XRX-101703,Aster Financial,2025-01-08,12,5,345.55,premium,0.621,
0f11a42f-6d4c-4c7b-82b6-f322af274dbc,XRX-101704,Atlas Education,2024-04-18,24,3,0,mission_critical,0.432,
d9c8acc2-59fa-4d5e-8184-16ec971fa676,XRX-101705,Pioneer Logistics,2025-07-11,48,8,727.96,premium,0.526,
f5f5ac5f-f492-43d8-975e-386274fb7940,XRX-101706,Vertex Legal,2024-10-07,36,1,1092.98,mission_critical,0.278,
00c13dbc-7485-4abe-9574-74b51de02b61,XRX-101707,Vertex Legal,2025-07-02,36,6,597.59,premium,0.308,
db140992-ed0e-4c98-a1fa-6d7067d992ff,XRX-101708,Vertex Legal,2026-04-27,24,6,600.5,standard,0.912,
585b9343-0e22-4f20-a12a-60b47e6fa2c9,XRX-101709,Aster Financial,2024-06-26,12,2,0,standard,0.677,
5a610fa4-89f1-4196-917d-f2ab0df1d902,XRX-101710,Atlas Education,2026-01-01,36,1,0,standard,0.484,
ff23cc9a-4a94-41d1-9403-c48556b3943a,XRX-101711,BluePeak Retail,2025-09-29,12,2,828.7,standard,0.489,
74020439-ed4d-49f2-b584-478e60341e22,XRX-101712,Meridian Insurance,2026-04-30,48,3,670.69,premium,0.057,
f9269a71-a0d2-4e9c-8927-e6424b5b4e60,XRX-101713,Summit Manufacturing,2026-04-05,36,2,425.23,standard,0.42,
2d3f2fc4-cd72-4ee9-ad36-6682f0026081,XRX-101714,CivicGrid Utilities,2025-08-14,24,8,261.84,standard,0.219,
98f64835-080b-42fd-a22d-541a0b1f59c3,XRX-101715,Summit Manufacturing,2026-02-03,24,7,1017.5,mission_critical,0.976,
a6589ff6-249e-471b-bb9f-3e3a6592aa28,XRX-101716,Arbor Pharma,2024-01-06,48,6,433.27,mission_critical,0.519,
5b8badea-8adc-4d78-99ce-451a5b4a25c4,XRX-101717,BluePeak Retail,2024-12-09,36,1,0,standard,0.066,
baab15e4-8547-42db-a6f2-3f9d58b785f6,XRX-101718,Arbor Pharma,2024-08-05,12,4,563.99,mission_critical,0.911,
