contract_id,customer,effective_date,term_months,sla_uptime_pct,response_time_hours,monthly_value_usd,renewal_risk,obligation_count,violation_count,duplicate_marker
65a882ad-27ff-462f-b32d-c5cbfdfff869,Arbor Pharma,2025-06-15,36,99.0,4,49718.98,0.224,36,0,
7c3fb5d0-7c25-4c76-8f82-cbdbc2100b7e,CivicGrid Utilities,2025-04-11,12,99.5,8,73108.87,0.751,24,1,
4f61abe9-a980-4d3e-92b4-25a4f78ebe09,Cobalt Media,2025-01-31,12,98.0,8,105149.42,0.245,10,0,
fc150cee-a8d1-4491-a381-d3eaf79e2395,CivicGrid Utilities,2024-04-16,24,98.0,4,113679.26,0.514,36,0,
0edf0b5c-100d-4de4-8444-c130833aab36,Pioneer Logistics,2025-04-14,60,97.5,8,47923.79,0.466,35,0,
7dac1acf-5648-463d-9640-f7144571ab8c,BluePeak Retail,2024-11-03,48,99.5,2,113223.56,0.972,22,0,
79e74f75-e235-4787-bac5-5e58c4666246,Atlas Education,2025-11-30,48,97.5,8,24520.9,0.459,19,0,
9fe8c254-aa71-4ef9-90ce-b8f44596dd8c,Meridian Insurance,2026-01-09,48,98.0,4,38325.15,0.497,24,0,
563042ab-bb74-4971-80be-6053745ebc23,Atlas Education,2026-03-21,24,97.5,4,13601.76,0.655,42,0,
8010ee44-4831-429a-a04b-220e4a0cbbbb,Meridian Insurance,2026-03-01,24,99.5,8,101861.73,0.533,33,0,
0d674001-953f-43ef-a6a7-0aab5bb98553,Cobalt Media,2025-06-10,24,97.5,4,57826.03,0.054,44,0,
0ad27b2c-30cd-4cd9-b9f3-37dfd3b4d16d,Pioneer Logistics,2024-05-28,12,98.0,8,93630.85,0.879,29,0,
e252336a-5dd2-4b31-a75f-02ef63162462,Atlas Education,2024-07-21,24,99.0,4,71389.7,0.31,39,0,
3befe5c8-6b15-46bc-8a8b-98d5f48b824b,Helio Energy,2025-04-20,60,98.0,2,106348.52,0.294,11,2,
28e6fd41-ed75-46f9-bdfc-8a77749ff14d,CivicGrid Utilities,2024-04-20,60,98.0,4,105099.26,0.134,26,1,
dd47fd0c-4ec1-42a6-af50-fb09701ff2c8,Pioneer Logistics,2024-09-03,12,97.5,4,77956.81,0.931,25,1,
06368a4d-fd15-47fb-9aa2-40c70e193be0,Northwind Health,2024-03-10,36,98.0,24,13151.22,0.979,10,0,
d5b53431-4cee-460f-83ff-c6be2accc171,BluePeak Retail,2026-01-31,12,99.5,24,19854.05,0.993,37,0,
a80bdbc4-1460-4def-a5f3-dd90dc731028,Cobalt Media,2025-10-28,24,99.5,2,51645.2,0.139,19,0,
1463ee39-3f43-4db2-9ed6-6624683f68be,Meridian Insurance,2024-09-24,48,97.5,8,120542.62,0.458,15,0,
64e8e683-a7ec-4bb7-8e31-a3b739305b27,Meridian Insurance,2024-03-28,24,99.5,8,108068.38,0.918,19,0,
167a823f-b8cd-462d-8756-45b2fc1cc981,Summit Manufacturing,2025-07-20,12,99.0,4,40982.17,0.996,32,0,
70e8c565-8131-42b6-a21f-9d6faed672d2,Helio Energy,2024-04-29,36,99.0,2,103573.67,0.199,8,0,
b7fb1891-8345-4707-8eb4-21a3a8ee5743,Summit Manufacturing,2025-10-04,36,99.5,4,41698.54,0.857,16,0,
d0ccd9e8-3940-4e44-aeac-d3799f17ff77,Meridian Insurance,2025-01-13,36,98.0,4,73021.45,0.035,35,0,
4b1aaed3-efca-40dd-91e1-920be5601552,Helio Energy,2024-06-30,36,98.0,2,58009.81,0.842,32,0,
5b341dd0-1c81-4eac-8e2a-97e149d89156,CivicGrid Utilities,2024-02-16,12,98.0,2,16008.11,0.105,44,3,
6a619aeb-cbd6-4549-bee7-97e673cae91f,Atlas Education,2026-04-22,12,97.5,8,64495.13,0.793,15,0,
1f990772-a8b0-48b7-8de7-989143a5da27,Atlas Education,2026-02-26,36,97.5,4,108664.73,0.941,23,3,
37bfe287-86c5-40e6-b5f9-b9955aa562c1,Meridian Insurance,2024-01-19,12,99.0,24,55287.61,0.686,32,1,
f7975449-b8f7-4a8b-89c0-7fcda56adc10,Pioneer Logistics,2025-07-31,24,99.0,24,104516.01,0.18,14,0,
3962616c-1b1f-4da7-9ac1-62871d29674b,BluePeak Retail,2024-07-26,60,99.5,24,105781.71,0.874,16,0,
dda00a04-9cbb-4d1b-9c25-1e6fde40f1b0,Northwind Health,2025-06-06,60,97.5,8,87747.15,0.665,25,0,
3321ff34-a30b-4ac9-b9d1-364088a31feb,Arbor Pharma,2024-05-23,36,99.5,24,115061.68,0.769,8,0,
7c815a82-251c-4dfb-be32-6caa1d40a46c,Northwind Health,2025-05-30,60,98.0,2,13453.38,0.333,23,1,
3e016a68-21fe-473f-bdf2-990ea607d8e6,Atlas Education,2024-03-02,48,98.0,8,80016.28,0.739,22,0,
2a867fbe-035b-4690-9159-9df1165480a6,Arbor Pharma,2025-09-15,12,98.0,2,90457.91,0.772,24,0,
9e9e80a5-8668-421b-af38-3a5073a438b9,Vertex Legal,2026-03-21,24,98.0,8,112142.4,0.285,11,3,
c642d424-dfe9-4899-beed-4e43883ec7df,Vertex Legal,2024-01-03,12,97.5,24,100498.15,0.944,17,2,
368a526c-dd9b-41ae-8893-8b162d6e7efa,Atlas Education,2025-06-16,36,98.0,24,46220.68,0.033,39,0,
3dd87a43-19e7-4b4a-8005-bc09154f4728,BluePeak Retail,2024-07-17,48,99.0,4,96504.91,0.706,31,0,
c4cf8091-bc2b-4e5e-9cd1-0fbf0ec2dceb,Cobalt Media,2024-02-03,60,99.0,2,102345.45,0.605,29,0,
8582529c-94b7-4048-ad56-8d6fbb801642,Northwind Health,2025-04-06,24,97.5,24,87797.32,0.955,43,1,
5783329e-c9f9-43b2-be52-45d90efd24eb,Northwind Health,2025-12-14,36,99.5,8,46191.37,0.852,8,0,
36c1aee0-6c18-4df5-b5a2-ecdc0bc0c185,Summit Manufacturing,2025-01-15,12,98.0,8,59389.16,0.639,15,3,
0dbd4c49-64b6-428d-8c12-3aae8e00e281,Helio Energy,2025-05-02,24,97.5,8,55255.61,0.572,20,0,
2283570f-a682-4f30-a733-71f79ad2bd34,CivicGrid Utilities,2024-06-20,24,98.0,24,62171.14,0.562,33,0,
30df940d-0a37-4ddf-82c2-08ea13b3c1a3,Pioneer Logistics,2025-08-24,36,99.5,2,59453.37,0.18,11,0,
7b3e2e81-58f5-41d5-8815-d25b56d0ca97,Summit Manufacturing,2025-04-15,60,99.0,24,13895.35,0.6,9,0,
67264656-28cc-45bb-9036-53acaaaeb274,Vertex Legal,2025-12-23,12,97.5,8,26290.82,0.171,27,0,
734acc67-1784-4aa3-98d6-34fe3240b87a,Northwind Health,2024-01-31,48,97.5,24,53232.67,0.44,25,0,
b85a621d-68ee-4c37-b017-6fb990da282f,Northwind Health,2024-06-25,48,97.5,24,119406.98,0.408,14,0,
b24e267b-47d6-4b2d-ac5f-9342f152a0cd,Aster Financial,2025-04-10,60,98.0,2,74126.13,0.788,13,0,
c9eae5f0-2b59-438a-9b14-8382cef0ab52,Helio Energy,2025-11-01,48,99.5,8,69861.18,0.925,28,0,
7cfb3e08-4277-477c-8bd0-a4106fcf89b8,Pioneer Logistics,2025-12-19,60,99.5,4,90810.24,0.734,43,0,
33caaec0-496d-43dc-b2df-85425eb3acef,CivicGrid Utilities,2025-03-27,36,99.0,4,14367.78,0.404,31,0,
54df2e8b-4a8e-4089-a474-fa126d861d5e,Meridian Insurance,2026-03-17,12,98.0,24,24486.54,0.401,21,0,
763de29c-521c-4766-85b1-45af58e5b67c,Aster Financial,2024-06-19,36,98.0,8,70601.24,0.5,17,5,
f0256007-203a-474d-bb48-65ceedd52878,Helio Energy,2024-01-01,24,99.5,2,54461.06,0.12,17,0,
bdb6a82a-2ae4-4836-ac5a-7f020367c9b7,CivicGrid Utilities,2024-03-16,48,97.5,4,13556.12,0.004,39,0,
9fc3a574-44f9-4dbc-8c1c-bed2c485dc6f,Helio Energy,2026-02-06,36,98.0,8,4637.12,0.607,17,0,
f5bd7cbd-9214-4691-b68e-90bfd26ce815,Meridian Insurance,2024-09-09,24,99.0,8,104104.04,0.287,35,0,
9ca5ad35-48eb-470e-9efd-5f7f76d5b4bd,Aster Financial,2024-02-25,24,99.5,4,76645.84,0.879,17,1,
1a6a0984-e62d-4591-922f-670ff64038bc,CivicGrid Utilities,2025-10-12,36,99.5,4,119712.92,0.445,33,0,
6b8a1bb3-9ca3-461b-8b1f-a35577df77b5,Aster Financial,2025-11-26,48,97.5,2,69165.41,0.193,31,0,
c8fe2f77-32db-4ee5-8d3f-685c41a4cca7,Atlas Education,2025-11-25,60,99.0,24,57406.19,0.031,20,0,
401b866a-bf56-4d23-b26f-9a7bb1756fbd,BluePeak Retail,2025-03-27,36,99.5,4,103415.7,0.745,38,1,
f7f292e0-fcbe-4e39-9ce6-3636380ba7d5,Northwind Health,2025-03-14,60,99.5,2,40754.96,0.114,41,0,
fdee512d-f355-4a8d-9538-e62ff88a85f5,Summit Manufacturing,2024-06-02,12,98.0,2,39815.15,0.109,35,0,
26990e4a-5dd3-4042-b05a-c3461c60093d,Vertex Legal,2026-01-24,48,99.0,2,100814.58,0.526,20,2,
efae7138-e153-4737-989a-ebbc14cc469f,BluePeak Retail,2026-01-17,24,99.0,8,83045.83,0.213,19,0,
874942dc-1cb1-4d2a-9d0b-f10b0b32eb7a,Summit Manufacturing,2024-06-24,48,98.0,4,87203.9,0.085,27,3,
d171f4c6-2215-4c03-96c8-37080386a609,Meridian Insurance,2024-05-27,24,98.0,8,44848.16,0.253,19,0,
54979dbc-bf16-4b09-ae3e-9987f8d9556a,CivicGrid Utilities,2024-02-28,48,98.0,8,81097.15,0.491,28,0,
39c4c193-6727-4a20-9642-25f9d54768fa,CivicGrid Utilities,2025-02-28,36,99.5,8,99582.77,0.238,21,1,
9216a677-2cb8-4182-a463-75e87db0a31d,Aster Financial,2025-02-26,24,98.0,2,78868.79,0.106,18,0,
94d934bb-c131-42a6-9ce1-b35c2b8cd848,Summit Manufacturing,2025-08-04,60,97.5,24,93887.05,0.073,16,0,
67c67f1e-e7fa-45cd-965a-24fd0fac00c5,Pioneer Logistics,2024-12-30,36,99.5,2,97798.38,0.38,13,0,
262ca1c3-41b8-4380-8e02-a48b8feabdeb,Summit Manufacturing,2025-12-19,60,99.0,24,74628.78,0.215,29,0,
bab7ac59-0605-4453-b2f2-93a17155ea28,Arbor Pharma,2024-01-09,12,98.0,8,96393.96,0.709,34,0,
936cd6af-bc60-4bef-95e5-9b857e3b3b59,Summit Manufacturing,2024-08-08,48,97.5,8,37732.24,0.701,29,1,
fe9849d1-391c-401e-aac0-31df1de0206d,BluePeak Retail,2024-01-18,24,98.0,8,118912.74,0.676,34,0,
26e67022-8b9e-4e7c-85dc-17293d0032a8,Atlas Education,2024-07-01,48,99.5,8,100905.44,0.28,43,0,
effd0820-c858-422c-b2a6-1bd51dc092f4,Arbor Pharma,2024-01-20,24,97.5,24,50953.78,0.04,29,1,
d50e4b84-829b-482d-8bb3-820d243826a1,Helio Energy,2024-11-07,12,99.0,24,120245.64,0.462,20,0,
64466f93-9dae-42f1-adca-2523e4d14c24,Meridian Insurance,2024-01-03,60,97.5,4,42219.6,0.054,42,0,
affb445c-be94-4122-ab73-70d82c5a9e94,BluePeak Retail,2026-04-28,24,99.0,24,32037.02,0.724,32,0,
21e2ded1-848b-434b-90d9-c3086b47cdea,BluePeak Retail,2026-01-16,12,97.5,8,40458.78,0.978,27,3,
70ca8ac9-de82-4b43-8247-46e2d0be52de,Aster Financial,2024-12-24,24,98.0,8,105896.48,0.842,23,1,
e7ca555c-3d37-4f1d-a1cd-af08d610daf2,Atlas Education,2025-12-22,60,99.0,2,39838.47,0.71,40,0,
102f37c3-0bec-424d-8023-8638f4efffe1,BluePeak Retail,2024-01-08,24,98.0,8,68743.3,0.696,28,0,
68290157-80c4-444c-a7bb-d362163302da,Helio Energy,2026-01-26,12,97.5,8,106972.03,0.855,40,0,
d66508fa-b42e-43a4-973e-81aca3118c90,Arbor Pharma,2026-03-09,36,99.5,8,69481.3,0.35,43,0,
f2a4406a-7dde-4a93-a26e-8b888bcb4ac0,Aster Financial,2024-03-19,36,99.5,4,90465.59,0.579,31,0,
db1e5d07-4411-496a-8732-8c0ebd5400ed,Aster Financial,2025-11-25,12,97.5,8,72951.36,0.278,10,0,
7dc739b1-f2a0-45e5-a359-8fa9e3d59d60,Aster Financial,2025-01-08,36,99.0,24,21855.86,0.59,25,0,
a3135760-4c1f-4c4d-a50a-50357a9f350a,Summit Manufacturing,2026-04-17,12,99.0,2,82290.27,0.166,40,1,
37479d50-4814-4a17-8079-e063b38e06b8,Aster Financial,2026-05-25,60,97.5,2,56939.22,0.229,33,0,
3e6eff2c-5479-4597-8eb4-ac43893f1684,Meridian Insurance,2026-03-29,24,97.5,8,77397.2,0.606,35,0,
ff118560-c48a-4ccf-b94f-6a980c351a1a,Vertex Legal,2025-04-14,36,97.5,2,116321.38,0.196,23,0,
c11d89c4-8ab3-475b-a0f1-65864439ecd9,BluePeak Retail,2024-11-15,48,98.0,4,61850.34,0.932,8,0,
cf88ae30-bd37-4c45-ae3e-62aca3780271,Atlas Education,2024-06-23,12,99.5,24,40038.18,0.046,34,1,
983c5fb8-f561-40a8-aa4f-1b43d1da4d03,Cobalt Media,2024-08-18,24,99.5,2,37190.01,0.958,27,0,
a09d0085-2457-4dbe-907c-e1bec1a4ee7c,Meridian Insurance,2025-04-03,60,99.0,8,122840.07,0.65,38,0,
45500f0f-dd41-4a7d-a9c0-6dc2158bbc77,Helio Energy,2024-08-24,48,99.0,8,97971.39,0.524,16,3,
c845acf3-929a-4dad-aeba-fad9e559939e,Summit Manufacturing,2024-06-13,36,97.5,2,5916.41,0.646,30,1,
a5a6c51e-2586-4747-85b3-82e60fe7c556,Pioneer Logistics,2024-08-07,36,97.5,24,105300.55,0.407,24,0,
5b0a87e4-57f3-40f4-b008-12aea27fef16,BluePeak Retail,2025-05-10,24,99.5,8,83051.87,0.718,33,0,
06cc4723-2e20-4fa4-a753-64fae29aeb5d,Aster Financial,2025-04-14,48,98.0,8,11600.23,0.124,42,1,
735a4a84-9b56-4d6c-a15a-4738693b6ef8,Arbor Pharma,2025-07-23,60,97.5,4,71540.04,0.979,21,0,
36f8dd6a-5c80-4160-82cd-1d48899fd839,Vertex Legal,2024-08-09,12,98.0,24,43318.98,0.652,32,0,
ab8975fc-06a0-488c-a008-a034da418b45,BluePeak Retail,2025-06-09,60,97.5,4,90708.46,0.499,25,0,
2f51c4f5-ed06-472b-bf3a-537cb2549541,Cobalt Media,2025-02-09,36,97.5,24,55060.98,0.595,8,3,
c59b36f1-1aa5-48e0-bbce-37bfc6b09ca6,Arbor Pharma,2025-03-15,12,97.5,24,20298.93,0.152,44,1,
d43bba92-37ec-43c6-853f-c44737a4f2f8,Meridian Insurance,2025-07-23,24,99.5,8,119661.0,0.347,14,0,
9ae80912-a2ba-4a84-a6ae-1fcabf6ee275,Meridian Insurance,2026-01-06,60,99.5,2,25090.05,0.251,37,0,
888aee84-e34a-4242-8675-9f60049d9bcb,Meridian Insurance,2025-04-22,36,97.5,4,54723.88,0.952,14,0,
e21de2d4-29fe-48cd-82ad-b8fbde056618,BluePeak Retail,2026-04-17,36,97.5,4,19818.76,0.494,40,0,
c0e22b35-0b49-43cd-ac28-1a0592d47a11,Vertex Legal,2025-06-01,60,99.5,4,57026.96,0.994,15,0,
9bfdcac4-a664-4a55-ab57-94457daf4690,BluePeak Retail,2025-11-16,12,98.0,2,113990.77,0.992,18,0,
04d9d12f-ad69-422b-b37b-6b4f7e6072b6,Meridian Insurance,2025-03-27,60,97.5,4,51121.66,0.644,39,0,
7b7b8aae-ab54-42bc-82a0-ae365328185c,Northwind Health,2024-09-01,60,98.0,2,7370.58,0.809,14,1,
5ecf63e4-38c4-4d2c-9119-b097d94363b6,Summit Manufacturing,2026-04-28,24,98.0,8,34535.02,0.917,15,0,
c0381f76-3316-47e4-a373-da060865603a,Aster Financial,2025-03-25,24,98.0,4,64926.58,0.46,30,0,
ab356135-b163-4dd6-a393-3b9608fdc6f4,BluePeak Retail,2025-09-16,60,99.5,2,89111.12,0.416,29,0,
b8ce4acd-8451-444a-b4de-d30425a0f923,Helio Energy,2025-12-11,36,97.5,8,98265.34,0.813,20,2,
4dbb6d8a-313d-49f6-ab15-b6fb54b113e8,Meridian Insurance,2026-04-04,36,97.5,4,68773.07,0.877,16,0,
f95c347d-496e-493f-8c37-be1030ea8a67,Meridian Insurance,2026-04-20,48,98.0,4,5418.86,0.499,9,0,
14459296-a2e6-4d32-a230-5a1a075cf7a8,Aster Financial,2024-02-29,24,97.5,2,109836.64,0.232,19,0,
39b8e622-169b-42b9-b434-f470056927c9,Aster Financial,2025-12-22,60,98.0,8,12815.64,0.177,42,0,
268c80a9-f52e-41c5-944d-0cb9257a454b,BluePeak Retail,2025-01-24,48,99.5,24,73869.9,0.185,15,0,
ea717d3f-fac3-4edf-a30e-465fc390e2c2,Atlas Education,2024-04-03,36,99.0,8,116636.16,0.137,43,0,
e4985085-9742-4536-88f2-ab529649d51e,Pioneer Logistics,2024-04-12,60,98.0,8,95273.3,0.875,33,3,
3d7397b2-ff1e-4ce4-93fc-1b1ca85f44d7,Arbor Pharma,2025-04-03,12,99.0,4,30023.71,0.512,42,0,
12669995-356a-44c8-bd04-5bd057426c7b,Vertex Legal,2024-08-16,36,97.5,2,33316.72,0.54,39,3,
36e7542c-7f14-47e0-8dc3-e4f2f8602b6c,Helio Energy,2026-01-30,12,97.5,8,20350.97,0.217,10,0,
5ffbb080-0ecd-4e81-89f8-3d50a0ce5820,Meridian Insurance,2025-08-29,60,98.0,2,85113.42,0.162,8,0,
119fff1b-5c95-436a-ab6e-0c26fe4072af,Pioneer Logistics,2025-10-06,48,97.5,2,11493.28,0.906,37,0,
839ff846-1557-4410-8af0-ccc18723ada3,Aster Financial,2025-05-28,12,99.5,24,109102.95,0.321,19,1,
e07e57be-7d99-408e-bde4-9ab6ee63be8c,Arbor Pharma,2024-05-02,12,98.0,4,97418.48,0.456,34,0,
7eeaf99c-c1e6-412f-be39-e31c871d111a,BluePeak Retail,2026-01-09,48,99.5,2,36549.99,0.144,36,0,
e8fa805c-55df-4139-ae2b-efef05fcffba,Arbor Pharma,2025-06-09,48,99.0,24,18661.27,0.496,16,0,
e0ce26f4-83e7-4f2c-b616-bd4edc7af98d,CivicGrid Utilities,2024-12-06,48,97.5,24,110304.27,0.143,37,3,
c3c4fa58-3560-477c-b91e-5569b27a820d,Arbor Pharma,2025-10-21,12,99.0,24,112048.51,0.565,39,0,
91d077dd-893e-41f3-9544-7f7f9001ee28,Pioneer Logistics,2026-01-15,24,99.0,2,113946.98,0.346,32,0,
035417de-0c47-4b3f-893a-0f8f8bc55b5d,Northwind Health,2025-07-06,60,97.5,2,68820.56,0.585,30,0,
32683b69-e494-4b32-bfe6-163499acf99b,Northwind Health,2024-11-23,12,98.0,4,89720.38,0.501,43,0,
4b67dfb9-3ba3-4ade-881b-e30ef91bff02,Pioneer Logistics,2025-05-09,60,99.5,4,34592.77,0.906,8,1,
7d44aa9a-6aad-49c2-8e14-4329c643cf18,Atlas Education,2025-08-18,24,98.0,2,13678.77,0.48,41,0,
5328c877-9300-4682-8a67-7b6c1dd444a6,Aster Financial,2024-03-10,12,97.5,24,80956.55,0.415,14,2,
b4f87569-f589-42c4-9adc-4a383aae010d,Helio Energy,2024-11-24,24,97.5,8,62153.18,0.128,37,0,
bad9755a-745d-4f03-a2f7-34ee31611a5b,Aster Financial,2024-04-30,36,99.0,8,99274.0,0.495,14,0,
c9898f25-4b68-4f98-9d70-56035ecac348,Northwind Health,2024-03-25,48,99.5,24,97273.37,0.181,31,0,
bdeaa48a-5c1e-4dc0-8c20-31119270d3ab,Pioneer Logistics,2024-12-16,60,98.0,24,110530.42,0.916,34,0,
62ed8cbe-b8dc-4c3a-9edf-cd982349b7df,Pioneer Logistics,2024-09-15,12,97.5,24,110363.1,0.317,38,0,
75b07123-0023-4c24-b69e-7ca6ea469134,Northwind Health,2024-05-05,12,99.5,8,45069.46,0.873,29,0,
eda802f3-71c8-49dd-adce-ddb8c22acec5,Pioneer Logistics,2025-01-04,60,99.5,2,13478.02,0.454,42,0,
2844c895-db30-44b7-a541-869e957998eb,Cobalt Media,2025-08-23,12,97.5,4,26811.98,0.161,12,0,
01e79b72-ddb3-48ac-8d60-5e3e9226639c,Aster Financial,2024-03-05,12,97.5,4,99434.44,0.389,44,0,
b52d4b13-a061-44ef-8553-4e3d776d9c1e,Helio Energy,2026-03-24,12,97.5,2,58296.0,0.334,25,0,
5d0d62c6-3157-4060-973b-ad8e0d455137,Pioneer Logistics,2025-01-01,36,98.0,2,7015.22,0.262,37,0,
e1cbcde4-1dfb-4551-b71c-b3bd63daf8cb,CivicGrid Utilities,2025-01-23,60,98.0,24,35896.36,0.777,44,0,
1f51bae8-4ed2-4722-bcd6-3efbb09b1713,CivicGrid Utilities,2025-12-01,60,98.0,24,113157.99,0.637,33,0,
ac56f370-f38a-42f0-99f5-fabdd79ad6ad,Helio Energy,2025-03-16,12,99.0,2,7308.48,0.5,18,0,
010867bd-1ad2-40fa-8d80-5aa395d50142,Arbor Pharma,2025-06-01,24,99.0,4,103345.48,0.103,30,0,
151ffc0a-e557-4f70-9374-4b9c242facc9,Pioneer Logistics,2025-12-05,48,97.5,2,45066.16,0.078,35,0,
b6c4543e-d63d-4933-bb0d-557f75cbe782,Summit Manufacturing,2024-04-21,12,99.5,2,73420.21,0.446,35,0,
9efe0593-d45a-4f26-8374-0f39c129403e,Aster Financial,2024-12-25,12,99.5,2,106248.6,0.664,29,0,
f31ef593-e09f-4656-bd71-bfb04d906997,Atlas Education,2024-07-25,48,98.0,24,14138.95,0.826,18,0,
15aece7c-66d6-4eeb-9787-4ccfbd70b3cf,Cobalt Media,2024-12-09,60,99.5,8,45231.91,0.073,32,0,
48cf4bc2-3b60-46b6-872c-40f46ae29c0e,Pioneer Logistics,2025-08-02,36,98.0,8,42323.97,0.743,18,0,
8ce61e23-b36b-4a4a-822c-b687611d53e0,Vertex Legal,2024-09-09,12,97.5,2,78274.41,0.897,13,3,
b11fe004-2f0c-4f54-8f5b-1b5ed66bcd38,Vertex Legal,2025-07-05,60,98.0,4,24450.34,0.229,8,0,
e9a0eb44-fe35-44c6-825b-2c9099169907,Atlas Education,2024-12-03,60,98.0,2,32376.55,0.287,23,2,
862f8bc7-e67d-4c85-ac8d-a5baad9a8486,Pioneer Logistics,2026-02-13,36,98.0,4,28594.72,0.14,40,0,
4e0d1685-1f0b-4c32-935f-d38f2f7a0165,Helio Energy,2024-06-10,60,98.0,2,54020.29,0.196,27,0,
bb94bdf4-4d95-4dad-8d87-7b64d3e0d1db,Helio Energy,2024-08-15,36,99.5,2,62219.3,0.785,9,0,
02d7182a-8729-49be-8f9a-d05c1d823fe6,Arbor Pharma,2025-07-30,60,97.5,24,11828.32,0.604,10,0,
8bd51dc4-a7ca-4eef-ad42-328c9e085cd6,BluePeak Retail,2025-01-19,12,98.0,2,84513.2,0.297,31,0,
bf7b3881-a378-411e-a31a-11cbc9d8d43c,Arbor Pharma,2024-10-05,48,99.5,4,83932.63,0.195,17,0,
010a71d7-cbc0-4960-9fe0-80e1dc2bff68,Atlas Education,2024-10-18,60,99.0,8,89667.85,0.199,33,0,
5b0da330-1509-4ec0-bebe-6b5817d7c626,Meridian Insurance,2025-06-20,48,99.5,24,68048.13,0.374,36,0,
2d10ffb7-8b80-44e3-8fb5-7eaf46d0a2c8,Atlas Education,2024-09-06,60,97.5,8,86287.05,0.0,42,0,
78b59237-b143-4a64-bb91-48b9d699de8a,Aster Financial,2024-08-19,24,98.0,2,37439.86,0.339,28,2,
2fc79f7a-9ed0-4def-ac15-cbdc0a422c03,Pioneer Logistics,2025-05-17,24,98.0,2,117490.38,0.524,38,0,
3440bd20-32ed-4f52-8b2f-2815ae198fce,Aster Financial,2024-11-18,36,98.0,2,117824.9,0.012,29,0,
ce3f830d-64eb-4a30-93b0-c72697a684dd,Meridian Insurance,2024-03-08,48,99.5,8,4584.21,0.021,37,0,
2abb3258-409b-45b3-98f9-f771e515210c,Meridian Insurance,2026-04-23,24,98.0,2,116929.51,0.382,11,0,
e3a7ce9a-d59a-4b93-a8a6-98bbcbdc13ad,Northwind Health,2024-09-28,36,99.0,2,9820.3,0.059,41,0,
956fb0b7-3eff-4db9-83f6-e89aa617e1df,Atlas Education,2024-12-09,12,98.0,4,61403.19,0.836,11,2,
628b2d50-f909-47f7-96e7-28632db349c1,Vertex Legal,2025-07-09,48,99.5,24,90142.81,0.015,23,3,
58e3d810-520a-49ca-86ef-d8a91870004a,Summit Manufacturing,2025-02-28,24,99.0,2,93735.94,0.175,33,0,
284b16b3-4040-42db-80d9-7bb0d78f9c88,Summit Manufacturing,2025-06-04,12,97.5,2,64514.81,0.138,13,0,
0c906944-e4fb-4218-b281-4b1d18367688,Meridian Insurance,2025-12-08,24,98.0,4,16836.48,0.891,36,0,
294efc97-e4b3-489d-8fb6-f045945be78a,Cobalt Media,2024-01-17,12,97.5,24,39871.57,0.578,44,3,
afb6014b-fc46-49a4-84aa-1f5695fcbce1,Cobalt Media,2024-07-24,12,98.0,4,62255.01,0.63,33,0,
5a37029b-502d-450d-98a0-d7c073deebe1,Pioneer Logistics,2024-01-03,60,98.0,24,24646.1,0.927,32,0,
79ba2881-d617-4769-bf2d-5665a0144ccd,Pioneer Logistics,2025-04-11,24,97.5,4,36327.89,0.139,37,0,
27e18a00-5c66-4336-9107-5effab4149cf,Meridian Insurance,2025-12-15,24,99.0,4,49352.73,0.983,35,5,
0f27af07-aa4e-4e68-9fb3-d5b17faba2be,Meridian Insurance,2025-04-17,12,99.0,24,28045.07,0.957,14,3,
aa95dee7-ee08-4fe7-84c0-7bfc09f8b16c,Summit Manufacturing,2024-03-21,24,99.5,24,30240.47,0.619,42,2,
ad501f48-b5eb-41d8-956d-bc6116040057,Cobalt Media,2024-09-12,60,98.0,2,57618.37,0.075,20,0,
69f9e9a7-a59a-4d20-9e6f-d826bcba16e8,Northwind Health,2024-06-19,36,99.0,4,21225.43,0.364,26,0,
c7a48117-9056-47d2-9940-d422f9083abd,Arbor Pharma,2025-08-13,60,99.5,2,44638.47,0.06,9,3,
0f3dfda0-1576-49fd-bf3d-aea9579b92fd,Arbor Pharma,2024-08-31,60,99.5,24,34699.51,0.924,8,0,
61d4bb67-8e57-4352-a715-176f98bdbb95,Arbor Pharma,2024-10-16,60,98.0,4,25147.13,0.965,18,0,
de72e3bd-4ce6-4677-93d6-8e3fa7f4dd9c,Meridian Insurance,2024-12-21,48,99.5,2,90177.12,0.469,10,0,
19d1b51c-5f0f-4ee4-a53b-37f6c0fcf9d6,Atlas Education,2025-11-18,60,97.5,8,37761.57,0.524,14,1,
2c267776-eb67-4565-a8ee-01fc0855b1b0,Summit Manufacturing,2025-04-30,36,99.5,2,23842.3,0.074,43,1,
5f76333f-08c9-4453-97a0-af5a3a07c5bb,Helio Energy,2025-08-16,12,99.5,4,60612.98,0.307,9,1,
5044b016-3068-4861-8cb9-64f76fb1fad3,Pioneer Logistics,2026-04-15,12,98.0,4,70687.04,0.669,41,2,
b8caa76d-6953-4c7a-b33b-823a0184fee1,Summit Manufacturing,2024-08-18,24,97.5,2,14834.92,0.476,12,0,
363cb6c7-975d-43b4-89bf-5c8055aae530,Atlas Education,2024-02-15,12,98.0,4,94016.0,0.8,32,0,
e40cd1f7-1e0e-46ad-a17b-442a8d2c5115,Atlas Education,2024-09-07,24,97.5,24,43112.5,0.932,27,3,
2a6435ec-3e48-4add-8cdf-f3d9743ce6a7,BluePeak Retail,2024-05-12,48,99.5,8,46255.66,0.856,22,0,
