maintenance_id,timestamp,device_id,technician_id,maintenance_type,parts_replaced,downtime_minutes,cost_usd,maintenance_history_score,notes,duplicate_marker
0eae6dd0-1dca-4059-b96b-79ac2f927474,2024-02-25T10:16:40,XRX-101733,TECH-209,preventive,roller kit,44,477.75,0.837,resolved,
2d960445-0b10-47de-8e69-97962fa4db5b,2025-08-11T23:27:15,XRX-101734,TECH-249,firmware,fuser,101,134.47,0.293,customer unavailable,
f401ee17-755d-4a17-987c-5d428da481d2,2025-05-20T19:49:21,XRX-101735,TECH-112,preventive,toner sensor,64,398.68,0.496,remote fix applied,
cdac0821-6180-498c-8cf7-dd413d47f0c0,2025-04-26T21:06:54,XRX-101736,TECH-185,corrective,none,111,23.85,0.844,remote fix applied,
4021dd08-39e0-4a6f-b5fe-63f1742b5117,2025-07-02T11:54:53,XRX-101737,TECH-104,corrective,ADF motor,83,278.46,0.261,customer unavailable,
ead7ae1b-1a68-44d8-8ffe-e22788335fc2,2025-05-26T15:43:10,XRX-101738,TECH-130,calibration,fuser,58,109.57,0.72,follow up required,
294d108e-18d6-40ba-986e-a5684eb52725,2024-12-29T23:49:43,XRX-101739,TECH-230,calibration,ADF motor,17,336.29,0.49,follow up required,
b9d820d6-b3a5-45b6-b233-efd044a5359e,2026-04-10T20:13:28,XRX-101740,TECH-175,preventive,roller kit,32,233.86,0.743,follow up required,
c163d295-6b96-4ab4-9c42-59f73b58daaf,2025-03-21T11:41:55,XRX-101741,TECH-100,preventive,toner sensor,51,357.93,0.905,follow up required,
c8ce93f5-f1dc-4ed6-9c79-d88d0b0be7d9,2025-12-16T00:17:12,XRX-101742,TECH-205,preventive,transfer belt,47,506.37,0.784,follow up required,
93fe6bcf-d306-48b1-a676-fad0d9139d4f,2024-05-13T18:14:52,XRX-101743,TECH-170,calibration,fuser,105,297.43,0.286,device aging,
03c9ae41-991f-4265-a35b-37c080017043,2026-05-20T07:48:11,XRX-101744,TECH-203,calibration,transfer belt,162,37.29,0.818,device aging,
cc249901-493b-4114-96fb-fe901fc01ccb,2026-05-23T21:54:16,XRX-101745,TECH-229,preventive,none,80,774.98,0.701,remote fix applied,
0979045b-31c8-4c57-943c-d3dfe359921b,2025-08-16T06:39:08,XRX-101746,TECH-162,corrective,fuser,83,276.71,0.68,customer unavailable,
fd78f7bb-de67-4a6f-b947-f0587c6764eb,2024-08-15T02:38:45,XRX-101747,TECH-193,calibration,transfer belt,93,464.96,0.757,customer unavailable,
1757b16c-2138-42d9-8676-357641f4a3a3,2024-01-28T09:57:06,XRX-101748,TECH-214,preventive,ADF motor,128,263.91,0.953,customer unavailable,
2d7f0407-cb75-4479-8579-fe9affcac2aa,2025-04-22T12:16:56,XRX-101749,TECH-184,preventive,fuser,73,45.55,0.553,customer unavailable,
98d3e777-fec6-44c2-9188-654128ae53ee,2024-08-09T22:37:48,XRX-101750,TECH-205,corrective,ADF motor,81,461.87,0.713,device aging,
8a822e9a-54ff-4a53-bc35-df31f908150c,2025-08-17T05:15:29,XRX-101751,TECH-198,calibration,fuser,130,217.7,0.318,remote fix applied,
29cd615f-57fa-4db2-8883-d0046ce7e227,2024-07-09T04:31:35,XRX-101752,TECH-201,firmware,toner sensor,28,339.03,0.285,remote fix applied,
b2afec64-fc10-4451-92da-15238319f346,2024-11-22T14:32:49,XRX-101753,TECH-195,calibration,fuser,67,411.57,0.285,device aging,
22e16ca4-27df-4160-8c47-5cd3e06f548c,2024-11-14T22:35:20,XRX-101754,TECH-211,preventive,roller kit,76,540.18,0.292,follow up required,
50c96f74-68e9-4d34-a6ee-49aa9988ea83,2024-01-23T15:41:00,XRX-101755,TECH-102,firmware,transfer belt,37,0,0.629,customer unavailable,
5b543d88-bb10-4303-a3fa-38a1a98faa38,2025-10-08T01:24:13,XRX-101756,TECH-192,calibration,none,17,275.67,0.546,follow up required,
0413acfc-212d-4a19-8fab-f3760400b08d,2024-01-14T06:16:54,XRX-101757,TECH-258,preventive,none,69,220.8,0.448,resolved,
6e15b4ae-01af-4753-bf91-397bda10eed4,2026-03-16T04:41:25,XRX-101758,TECH-147,firmware,none,0,266.37,0.641,follow up required,
bad81356-66ea-4f09-b867-47ebf49a477b,2026-03-03T08:21:23,XRX-101759,TECH-197,preventive,transfer belt,18,36.56,0.485,resolved,
d0d1758d-b5f4-4409-96ba-4340009fed89,2025-10-20T03:38:06,XRX-101760,TECH-171,corrective,fuser,38,239.14,0.768,resolved,
9f07415b-d820-444e-8b64-ac63189ffd30,2025-11-06T08:02:34,XRX-101761,TECH-115,preventive,transfer belt,102,437.83,0.449,device aging,
ae4c2677-167c-4d48-a3a3-1aafbf86a319,2026-01-21T13:11:58,XRX-101762,TECH-242,calibration,transfer belt,0,118.72,0.876,follow up required,
9ce56ce5-17fe-4a43-916f-effd9cd8838e,2025-06-17T17:12:48,XRX-101763,TECH-205,corrective,transfer belt,0,512.7,0.296,remote fix applied,
6c811075-34df-4285-9a99-3061a68878df,2025-12-17T10:20:39,XRX-101764,TECH-143,preventive,roller kit,95,191.16,0.82,remote fix applied,
ed0e7442-b510-44fd-8b87-3fdd2aed2d5e,2025-10-25T04:11:13,XRX-101765,TECH-258,preventive,fuser,46,206.19,0.505,follow up required,
f7e325fc-cb43-4b78-94fe-762a1992756b,2024-02-06T07:12:52,XRX-101766,TECH-125,calibration,roller kit,45,374.67,0.608,device aging,
5fab450a-3e92-4677-81ef-4061cb49ac45,2025-03-26T18:14:36,XRX-101767,TECH-210,corrective,ADF motor,82,275.4,0.938,customer unavailable,
a7402554-c280-40eb-be4a-8aad2f320adf,2025-09-29T14:50:39,XRX-101768,TECH-176,preventive,toner sensor,0,464.83,0.9,follow up required,
38dffd83-e0c4-44de-8049-e75d7660c25b,2025-05-24T18:27:09,XRX-101769,TECH-132,firmware,none,85,198.59,0.362,resolved,
4a6c4c22-18fe-4c6a-aea6-a42466e5568b,2026-05-24T14:17:04,XRX-101770,TECH-168,corrective,fuser,37,409.76,0.647,customer unavailable,
88edece4-7d7f-48c2-9cfc-bdb412dc9704,2026-04-08T15:47:34,XRX-101771,TECH-134,calibration,roller kit,139,0,0.835,follow up required,
cfd4c399-399e-4f0c-a071-6ebd764705e0,2025-01-27T04:37:24,XRX-101772,TECH-213,corrective,fuser,103,403.38,0.329,follow up required,
951bdbca-2795-4268-843b-173bcec54d88,2025-06-25T08:16:48,XRX-101773,TECH-254,preventive,transfer belt,132,247.0,0.292,remote fix applied,
6cc2d9c7-c835-4e8c-83f9-1f277c251e0c,2025-07-14T23:39:18,XRX-101774,TECH-179,corrective,toner sensor,142,27.06,0.263,customer unavailable,
becc59b1-9c0f-44c0-a414-4e5b1ad2fa8a,2025-04-25T21:18:35,XRX-101775,TECH-140,firmware,toner sensor,156,62.53,0.613,device aging,
23df8146-e990-4ced-aef1-49f8f23956bd,2026-01-07T18:10:05,XRX-101776,TECH-166,corrective,none,90,105.01,0.345,remote fix applied,
26215a35-076c-415d-b127-9c851e0e7f20,2025-02-17T10:36:11,XRX-101777,TECH-219,corrective,none,153,432.58,0.829,follow up required,
b203b0cc-f072-4331-bcfc-f2d12a65d5a1,2024-08-31T03:25:52,XRX-101778,TECH-177,corrective,transfer belt,75,0,0.643,device aging,
19c6e07b-4703-49a9-9a37-c420992da2b2,2024-04-17T16:39:51,XRX-101779,TECH-213,preventive,ADF motor,45,291.99,0.456,customer unavailable,
5f4ed3d0-0848-467f-9eed-cee846e406db,2024-05-22T08:47:14,XRX-101780,TECH-117,calibration,fuser,116,321.08,0.211,device aging,
3f582ca9-e780-457d-a62e-324b38b84dcc,2024-07-31T01:22:30,XRX-101781,TECH-160,preventive,none,74,398.88,0.581,follow up required,
64cd6b28-8291-4c41-8714-3e9bf31892c6,2024-03-03T02:01:58,XRX-101782,TECH-149,corrective,fuser,29,276.69,0.272,device aging,
459683b0-3e67-4fb2-bd86-81c1c48cd6cb,2026-05-22T13:40:55,XRX-101783,TECH-119,calibration,toner sensor,31,0,0.33,customer unavailable,
9137990d-6641-4de6-901a-063f555c8cc2,2025-05-14T00:51:39,XRX-101784,TECH-246,preventive,roller kit,80,416.05,0.321,device aging,
6a29c3c0-f64f-4a20-9c98-68dabaee5163,2024-09-12T16:11:34,XRX-101785,TECH-162,firmware,toner sensor,157,470.79,0.807,remote fix applied,
5d197dec-09d5-48bd-b098-59dbd7c8bd03,2024-07-11T15:56:22,XRX-101786,TECH-111,firmware,ADF motor,27,224.3,0.338,customer unavailable,
44df09bd-e8dc-4bc6-9ad1-332ed2bc2a57,2025-01-14T19:08:37,XRX-101787,TECH-176,calibration,none,127,252.33,0.447,resolved,
4cd08da9-01fc-407f-abea-9370a98debdd,2024-09-24T14:39:02,XRX-101788,TECH-231,calibration,fuser,110,580.6,0.537,remote fix applied,
120f4fb8-8b6a-409d-8680-a708d5e5b9f4,2026-04-16T01:47:16,XRX-101789,TECH-181,firmware,fuser,40,443.32,0.348,device aging,
d34aa48f-2484-454e-b8e7-8c884ab0c162,2024-12-19T07:36:07,XRX-101790,TECH-131,preventive,fuser,20,298.18,0.468,device aging,
31c16790-eb23-4893-bf9a-90bcc452c3cf,2026-01-21T18:46:54,XRX-101791,TECH-115,calibration,roller kit,73,321.6,0.535,resolved,
a65ab377-c8f8-48ad-9df7-0035905dce72,2026-03-05T06:06:08,XRX-101792,TECH-193,preventive,fuser,143,415.24,0.288,device aging,
ad0e9a78-95fd-4f92-ba0b-b78cf67ab90d,2026-04-20T12:39:52,XRX-101793,TECH-169,calibration,none,28,102.23,0.25,remote fix applied,
6427f5a7-4842-429b-ba44-b7ab835e036d,2024-11-18T11:52:29,XRX-101794,TECH-207,corrective,ADF motor,147,326.37,0.657,customer unavailable,
82f31fdf-a424-4414-9dd4-71165730f989,2025-08-27T04:30:35,XRX-101795,TECH-150,firmware,ADF motor,92,208.91,0.774,customer unavailable,
3bedc59e-7f33-448b-b22e-072e3c4c7598,2024-11-04T09:37:35,XRX-101796,TECH-147,preventive,toner sensor,91,380.57,0.45,remote fix applied,
85e6cf4d-e93f-4e8a-bae8-3de059d95ffc,2026-04-06T15:33:03,XRX-101797,TECH-135,corrective,toner sensor,44,226.98,0.458,device aging,
c04d9339-698a-4f63-8832-c9038df63075,2025-02-12T23:48:07,XRX-101798,TECH-160,firmware,none,21,449.43,0.314,customer unavailable,
16eb6f9d-deb5-4f39-b534-fd0c9ed4977b,2026-02-13T18:01:12,XRX-101799,TECH-202,corrective,ADF motor,66,0,0.589,device aging,
6fa18175-c853-4ef4-a31c-51f2b68dc638,2026-04-06T16:19:26,XRX-101800,TECH-209,corrective,ADF motor,53,420.8,0.936,remote fix applied,
6619b84f-75c6-4489-8e0e-f3beacadc6d6,2025-01-15T19:04:20,XRX-101801,TECH-127,firmware,toner sensor,62,317.66,0.293,follow up required,
788a599a-90db-4ef6-b325-689e4072228b,2026-05-19T08:17:30,XRX-101802,TECH-241,corrective,fuser,75,411.72,0.639,remote fix applied,
7c298735-6b75-433f-82a2-8a80cecdd31d,2024-10-14T17:30:53,XRX-101803,TECH-220,preventive,ADF motor,84,346.32,0.447,follow up required,
1ac635dc-c0ca-4ef9-af80-36b14c1544cd,2025-11-22T13:59:48,XRX-101804,TECH-126,firmware,transfer belt,52,309.8,0.826,resolved,
b1d26e5c-67b2-4b37-a64a-33736ac7f3d3,2024-01-05T02:06:33,XRX-101805,TECH-146,firmware,none,39,154.6,0.54,remote fix applied,
0da274c6-148c-4485-b919-92b3411a206a,2024-02-27T09:30:45,XRX-101806,TECH-160,corrective,toner sensor,142,36.4,0.202,follow up required,
ed2e8d39-b1f5-43bb-969d-c64d8e06ae77,2024-12-01T16:29:31,XRX-101807,TECH-120,calibration,ADF motor,83,279.04,0.862,follow up required,
1866db20-f0c6-4f07-9309-29acf478fa20,2025-11-30T09:53:37,XRX-101808,TECH-174,preventive,transfer belt,38,68.04,0.492,remote fix applied,
1a26613e-ddb6-4a6f-a03a-0b82eb786190,2025-06-10T08:56:00,XRX-101809,TECH-133,firmware,transfer belt,65,161.04,0.592,resolved,
87d5feb2-5cf1-4ca5-a051-b5762c0743eb,2026-04-16T22:43:38,XRX-101810,TECH-190,preventive,ADF motor,63,100.81,0.694,customer unavailable,
45eb6313-58c2-4899-88ec-431b1d9ada4d,2026-05-20T01:31:04,XRX-101811,TECH-192,calibration,roller kit,0,0,0.724,remote fix applied,
1836fff5-85c3-454d-bfd8-4eda03cdc255,2026-02-11T07:39:33,XRX-101812,TECH-125,calibration,ADF motor,124,61.2,0.392,follow up required,
e0ab76f7-ef7e-4e0f-9748-057d5bd78c7c,2026-01-02T03:03:22,XRX-101813,TECH-221,preventive,roller kit,74,311.04,0.602,follow up required,
bec1dd5e-70e2-4b73-8575-a0a1f115736c,2025-10-08T08:26:18,XRX-101814,TECH-188,preventive,fuser,84,0,0.539,customer unavailable,
76e774b4-aef3-4a20-97ac-5658b226333e,2024-08-30T02:45:04,XRX-101815,TECH-179,firmware,fuser,94,364.28,0.913,resolved,
86deace2-cb31-470a-ac66-3f22b877a0eb,2024-02-07T15:39:45,XRX-101816,TECH-166,preventive,roller kit,42,446.6,0.519,customer unavailable,
38ac82c8-f94e-4abb-8e4c-c0a1ebe88bc3,2024-08-01T16:32:15,XRX-101817,TECH-254,firmware,fuser,28,232.6,0.58,follow up required,
f4c6f925-1777-4254-9532-0b76431e288f,2025-07-14T10:53:59,XRX-101818,TECH-167,preventive,roller kit,82,554.36,0.98,remote fix applied,
101ccada-64b4-436f-9784-ce451adf3c5b,2026-01-17T12:46:39,XRX-101819,TECH-191,corrective,none,65,562.17,0.865,resolved,
4658d278-5502-4276-ae5a-30a3894f3198,2026-02-23T14:28:21,XRX-101820,TECH-113,corrective,none,57,416.1,0.563,device aging,
90fde958-a69d-45bc-a58c-135ef432aba4,2024-06-21T18:22:54,XRX-101821,TECH-248,corrective,none,121,27.86,0.275,follow up required,
a4f49d64-de36-4128-bdf4-e7d7e722b1b5,2026-03-13T17:04:10,XRX-101822,TECH-206,firmware,none,81,195.9,0.428,customer unavailable,
78fc402a-e15d-44a5-99bb-3ec4b613d498,2025-01-18T10:50:18,XRX-101823,TECH-208,corrective,transfer belt,64,78.3,0.769,customer unavailable,
51599349-096a-4457-9021-cfe5dcf00de9,2025-08-06T16:54:11,XRX-101824,TECH-107,firmware,toner sensor,80,661.5,0.341,device aging,
0e5c7c3e-2ba8-4610-973a-15627d2b23b6,2026-03-19T22:55:12,XRX-101825,TECH-186,preventive,none,18,93.5,0.223,remote fix applied,
ad43bb24-eedf-4fd5-b711-a37ecdc5c093,2026-05-04T22:06:27,XRX-101826,TECH-174,corrective,none,87,274.1,0.866,resolved,
c631d8b6-2eff-4c83-b148-c4fa648c3115,2024-09-26T04:06:40,XRX-101827,TECH-257,corrective,ADF motor,71,36.11,0.399,remote fix applied,
6853a1c3-a1b9-4733-84df-95f761a28153,2026-02-02T02:53:30,XRX-101828,TECH-104,preventive,roller kit,101,316.57,0.977,follow up required,
2b71ace6-c07b-402b-962d-f5672d213bd5,2025-10-12T20:46:25,XRX-101829,TECH-192,calibration,roller kit,66,388.61,0.613,device aging,
a92b72c7-d412-4807-9d60-9e54b6c90c0e,2025-02-22T22:52:29,XRX-101830,TECH-100,calibration,none,64,139.92,0.565,follow up required,
e9dc9bb8-dd77-419a-871d-f1a4d4ea9a65,2026-05-14T13:53:10,XRX-101831,TECH-106,preventive,roller kit,12,319.68,0.47,resolved,
bcba3c3b-c5c8-48ec-a1f7-3e7da7433b8d,2026-03-15T08:09:45,XRX-101832,TECH-117,preventive,fuser,60,285.41,0.84,customer unavailable,
28e21bc7-b538-4f3e-9591-283302afb3bd,2025-05-18T15:26:03,XRX-101833,TECH-146,firmware,roller kit,70,200.73,0.519,device aging,
d07d6ac8-548f-443c-82b9-cb9c68442844,2025-08-24T07:13:11,XRX-101834,TECH-178,calibration,roller kit,96,656.72,0.263,device aging,
2b1f58b2-4453-4af6-897e-5a1e3bb4d1e2,2024-01-08T23:57:03,XRX-101835,TECH-104,calibration,roller kit,46,271.31,0.202,resolved,
c054a54e-c7c0-4861-b58c-2e60c9b5c289,2025-04-30T06:00:22,XRX-101836,TECH-210,preventive,none,77,194.33,0.691,follow up required,
dccf6ebd-ff32-4ff5-9853-15c49f90b17b,2026-01-09T02:10:59,XRX-101837,TECH-211,firmware,roller kit,49,238.56,0.325,remote fix applied,
b3f73764-1a51-47c3-940c-7121b2b8a410,2024-11-01T02:43:43,XRX-101838,TECH-195,preventive,none,123,292.61,0.218,follow up required,
702c7cd2-3af4-4df9-95d0-8332d435fc7d,2024-10-17T09:28:29,XRX-101839,TECH-221,corrective,none,46,285.7,0.918,resolved,
1155a204-3a1e-46c8-a36d-06d90d497595,2024-02-18T07:22:13,XRX-101840,TECH-152,calibration,ADF motor,76,394.32,0.843,remote fix applied,
4c116218-967c-42cc-99c0-f640baaf1329,2024-10-10T15:33:35,XRX-101841,TECH-102,calibration,ADF motor,84,570.13,0.458,remote fix applied,
cdb23806-7d03-4d12-8603-3d1a2f780ff3,2026-02-03T12:51:04,XRX-101842,TECH-216,calibration,ADF motor,126,197.18,0.732,follow up required,
7daf6bca-fa2b-4b62-b357-bf063220e699,2025-09-11T00:09:03,XRX-101843,TECH-108,corrective,ADF motor,0,218.28,0.961,follow up required,
425f071a-b4a8-46fd-9d0c-05f3a46b5c88,2026-03-21T15:56:22,XRX-101844,TECH-169,corrective,roller kit,79,0,0.295,customer unavailable,
73ca7140-76a5-4160-8fc0-209c0e30f525,2024-12-06T16:03:15,XRX-101845,TECH-185,preventive,ADF motor,51,295.53,0.866,device aging,
7c818ff7-e366-40eb-9eb0-46bec673b1fb,2025-09-19T03:57:20,XRX-101846,TECH-129,corrective,none,31,468.1,0.912,follow up required,
08de9ccb-d996-4176-bcc2-0edf33bd9aeb,2026-04-12T03:59:16,XRX-101847,TECH-114,preventive,transfer belt,74,604.23,0.239,remote fix applied,
04d90d7c-1179-4e3a-89a4-2058e7e616d0,2025-01-28T04:38:45,XRX-101848,TECH-231,calibration,fuser,107,0,0.606,customer unavailable,
599daeed-b1eb-4361-bdfb-3721dd75d62c,2025-07-10T03:04:09,XRX-101849,TECH-230,calibration,toner sensor,24,562.23,0.664,resolved,
bb61934c-b187-4649-9ff0-8e9859cb33e9,2024-05-19T07:49:39,XRX-101850,TECH-101,calibration,ADF motor,24,95.79,0.887,resolved,
e3088c1c-ba84-4dae-9f47-dd040da34ebc,2024-12-27T22:10:30,XRX-101851,TECH-222,preventive,transfer belt,55,402.39,0.65,device aging,
d59618ac-c1c1-46c9-af7c-0b86c3008f92,2026-03-24T11:21:56,XRX-101852,TECH-258,calibration,none,0,509.75,0.795,resolved,
5f2523a2-9449-4969-859c-14eaeb3c9bc8,2025-02-16T05:29:12,XRX-101853,TECH-159,firmware,transfer belt,164,718.25,0.675,follow up required,
a3a5247a-73e3-4995-8efe-1fc5e992ca08,2024-05-28T18:28:08,XRX-101854,TECH-226,calibration,toner sensor,151,564.76,0.626,follow up required,
41c09138-177c-4342-96ce-cc7e23a140e8,2024-09-21T09:03:57,XRX-101855,TECH-180,calibration,ADF motor,66,455.14,0.67,follow up required,
d330fcf8-5c60-40bd-9ff2-682936c76f74,2025-10-25T08:57:18,XRX-101856,TECH-178,firmware,transfer belt,29,336.04,0.594,device aging,
16da3597-2e90-432f-a04d-ef4d7be7f3a3,2024-05-07T17:20:57,XRX-101857,TECH-169,corrective,none,23,337.03,0.794,remote fix applied,
e145333d-91fb-412e-b98c-fe09fe99d042,2024-07-07T00:12:02,XRX-101858,TECH-233,calibration,transfer belt,19,525.2,0.266,resolved,
5bdf59d1-bc8f-4c82-85e0-9e9db2ac4eba,2025-05-29T15:24:26,XRX-101859,TECH-164,firmware,transfer belt,96,327.92,0.294,device aging,
1d486baa-2927-4b7d-b762-15ac5b91ba88,2024-09-11T04:33:43,XRX-101860,TECH-239,corrective,transfer belt,43,236.94,0.773,device aging,
973638e1-8cd1-456c-b74a-6a9b2f06c5ee,2026-05-06T17:24:20,XRX-101861,TECH-186,corrective,toner sensor,79,319.0,0.781,device aging,
05e991a1-dcd6-4beb-8108-3eaabf32e0a3,2025-04-13T23:08:37,XRX-101862,TECH-157,preventive,transfer belt,87,403.83,0.842,customer unavailable,
b911d1a9-5940-4089-9ee7-ad0948abaaaa,2026-01-23T19:04:12,XRX-101863,TECH-234,preventive,fuser,11,292.6,0.22,customer unavailable,
90d10ea6-2830-47cb-8f07-333fa462f634,2024-07-20T15:30:45,XRX-101864,TECH-152,firmware,roller kit,52,226.02,0.628,remote fix applied,
9cfca142-442a-4747-830a-cd17c05bea4b,2024-10-22T12:36:31,XRX-101865,TECH-155,preventive,transfer belt,93,185.65,0.958,remote fix applied,
3f11be07-eae7-4690-b846-0d20491425a8,2025-03-22T16:45:45,XRX-101866,TECH-190,preventive,fuser,42,346.6,0.423,customer unavailable,
d7edd3fa-a993-4044-b625-42cf6bbc91ba,2025-03-18T05:36:59,XRX-101867,TECH-106,firmware,none,78,278.63,0.254,device aging,
473c478c-88b4-46ce-8ed4-685cd1b42562,2025-10-25T06:07:57,XRX-101868,TECH-129,corrective,roller kit,56,657.87,0.846,customer unavailable,
cc6913d6-994a-48a2-a996-56a3d918366f,2024-06-27T06:43:17,XRX-101869,TECH-208,calibration,fuser,21,90.77,0.875,follow up required,
66801c30-3ede-4c62-811d-b891339176a7,2024-04-28T12:39:01,XRX-101870,TECH-199,calibration,toner sensor,74,437.14,0.693,customer unavailable,
edebfe2a-ecf3-4d35-9f6d-788b8484c47e,2024-11-17T09:33:34,XRX-101871,TECH-240,preventive,none,108,341.86,0.846,customer unavailable,
a354f1a9-a92b-47be-9efa-843c6a1d3b51,2024-06-21T09:00:15,XRX-101872,TECH-237,firmware,ADF motor,87,182.42,0.551,customer unavailable,
b685a0f0-b53e-43c6-a03c-f143e61efe5b,2025-11-04T03:04:11,XRX-101873,TECH-192,firmware,toner sensor,95,210.33,0.653,device aging,
44ef1e04-4bb5-4aec-a091-b7c828310051,2026-01-07T13:34:58,XRX-101874,TECH-236,preventive,none,120,410.64,0.413,customer unavailable,
337c5a8c-9b34-4fbb-a2cf-2421e21700de,2024-10-14T01:41:57,XRX-101875,TECH-204,calibration,none,101,229.14,0.706,resolved,
967d2d3b-7665-4102-89a8-cf50727a5a55,2024-08-15T11:30:18,XRX-101876,TECH-254,preventive,ADF motor,46,62.23,0.888,follow up required,
91d2c873-32a9-4660-ad96-b3501853a1bd,2024-07-24T08:24:15,XRX-101877,TECH-179,preventive,none,0,436.01,0.678,remote fix applied,
9de9928c-5ebe-48e5-97ba-5adb9fea864c,2026-01-28T08:09:53,XRX-101878,TECH-247,firmware,toner sensor,24,128.15,0.684,resolved,
79c7f3d0-ec35-4e45-ae8c-55e4689edd82,2026-04-16T06:20:01,XRX-101879,TECH-214,calibration,fuser,90,144.7,0.837,device aging,
f26757a2-b6eb-4c74-ae05-bf9569bd2e60,2026-04-19T09:45:23,XRX-101880,TECH-196,corrective,ADF motor,14,367.35,0.922,device aging,
4f1378d3-ed82-4474-8546-4a74732c2ba5,2024-03-23T19:02:23,XRX-101881,TECH-159,corrective,toner sensor,18,486.0,0.716,device aging,
427da2e5-63a3-45cd-b666-fe1316408e09,2025-10-18T05:22:18,XRX-101882,TECH-124,calibration,none,87,550.33,0.743,remote fix applied,
6ff44eb3-1564-4b11-b501-e70464b25310,2025-07-30T09:24:54,XRX-101883,TECH-214,calibration,ADF motor,69,413.06,0.56,remote fix applied,
d7c31ac5-a027-4f4c-af3d-f9a1140d07c8,2024-10-06T16:17:21,XRX-101884,TECH-226,corrective,fuser,59,271.39,0.208,device aging,
7e188ddf-ef66-46f9-ad2e-694749ad5d59,2025-07-04T08:19:47,XRX-101885,TECH-236,firmware,fuser,54,96.95,0.219,device aging,
4f52be9a-9fea-45cb-b458-2924160a1d73,2024-05-29T21:16:17,XRX-101886,TECH-164,corrective,fuser,32,412.26,0.219,resolved,
6c7bbb5d-3be6-4731-8000-e40b4153604b,2024-06-13T10:15:50,XRX-101887,TECH-124,corrective,none,65,75.84,0.799,resolved,
5fd56544-f9ae-485d-8fd5-38c3887895f3,2024-02-19T00:08:34,XRX-101888,TECH-191,firmware,fuser,57,457.04,0.295,device aging,
1808a99a-a4ae-4257-a0a3-9e8668b10412,2024-09-09T04:41:54,XRX-101889,TECH-185,calibration,ADF motor,0,451.37,0.436,resolved,
741fa3bb-5f33-46db-bb0d-1aab0b1fd6f7,2026-03-05T17:19:39,XRX-101890,TECH-109,calibration,toner sensor,33,372.36,0.311,customer unavailable,
58ba47c8-290c-4e5d-9087-7dd1e7a7e451,2024-09-28T01:09:47,XRX-101891,TECH-225,corrective,fuser,5,72.72,0.704,remote fix applied,
3b1f65b2-2279-4d5c-af3b-3b0a0302ff44,2025-07-21T09:43:24,XRX-101892,TECH-163,calibration,transfer belt,24,353.05,0.22,resolved,
97504dc7-c1b2-4aea-8a49-c126967c92a0,2024-02-07T17:40:32,XRX-101893,TECH-243,calibration,none,35,0,0.402,remote fix applied,
f2fc126a-1426-4182-8f6c-4eae9cc689ca,2025-10-12T15:46:40,XRX-101894,TECH-230,preventive,transfer belt,38,482.71,0.808,follow up required,
7d5cf601-7345-4620-bfc4-1ef609b2fb0d,2025-08-12T12:12:45,XRX-101895,TECH-176,corrective,none,95,332.73,0.927,resolved,
89842169-842e-4708-8e3a-54f54d4cf132,2026-04-25T10:07:31,XRX-101896,TECH-132,preventive,roller kit,51,499.4,0.581,follow up required,
0ee33fd8-006e-4afe-926a-0878a2e436a4,2024-09-08T06:58:46,XRX-101897,TECH-144,preventive,none,69,133.46,0.625,remote fix applied,
c3189e0c-267a-4c4c-b364-c93ec149dd30,2025-04-28T04:18:07,XRX-101898,TECH-125,firmware,transfer belt,145,192.35,0.306,remote fix applied,
cb633e4f-cefd-4d67-ae49-8f59a33db0fb,2024-11-26T19:32:48,XRX-101899,TECH-166,firmware,ADF motor,73,464.84,0.383,device aging,
400ebfbf-3bae-4dac-a36a-5b39cc8627ef,2025-08-02T06:34:01,XRX-101900,TECH-100,preventive,none,51,162.67,0.893,remote fix applied,
fd9595ae-75df-4f9e-a7a9-af42a4024fe9,2024-04-18T02:12:46,XRX-101901,TECH-151,preventive,toner sensor,95,17.29,0.951,remote fix applied,
f8f5d29a-701a-4348-a79c-12af5a891bb2,2024-08-28T01:20:54,XRX-101902,TECH-248,firmware,ADF motor,45,62.36,0.577,resolved,
15787cab-3dfa-431a-8c27-a094f4e15c58,2024-11-17T14:56:50,XRX-101903,TECH-209,calibration,toner sensor,0,262.24,0.565,resolved,
0f3445e4-ba33-4d39-8e9d-674c1d18a4c3,2024-10-18T16:51:21,XRX-101904,TECH-187,firmware,none,21,362.5,0.422,resolved,
fa635bab-8848-4398-b572-a83d4d8344b3,2025-02-26T06:56:04,XRX-101905,TECH-187,corrective,fuser,19,486.3,0.658,follow up required,
f2d0a9f4-b82f-4c63-ad16-a109c70bfd1a,2024-11-29T18:23:59,XRX-101906,TECH-172,preventive,toner sensor,26,72.5,0.89,remote fix applied,
ddb58f28-7c0e-431e-9be3-3a85fadfe1b4,2024-02-11T05:47:09,XRX-101907,TECH-256,preventive,fuser,91,265.86,0.435,device aging,
963d2ec1-8c8b-4c4c-82c1-5268a6030edd,2025-09-18T03:16:31,XRX-101908,TECH-204,calibration,transfer belt,90,84.52,0.787,follow up required,
7068053f-38df-4d2a-b9b0-05c51b49bbae,2025-04-22T18:36:18,XRX-101909,TECH-228,firmware,roller kit,112,232.16,0.449,customer unavailable,
5ba804c1-e488-4b1e-b326-ddffe258d2ed,2026-04-04T12:58:01,XRX-101910,TECH-248,firmware,fuser,41,520.11,0.796,customer unavailable,
